"","007-A","007-B","007-C","007-214-OE-A","007-214-OE-B","007-214-OE-C"
"GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS",0.292791683020971,0.28438626010802,0.310248609878684,-0.299220706371724,-0.444935439655423,-0.328191946841924
"GOBP_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS",0.13731079186869,0.225141334043496,0.330711319725718,-0.250284045991057,-0.539183217953276,-0.0572684528477006
"GOBP_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS",0.257960345434083,0.279599877218197,0.0229374878825696,0.0468653263874598,0.144660732444004,-0.358868884619828
"GOBP_ECTODERMAL_CELL_DIFFERENTIATION",0.391942258154516,0.0680501234275313,0.13734992783084,-0.477971854638056,0.0596861713732262,-0.348944658597584
"GOBP_EPITHELIAL_STRUCTURE_MAINTENANCE",0.168049047027071,-0.228459488435048,-0.0182105898302371,0.15567359128927,0.205010202693978,-0.103701821730563
"GOBP_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS",0.0848080756852825,0.0940414059956556,-0.10066925418131,-0.0696160960377678,-0.00985438021421831,-0.0670611305348433
"GOBP_POSITIVE_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS",0.0553300428460583,0.142240461493503,-0.168698463113095,-0.0434973765249547,0.15398271748165,-0.106958496350246
"GOBP_REGULATION_OF_ALKALINE_PHOSPHATASE_ACTIVITY",-0.383645983968463,0.384080551384113,-0.496516113583628,0.230419063366622,0.299140012704912,0.237649761452062
"GOBP_POSITIVE_REGULATION_OF_ALKALINE_PHOSPHATASE_ACTIVITY",-0.398265437600847,0.643394780759425,-0.42326027946685,0.163955207244733,0.0468409055693434,0.191178440022679
"GOBP_NEGATIVE_REGULATION_OF_NOREPINEPHRINE_SECRETION",-0.34040740626744,-0.27496834272453,0.123483113749182,0.105075015313044,-0.144315552546149,0.736174455357333
"GOBP_GANGLIOSIDE_BIOSYNTHETIC_PROCESS_VIA_LACTOSYLCERAMIDE",0.108778713805662,0.086500564224124,0.199119843666096,-0.54560288594895,-0.175119845725782,0.403208091229429
"GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS",0.17415578432295,0.0557460446206869,0.25030143626599,0.0363434577990605,-0.227200391556816,-0.155144596717253
"GOBP_NEGATIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS",0.288533819059948,-0.330291337551291,0.446682830095096,-0.195548359940214,-0.238664380276347,-0.134797412489302
"GOBP_POSITIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS",0.0672289454281251,0.200599639189814,0.276238099062583,0.0490533327361699,-0.201594082998083,-0.151239579075788
"GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY",0.0456215627678622,0.377789684662244,0.465845201019082,-0.222870094928644,-0.242300608059145,-0.427751708645329
"GOBP_NEGATIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY",-0.494178495715988,0.342339865138522,0.0775225095916424,0.269657019941955,-0.563796502260837,0.00950589923710998
"GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0.207579168773646,-0.0324390706789794,0.170450976575569,-0.0975395235457534,0.00918874268011358,-0.244589122518203
"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0.147919000237757,0.0248431799085772,0.181793899689358,-0.0453789596383877,-0.021709225949776,-0.301504076829161
"GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0.164937621348014,-0.166774360279234,-0.00218134579309812,0.0858172114379226,0.0635779674093087,-0.205150047933602
"GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT",0.127882711662362,0.113312135018213,0.0980634810019025,-0.123506834461438,-0.133744354583044,-0.0640371790482273
"GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT",0.130590068984579,0.0934138662047673,0.152039105141551,-0.127764641305412,-0.180658101447784,-0.144324077382772
"GOBP_POSITIVE_REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS",0.0830916540072917,0.185443897086824,0.334894853218864,-0.333622923731754,-0.17255489192134,-0.0987712658912319
"GOBP_NEGATIVE_REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS",-0.3624274452181,0.218147224464278,0.0112687479485584,0.229538462307387,0.322275294227797,-0.40286598547119
"GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS",-0.134063809216799,0.0219462356476259,0.268301609195978,0.0578892693324923,-0.082880772455029,-0.361379661149182
"GOBP_PROTEIN_KINASE_A_SIGNALING",0.174837576396242,0.200506762928242,-0.133012863721494,-0.111659632344868,-0.0524166046779315,-0.156736320854075
"GOBP_REGULATION_OF_PROTEIN_KINASE_A_SIGNALING",0.142854931219944,0.247328918729468,-0.0242068585084063,-0.194663700999731,0.213593148793648,-0.187631049066633
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_A_SIGNALING",-0.265965272502589,0.405219883493351,0.324881832197115,-0.202104391031147,0.440315979185662,-0.43745752318128
"GOBP_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION",0.319436041996039,0.117217852971239,-0.270176634009992,-0.120731707267175,0.0354431322125081,0.0564705574752492
"GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION",0.221470596077348,0.105044236920202,-0.188978124077535,-0.103520948765951,0.0556275692940797,-0.176840348206
"GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION",0.367721503945959,0.0505711172382397,-0.301927739302569,-0.114520737443723,0.0187858096773736,0.127577567822578
"GOBP_REGULATION_OF_LONG_CHAIN_FATTY_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE",-0.0410397882725087,-0.179564733355224,0.350317061896759,0.148382173361202,-0.149208847199775,0.104522494659482
"GOBP_REGULATION_OF_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION",-0.386973712758252,-0.0603778096402027,-0.365826036618866,0.452903192108039,-0.0363878107286008,0.338504965817217
"GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION",-0.117061900113823,-0.350272933817021,-0.52764096662862,0.403993265086994,0.228743371892048,0.612197928653543
"GOBP_REGULATION_OF_CGMP_MEDIATED_SIGNALING",0.0620599985875553,0.197348930394258,-0.0144817620783015,-0.0438699467501021,0.177232971252413,-0.299899797355341
"GOBP_POSITIVE_REGULATION_OF_CGMP_MEDIATED_SIGNALING",-0.0611361859826332,0.000822586727061869,-0.21812394162337,-0.132334342016822,0.439581532594667,0.17630904600675
"GOBP_NEGATIVE_REGULATION_OF_CGMP_MEDIATED_SIGNALING",0.000332960368698121,0.498193805995262,-0.104265074450205,0.294758991890993,-0.0739680093687172,-0.542130640326763
"GOBP_REGULATION_OF_PLASMINOGEN_ACTIVATION",-0.264155798202241,0.209904073295304,0.330231669392465,-0.045788809496303,-0.298686101606857,0.127435310775661
"GOBP_POSITIVE_REGULATION_OF_PLASMINOGEN_ACTIVATION",-0.471460126041303,0.147527109615064,0.520876618546645,-0.0254766400820643,-0.227520044214114,-0.0725674567052872
"GOBP_NEGATIVE_REGULATION_OF_PLASMINOGEN_ACTIVATION",-0.351755621600818,-0.0826478578489417,0.200617852472516,-0.0416263569968823,-0.220196683395907,0.444899411645
"GOBP_REGULATION_OF_MACROPHAGE_CHEMOTAXIS",0.122003816782427,0.0489034630103681,-0.170194459899196,-0.16030997393721,0.134769037326663,0.0558768555026367
"GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_CHEMOTAXIS",0.0667498797495183,-0.13977801317179,-0.257051617894797,-0.110888507355409,-0.0734429240320549,0.253529459095212
"GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_CHEMOTAXIS",-0.330678560401926,0.396750659225989,-0.306050872245214,0.171854460219312,0.576340246309052,-0.354846489643704
"GOBP_FIBROBLAST_MIGRATION",0.137834220884777,0.120594728585342,0.0414236257440237,-0.130176038471063,-0.199510369028462,-0.124389330826932
"GOBP_REGULATION_OF_FIBROBLAST_MIGRATION",0.1288932179652,0.132037725754851,-0.027912336385821,-0.0916693808517265,-0.257006516809125,-0.0457961870435603
"GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_MIGRATION",0.399733267916879,0.429096117918278,-0.0936289350290534,-0.398471781681791,-0.136466517903374,-0.235755989590801
"GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_MIGRATION",-0.334861421542178,0.0900017398412152,-0.116688737010244,0.0595497870986487,0.0483127980666834,0.0414492238437916
"GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSPORT",-0.0980360644837738,0.0710980336819215,0.231223690966021,-0.254464271304572,-0.0954244625086919,-0.0702344019017821
"GOBP_NEGATIVE_REGULATION_OF_SODIUM_ION_TRANSPORT",0.198003812518191,0.326373606496823,-0.087305961192141,-0.0831494788960151,-0.0394076297024087,-0.430246463237962
"GOBP_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION",0.0839774009999471,0.12952345878136,0.23045582846929,-0.195347286849975,-0.258058121706986,0.122482317496108
"GOBP_REGULATION_OF_MRNA_EXPORT_FROM_NUCLEUS",-0.597877031250151,-0.376966762667443,-0.197812568449706,0.112602261177056,0.412064710100749,0.718772745534391
"GOBP_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION",0.282042714843481,0.136166764960614,0.227708618301927,-0.254844547777086,-0.209867183579381,-0.217046244572849
"GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION",0.296357038760135,0.213282499661561,0.188278736075092,-0.156748949456102,-0.248496437777835,-0.206966622435917
"GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION",0.336746328840486,0.135508923579545,0.342206856763019,-0.447082723807033,-0.18689163081781,-0.21768697131906
"GOBP_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY",0.0205584387740567,-0.00210037545861858,0.105622544751593,-0.0336440023902525,-0.238596167735367,0.193348667014078
"GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY",-0.150594132432529,-0.20369205684253,-0.0824929919415262,0.269698442920272,0.0348528747544497,0.0684587394656264
"GOBP_REGULATION_OF_SYNAPTIC_VESICLE_PRIMING",-0.41672007684087,-0.123263125413356,0.448657470227942,-0.498768975307699,0.176185914561443,0.264104496220496
"GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION",0.137563676497866,0.134001926507574,0.132222441886067,-0.109744871027319,-0.165431766781254,-0.162912972431438
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",0.0183493863057606,0.0677098627759111,0.175624182731879,-0.093664758618033,-0.130598370424936,-0.146648272514476
"GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",0.269754607574369,0.156094928797106,0.103244750404614,-0.141929586199751,-0.232886268448939,-0.22723407011844
"GOBP_BRADYKININ_CATABOLIC_PROCESS",0.165676932283771,0.323273274743725,0.615913319457036,-0.182636655581038,-0.542467342307237,-0.511306973644379
"GOBP_REGULATION_OF_HORMONE_LEVELS",0.0311285262348682,-0.0803354601713428,0.109546224858859,-0.00078030891464187,-0.0361178115383362,-0.0109994586811028
"GOBP_T_CELL_CHEMOTAXIS",0.309911039331235,-0.231888020139039,-0.260159354617951,-0.0992095650382444,-0.0664144156741066,0.137709035025669
"GOBP_REGULATION_OF_T_CELL_CHEMOTAXIS",0.5979807946141,-0.345494899295288,-0.541191484404887,-0.0480915691046007,-0.323874475561446,0.367107483000239
"GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION",0.0588310746230004,0.14260960801161,0.20582147117805,-0.205656064571813,-0.0333041286338037,-0.159637093880963
"GOBP_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION",0.0545712739905682,0.0183061008460013,0.21206941028938,-0.112825355916662,0.00219894529119966,-0.0995858812723163
"GOBP_NEGATIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION",-0.0478505278888128,0.023904533153902,0.273619739166015,-0.221875171410355,0.129821447592983,-0.289687409225597
"GOBP_NEGATIVE_REGULATION_OF_CENTROSOME_DUPLICATION",0.117799152888928,-0.198211988746045,-0.444523576484444,0.140727517252559,0.427789615424628,0.0804599214688528
"GOBP_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT",-0.000893679228891997,-0.102505310338202,-0.242013392953451,0.1790606756994,0.091775158101886,0.198108041003201
"GOBP_POSITIVE_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT",0.0921688999718958,-0.136413516175861,-0.370705984360665,0.229282507384901,0.186628595145813,0.230691187717794
"GOBP_NEGATIVE_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT",-0.124988395149271,-0.092936331587692,0.0419058798723244,0.125901883121396,-0.0834870781610056,0.119660740925173
"GOBP_REGULATION_OF_MYOTUBE_DIFFERENTIATION",0.212408609437175,0.173727104273004,-0.0253993296343453,-0.271407835787669,-0.049970802130199,-0.195541242230727
"GOBP_POSITIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION",0.522631564878992,0.00560944931742469,0.125057963642456,-0.653036419336033,-0.023304126257691,0.119131692774578
"GOBP_NEGATIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION",-0.151957292335841,-0.016562600872369,-0.0798494095099676,-0.0748488624594524,0.290255178801837,-0.265860897559673
"GOBP_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING",-0.093467701567983,-0.0487831836174011,-0.162834012416174,0.00600207862433985,0.218882339066038,0.0896677747732288
"GOBP_REGULATION_OF_PROTEIN_ADP_RIBOSYLATION",0.16473980831873,-0.280317884224035,0.0674648133144874,-0.0713017843713963,-0.0195014934974853,-0.0225321249115645
"GOBP_REGULATION_OF_KERATINOCYTE_PROLIFERATION",0.107346873288739,0.0420772539224376,0.0454822113119092,-0.0431879075410908,-0.206654743253536,0.167635198796354
"GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_PROLIFERATION",0.230755409835073,0.174899984121869,0.500145048435002,-0.398293376551745,-0.098101427252395,-0.284979699523745
"GOBP_NEGATIVE_REGULATION_OF_KERATINOCYTE_PROLIFERATION",0.034839075633701,-0.10308952581042,-0.148742351517726,0.0132433306778705,-0.232435748616888,0.357815557592
"GOBP_RETINA_LAYER_FORMATION",0.262133857491115,-0.207427067111222,-0.309477548283443,0.171146043997749,0.0325028070516186,0.105271801023529
"GOBP_POSITIVE_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION",0.111367853119967,-0.0558478240567305,-0.281499041057185,0.335109072959464,-0.148771981705245,0.049607052171004
"GOBP_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS",-0.127083084865725,-0.223424009659799,0.220354162920077,0.0651820779318884,-0.224156570120896,0.188597785133931
"GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS",-0.271437735010252,-0.0542364981510838,0.387513802519627,-0.119237164704964,-0.0321325578304451,0.00735938869743344
"GOBP_NEGATIVE_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS",0.511457772231122,-0.238714262254811,-0.469519547713686,0.550462985934395,-0.275472115533673,0.432848966329703
"GOBP_REGULATION_OF_CHOLESTEROL_EFFLUX",0.114163507371151,0.0716930349473871,0.289767273399284,-0.150059875411516,-0.0480104885313621,-0.129964654753304
"GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_EFFLUX",0.234076452524206,0.117221540621314,0.371137673748691,-0.232549520175918,-0.189235011361488,-0.13764015785231
"GOBP_LIPID_LOCALIZATION",0.0568638557013084,0.0296865816544013,0.0586633401930945,0.0186911352775289,-0.000694463237331605,-0.135500191402323
"GOBP_CHOLESTEROL_STORAGE",-0.101417948795027,0.117734387356393,0.2435536336542,-0.248544481611581,0.159998397354754,-0.147898884266794
"GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_REGULATION_OF_THE_RELEASE_OF_SEQUESTERED_CALCIUM_ION",0.219861483524597,0.339397582352319,0.147469394252465,-0.209069783358609,-0.137731806741672,-0.209835411795138
"GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING",0.25289693329987,0.390356887639082,0.205753548641364,-0.322455638417694,-0.169591020562949,-0.305601577479754
"GOBP_REGULATION_OF_LIPID_STORAGE",0.244243106150458,0.0152483018150291,0.0318106719590711,-0.0863945545236389,-0.0302486332961087,-0.0249893461282858
"GOBP_POSITIVE_REGULATION_OF_LIPID_STORAGE",0.171164224884686,-0.16714097971042,0.262585470078634,-0.0830556857843139,0.0780167969935169,-0.188241105606556
"GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_STORAGE",-0.253552733122169,-0.190307481009039,0.478567513170593,-0.0315365329385497,0.336479828670834,-0.171212011459645
"GOBP_NEGATIVE_REGULATION_OF_CHOLESTEROL_STORAGE",-0.0911723498179025,0.214607161704369,0.14313811159453,-0.406858458518079,0.182959906518046,0.145323777435743
"GOBP_NEGATIVE_REGULATION_OF_LIPID_STORAGE",0.263738303290095,0.0580954639122536,-0.121754784919329,-0.222375409642908,-0.0226007010225466,0.269606534362141
"GOBP_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE",-0.150556362343422,0.101855863038411,0.192963289077976,-0.178060718967103,0.22160354800817,-0.0483238279093381
"GOBP_POSITIVE_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE",-0.592216210179015,-0.0681899265218648,0.164252862235528,-0.125028687124742,0.582521917889798,-0.071142876016681
"GOBP_NEGATIVE_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE",0.504243184129849,0.223329524840349,0.12480017199519,-0.289825821216118,-0.268857743290087,0.0832719572823384
"GOBP_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS",-0.193025842012321,-0.27781177492456,0.293711031380145,0.184273121680722,0.0156162979075107,0.377872239627769
"GOBP_NEGATIVE_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS",-0.429702589082155,-0.0648347615344982,0.0276646372112613,-0.0429919447640539,0.135742232451163,0.467699546000942
"GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS",0.128664950337983,-0.629827387802328,0.656613767864537,0.348349416972438,-0.0844050936396262,0.249201399012075
"GOBP_REGULATION_OF_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING",0.344348306332845,0.300717967599413,-0.759020618556695,0.992912371134021,-0.177558910161999,-0.459223122238581
"GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS",0.0535711494338341,0.00131798271598604,-0.190415104173214,0.10515135590984,0.00551921925187202,0.0259373837573876
"GOBP_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS",0.0373565728606809,0.0495275783363351,-0.260308163100731,0.15417613664003,0.247996379557822,-0.0696873611825784
"GOBP_REGULATION_OF_ISOMERASE_ACTIVITY",-0.118476154055083,0.483704907356398,-0.300447808370554,-0.268416154573062,-0.219408894208601,0.548096930177846
"GOBP_REGULATION_OF_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE",0.214479679661118,0.682054586459233,0.578542826897371,-0.572992094425092,-0.478989276015828,-0.676025222073589
"GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL",-0.155135869081895,-0.422422728283649,0.448840594497202,0.124992284929675,-0.214054998845303,-0.236584605039971
"GOBP_REGULATION_OF_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS",0.267235140139301,0.12815829433082,0.299806620205853,-0.370980526937593,-0.127506395795655,-0.122805336754915
"GOBP_REGULATION_OF_PHOSPHATASE_ACTIVITY",0.104832538904729,0.00202447241004236,0.0476148288207179,-0.14155510883888,-0.0209442433713665,-0.000225649826366206
"GOBP_POSITIVE_REGULATION_OF_PHOSPHATASE_ACTIVITY",0.213306974993896,0.374759882995984,-0.117236797258097,-0.250205880028152,-0.0619947381546165,-0.273825946112982
"GOBP_NEGATIVE_REGULATION_OF_PHOSPHATASE_ACTIVITY",0.00927865637137115,-0.326705100122604,4.9324280338825e-05,-0.0781673222763144,0.187824050988931,0.172884158359219
"GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS",0.280459965731278,0.218643159898398,-0.0253215699400329,-0.128269972245343,-0.274958239219471,-0.104778748955149
"GOBP_MACROPHAGE_CYTOKINE_PRODUCTION",0.206734982412129,0.0388168462079308,-0.107300571107471,-0.0624693654768168,0.0026383632209854,0.108089819149597
"GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_CYTOKINE_PRODUCTION",-0.0961370228831407,-0.249567694850069,0.000911783852351661,0.382520038449113,-0.268828138412374,0.468595423251556
"GOBP_REGULATION_OF_NECROTIC_CELL_DEATH",-0.00212003465580995,0.0781939236220963,0.24312452380529,0.0190719668415224,0.0219605965427856,-0.31551575417618
"GOBP_POSITIVE_REGULATION_OF_NECROTIC_CELL_DEATH",0.125918592292963,-0.263550457705447,0.535519709767971,-0.0385785980724339,-0.171613113950815,-0.4251113532524
"GOBP_REGULATION_OF_CELL_DEATH",0.0921584609030458,0.0715893258341811,0.107348996198702,-0.0613667362600595,-0.105317166368145,-0.117561931896607
"GOBP_POSITIVE_REGULATION_OF_CELL_DEATH",0.13099235415628,0.122823333574732,0.186529738064747,-0.122712634061716,-0.196781671247367,-0.138785195618564
"GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_COMPETITIVE_PROMOTER_BINDING",0.4330436091662,-0.0673199474127516,-0.418263261539616,0.17685237431443,0.267242745851991,-0.170182655303081
"GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS",-0.022661957499515,-0.0323451785563578,-0.137243022497683,0.163198795283831,0.0617608389211392,0.0190188758051623
"GOBP_NEGATIVE_REGULATION_OF_ENDOPEPTIDASE_ACTIVITY",-0.00364259490793975,0.052154743937602,0.146292847170455,-0.101633575747965,-0.15270087333354,-0.0476959025496163
"GOBP_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY",0.0693288379050449,-0.0107449070962614,0.119730050058463,0.024060961285364,-0.158636871416444,-0.0802335896435734
"GOBP_NEGATIVE_REGULATION_OF_VITAMIN_D_BIOSYNTHETIC_PROCESS",0.406805732909398,-0.525287722047473,0.27383808125304,0.163828622502857,0.397698572137865,-0.538709454276016
"GOBP_REGULATION_OF_METAL_ION_TRANSPORT",0.147165098268187,0.0520895302170968,0.111755711196781,-0.036184558110037,-0.117434352342816,-0.141775680457436
"GOBP_MAGNESIUM_ION_HOMEOSTASIS",0.140946704634098,-0.167306588639536,-0.191799792142053,-0.133832942717852,0.191397389854386,0.336115929767154
"GOBP_REGULATION_OF_GLUCAN_BIOSYNTHETIC_PROCESS",-0.0824536888374011,0.19764844386095,-0.219865843523019,-0.164187123180003,0.0935984638824764,0.0683505514086802
"GOBP_REGULATION_OF_PHOSPHATE_TRANSPORT",-0.555846903034785,-0.220303741981061,0.319400808279831,0.486524553066529,0.59410450804614,-0.420686944909151
"GOBP_REGULATION_OF_MICROTUBULE_NUCLEATION",0.12426659814501,-0.231222263612567,0.444325197260472,-0.359130094216343,-0.277922695693011,0.0700575694612749
"GOBP_TRANSPORT_ALONG_MICROTUBULE",0.13768645299297,0.219812744131775,0.184781985365888,-0.163056549476469,-0.24374514761555,-0.176603353253511
"GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT",0.148635255376753,0.0713418934736334,0.136896442316755,-0.19602984305971,-0.141953783789048,-0.0707638018169965
"GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT",0.107121971111298,0.063267609765541,0.112861458150815,-0.161674238630251,-0.109211129110888,-0.0912368314005822
"GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT",0.180968228600881,0.0995395921522587,0.151188213744662,-0.210491027409183,-0.184206599254181,-0.100147593544251
"GOBP_REGULATION_OF_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE",0.608942952066003,0.690707414737569,0.350439545266161,-0.619643761218416,-0.259400745616009,-0.772771206332626
"GOBP_POSITIVE_REGULATION_OF_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE",0.608942952066003,0.690707414737569,0.350439545266161,-0.619643761218416,-0.259400745616009,-0.772771206332626
"GOBP_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE",0.140110218852209,-0.0096337609418527,0.14461659818974,-0.296098159196989,0.166278385208265,-0.271776262944788
"GOBP_NEGATIVE_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE",0.221358920636294,0.00716222538683578,0.201077842447127,-0.283861383499389,0.290146084634247,-0.297980118788087
"GOBP_POSITIVE_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE",0.369673948407552,0.0302815544671243,0.453624856156508,-0.438199011396419,-0.411967779056486,-0.470810850312128
"GOBP_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE",0.0704445855013011,-0.278505316015704,0.112280941515524,-0.112037340415331,0.330054683782186,-0.0682348900699384
"GOBP_NEGATIVE_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE",0.194296618698907,-0.252026219654541,0.0197073776454479,-0.196162969660165,0.457232179511904,-0.174708510303997
"GOBP_REGULATION_OF_SMAD_PROTEIN_COMPLEX_ASSEMBLY",0.415578255082742,-0.226111214974862,-0.290868873816703,-0.732639956258397,0.528050757129635,-0.0859498373425724
"GOBP_NEGATIVE_REGULATION_OF_SMAD_PROTEIN_COMPLEX_ASSEMBLY",0.592313003452181,0.129562560067552,-0.313369995952379,-0.851708293215331,0.374775343615942,-0.093561629827818
"GOBP_UBIQUITIN_RECYCLING",0.406764442823136,0.512894179261507,0.143808098484454,0.0140954886188153,-0.405748069256453,-0.182486672086528
"GOBP_FREE_UBIQUITIN_CHAIN_POLYMERIZATION",0.512205258799494,0.483328564167388,0.534015345098596,-0.484463354391048,-0.33535901818316,-0.174245898067015
"GOBP_RESPONSE_TO_AUDITORY_STIMULUS",0.175888453538562,-0.3172525772313,0.0843471280944756,0.0848825717414184,0.0457287685034815,-0.0439041867392141
"GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION_BY_EIF2_ALPHA_PHOSPHORYLATION",0.303758314632627,0.613788063756501,-0.579548238280297,0.00207291280841709,-0.289093233968887,-0.320832508448079
"GOBP_ASTROCYTE_DEVELOPMENT",0.0456337486805939,-0.0704780728010639,0.102445656161469,-0.277806451834291,0.0472657164905828,0.0152944100932825
"GOBP_OLIGODENDROCYTE_DEVELOPMENT",-0.0172371089748241,0.0681858592685492,0.191542336447786,-0.0696290279993491,-0.159476205228141,-0.264175905735465
"GOBP_MICROGLIA_DIFFERENTIATION",0.0579872200676406,0.13147139543613,0.0162403377662825,0.091610674423008,-0.381826670991591,0.219592004695528
"GOBP_GLIAL_CELL_PROLIFERATION",0.391633419521755,0.27873868456922,-0.084584714308295,-0.29646834898895,-0.274026800570178,-0.0772052392606112
