"gene","module"
"ENSG00000288896","brown"
"TEX55","brown"
"ARHGAP31","brown"
"TMEM39A","brown"
"EAF2","brown"
"FAM162A","brown"
"ADCY5","brown"
"MYLK","brown"
"ENSG00000291096","brown"
"SLC41A3-AS1","brown"
"PODXL2","brown"
"TMCC1-DT","brown"
"MRPL3","brown"
"UBA5","brown"
"ENSG00000291042","brown"
"TF","brown"
"SRPRB","brown"
"PIK3CB","brown"
"RASA2","brown"
"ATR","brown"
"PCOLCE2","brown"
"ENSG00000243415","brown"
"ENSG00000239922","brown"
"HPS3","brown"
"SSR3","brown"
"LEKR1","brown"
"MFSD1","brown"
"B3GALNT1","brown"
"SPTSSB","brown"
"BCHE","brown"
"SERPINI1","brown"
"PHC3","brown"
"SLC7A14-AS1","brown"
"SLC7A14","brown"
"EIF5A2","brown"
"KCNMB2","brown"
"PIK3CA","brown"
"GNB4","brown"
"PEX5L-AS2","brown"
"ATP11B","brown"
"DCUN1D1","brown"
"MCF2L2","brown"
"ENSG00000289859","brown"
"EIF4G1","brown"
"CHRD","brown"
"VPS8","brown"
"BCL6","brown"
"P3H2","brown"
"FGF12","brown"
"SDHAP1","brown"
"LMLN","brown"
"SLBP","brown"
"GRK4","brown"
"ENSG00000290888","brown"
"LYAR","brown"
"ZBTB49","brown"
"JAKMIP1","brown"
"WFS1","brown"
"PPP2R2C","brown"
"ENSG00000170846","brown"
"GRPEL1","brown"
"ABLIM2","brown"
"TRMT44","brown"
"ZNF518B","brown"
"ENSG00000287778","brown"
"CPEB2","brown"
"SLIT2","brown"
"PACRGL","brown"
"KCNIP4","brown"
"ENSG00000250243","brown"
"CCDC149","brown"
"ANAPC4","brown"
"SEL1L3","brown"
"STIM2","brown"
"NWD2","brown"
"C4orf19","brown"
"RELL1","brown"
"PGM2","brown"
"UBE2K","brown"
"LIMCH1","brown"
"KCTD8","brown"
"GNPDA2","brown"
"GABRA2","brown"
"GABRA4","brown"
"GABRB1","brown"
"ENSG00000260918","brown"
"SLC10A4","brown"
"DANCR","brown"
"SCFD2","brown"
"KIT","brown"
"EXOC1","brown"
"CEP135","brown"
"HOPX","brown"
"ADAMTS3","brown"
"PARM1","brown"
"RCHY1","brown"
"SDAD1","brown"
"ENSG00000289586","brown"
"SEPTIN11","brown"
"BMP2K","brown"
"PAQR3","brown"
"PRDM8","brown"
"PRKG2","brown"
"PRKG2-AS1","brown"
"COQ2","brown"
"CDS1","brown"
"NUDT9","brown"
"GPRIN3","brown"
"SNCA","brown"
"RAP1GDS1","brown"
"METAP1","brown"
"NFKB1","brown"
"PPA2","brown"
"AIMP1","brown"
"FAM241A","brown"
"ALPK1","brown"
"NEUROG2-AS1","brown"
"ANK2","brown"
"CAMK2D","brown"
"NDST3","brown"
"SEC24D","brown"
"SYNPO2","brown"
"USP53","brown"
"ENSG00000291203","brown"
"MAD2L1-DT","brown"
"NDNF","brown"
"TRPC3","brown"
"BLTP1","brown"
"FAT4","brown"
"INTU","brown"
"HSPA4L","brown"
"MFSD8","brown"
"ABHD18","brown"
"LARP1B","brown"
"SCLT1","brown"
"ENSG00000286896","brown"
"QKILA","brown"
"SCOC","brown"
"ABCE1","brown"
"TMEM184C-DT","brown"
"GUCY1B1","brown"
"GLRB","brown"
"ETFDH","brown"
"MARCHF1","brown"
"TRIM61","brown"
"FAM218A","brown"
"TMEM192","brown"
"CLCN3","brown"
"GALNT7","brown"
"HMGB2","brown"
"SAP30-DT","brown"
"SCRG1","brown"
"HPGD","brown"
"GPM6A","brown"
"ENSG00000287083","brown"
"CASP3","brown"
"ACSL1","brown"
"SLC25A4","brown"
"CFAP97","brown"
"SNX25","brown"
"ANKRD37","brown"
"C4orf47","brown"
"CCDC110","brown"
"PDCD6","brown"
"AHRR","brown"
"TPPP","brown"
"CLPTM1L","brown"
"LPCAT1","brown"
"ENSG00000291055","brown"
"MRPL36","brown"
"ICE1","brown"
"MED10","brown"
"UBE2QL1","brown"
"ADCY2","brown"
"CFAP90","brown"
"MTRR","brown"
"SEMA5A","brown"
"CTNND2","brown"
"DNAH5","brown"
"MYO10","brown"
"CDH6","brown"
"ENSG00000286543","brown"
"RAI14","brown"
"PRLR","brown"
"NADK2","brown"
"SLC1A3","brown"
"ENSG00000274441","brown"
"PRKAA1","brown"
"PLCXD3","brown"
"OXCT1","brown"
"GHR","brown"
"NIM1K","brown"
"TMEM267","brown"
"ENSG00000249492","brown"
"C5orf34","brown"
"ITGA1","brown"
"ITGA2","brown"
"MOCS2-DT","brown"
"ENSG00000249236","brown"
"PDE4D","brown"
"ENSG00000247345","brown"
"DIMT1","brown"
"SGTB","brown"
"ENSG00000249335","brown"
"SLC30A5","brown"
"ENSG00000290560","brown"
"SMN1","brown"
"TNPO1-DT","brown"
"ANKRA2","brown"
"ANKDD1B","brown"
"PDE8B","brown"
"WDR41","brown"
"ANKRD34B","brown"
"CCNH","brown"
"LYSMD3","brown"
"MCTP1","brown"
"SKIC3","brown"
"ARSK","brown"
"ENSG00000250240","brown"
"PJA2","brown"
"SLC25A46","brown"
"WDR36","brown"
"CAMK4","brown"
"ENSG00000288965","brown"
"REEP5","brown"
"LVRN","brown"
"SRFBP1","brown"
"CEP120","brown"
"ENSG00000249112","brown"
"LINC02240","brown"
"ENSG00000248752","brown"
"ADAMTS19","brown"
"ENSG00000251680","brown"
"CHSY3","brown"
"LYRM7","brown"
"FNIP1","brown"
"P4HA2","brown"
"SLC22A5","brown"
"IRF1-AS1","brown"
"RAD50","brown"
"TH2LCRR","brown"
"JADE2","brown"
"SAR1B","brown"
"NRG2","brown"
"HBEGF","brown"
"RNF14","brown"
"ENSG00000254099","brown"
"GNPDA1","brown"
"SPRY4","brown"
"SPRY4-AS1","brown"
"FGF1","brown"
"STK32A","brown"
"DPYSL3","brown"
"ABLIM3","brown"
"PCYOX1L","brown"
"PPARGC1B","brown"
"ANXA6","brown"
"ENSG00000286749","brown"
"LINC01470","brown"
"MFAP3","brown"
"GALNT10","brown"
"LARP1","brown"
"ENSG00000249738","brown"
"GABRA1","brown"
"GABRG2","brown"
"NUDCD2","brown"
"WWC1","brown"
"DOCK2","brown"
"INSYN2B","brown"
"KCNIP1","brown"
"NSG2","brown"
"HRH2","brown"
"SNCB","brown"
"ZNF346","brown"
"LMAN2","brown"
"TMED9","brown"
"ENSG00000291283","brown"
"ENSG00000290968","brown"
"ADAMTS2","brown"
"MGAT4B","brown"
"RASGEF1C","brown"
"ENSG00000248367","brown"
"GMDS","brown"
"NRN1","brown"
"EEF1E1","brown"
"TFAP2A-AS2","brown"
"NOL7","brown"
"ATXN1","brown"
"ATXN1-AS1","brown"
"TPMT","brown"
"CDKAL1","brown"
"LINC00581","brown"
"DCDC2","brown"
"GPLD1","brown"
"C6orf62","brown"
"HMGN4","brown"
"GUSBP2","brown"
"LINC01012","brown"
"ZSCAN31","brown"
"GABBR1","brown"
"HLA-A","brown"
"IER3","brown"
"VARS2","brown"
"ENSG00000272501","brown"
"MSH5","brown"
"TNXB","brown"
"TSBP1-AS1","brown"
"TSBP1","brown"
"TAP2","brown"
"DAXX","brown"
"SMIM29","brown"
"BRPF3-AS1","brown"
"MTCH1","brown"
"TBC1D22B","brown"
"LRFN2","brown"
"ENSG00000289216","brown"
"MRPS10","brown"
"TRERF1","brown"
"MEA1","brown"
"VEGFA","brown"
"SCIRT","brown"
"MRPL14","brown"
"SUPT3H","brown"
"ENPP4","brown"
"PKHD1","brown"
"ELOVL5","brown"
"HMGCLL1","brown"
"BEND6","brown"
"RAB23","brown"
"ENSG00000272541","brown"
"ENSG00000286723","brown"
"KHDRBS2-OT1","brown"
"LMBRD1","brown"
"FAM135A","brown"
"SMAP1","brown"
"B3GAT2","brown"
"KCNQ5","brown"
"ENSG00000272243","brown"
"TMEM30A","brown"
"TMEM30A-DT","brown"
"ELOVL4","brown"
"IBTK","brown"
"SNAP91","brown"
"RIPPLY2","brown"
"HTR1E","brown"
"SMIM8","brown"
"SLC35A1","brown"
"ORC3","brown"
"ENSG00000288009","brown"
"MANEA-DT","brown"
"FUT9","brown"
"GPR63","brown"
"NDUFAF4","brown"
"ASCC3","brown"
"CDC40","brown"
"ENSG00000255389","brown"
"TUBE1","brown"
"CALHM6","brown"
"ENSG00000289304","brown"
"DCBLD1","brown"
"CEP85L","brown"
"PLN","brown"
"RNF217","brown"
"SOGA3","brown"
"ARHGAP18","brown"
"ENPP3","brown"
"STX7","brown"
"SLC18B1","brown"
"ENSG00000286313","brown"
"MAP3K5","brown"
"IFNGR1","brown"
"NMBR","brown"
"PEX3","brown"
"FUCA2","brown"
"UTRN","brown"
"FBXO30","brown"
"SHPRH","brown"
"GRM1","brown"
"RAB32","brown"
"UST","brown"
"CCDC170","brown"
"ESR1","brown"
"SYNE1","brown"
"CLDN20","brown"
"ZDHHC14","brown"
"MRPL18","brown"
"PLG","brown"
"ENSG00000287558","brown"
"ENSG00000231863","brown"
"PRKN","brown"
"ENSG00000227598","brown"
"CEP43","brown"
"DYNLT2","brown"
"ERMARD","brown"
"FAM120B","brown"
"FAM20C","brown"
"PDGFA","brown"
"PRKAR1B","brown"
"GPER1","brown"
"PSMG3","brown"
"PSMG3-AS1","brown"
"ENSG00000291099","brown"
"NXPH1","brown"
"DGKB","brown"
"CRPPA","brown"
"AHR","brown"
"ENSG00000237773","brown"
"HDAC9","brown"
"CHN2-AS1","brown"
"ENSG00000288973","brown"
"DPY19L2P3","brown"
"FKBP14","brown"
"MTURN","brown"
"GARS1","brown"
"ADCYAP1R1","brown"
"NEUROD6","brown"
"BMPER","brown"
"SEPTIN7-DT","brown"
"RALA","brown"
"INHBA-AS1","brown"
"C7orf25","brown"
"HECW1","brown"
"URGCP","brown"
"UBE2D4","brown"
"ENSG00000228434","brown"
"CAMK2B","brown"
"TBRG4","brown"
"ADCY1","brown"
"IGFBP3","brown"
"VWC2","brown"
"NIPSNAP2","brown"
"SUMF2","brown"
"TMEM248","brown"
"SPDYE21","brown"
"SPDYE10","brown"
"ENSG00000290951","brown"
"ENSG00000291121","brown"
"ENSG00000250990","brown"
"MAGI2","brown"
"ENSG00000281120","brown"
"PCLO","brown"
"CROT","brown"
"SLC25A40","brown"
"STEAP2-AS1","brown"
"CYP51A1","brown"
"ENSG00000244055","brown"
"PEX1","brown"
"BET1","brown"
"COL1A2","brown"
"PEG10","brown"
"DYNC1I1","brown"
"SDHAF3","brown"
"CYP3A7","brown"
"CYP3A4","brown"
"TRIM4","brown"
"TAF6","brown"
"ENSG00000291178","brown"
"NAT16","brown"
"PLOD3","brown"
"DPY19L2P2","brown"
"ORC5","brown"
"LHFPL3","brown"
"LHFPL3-AS1","brown"
"SRPK2","brown"
"PUS7","brown"
"RINT1","brown"
"CDHR3","brown"
"NAMPT","brown"
"ENSG00000243797","brown"
"CCDC71L","brown"
"COG5","brown"
"LINC03076","brown"
"BMT2","brown"
"GPR85","brown"
"ENSG00000225457","brown"
"FAM3C","brown"
"CADPS2","brown"
"ENSG00000240499","brown"
"ENSG00000242593","brown"
"GPR37","brown"
"COPG2IT1","brown"
"LINC-PINT","brown"
"ENSG00000273319","brown"
"PLXNA4","brown"
"ENSG00000225144","brown"
"LRGUK","brown"
"MRPS33","brown"
"CLEC5A","brown"
"EPHB6","brown"
"TMEM139-AS1","brown"
"EPHA1-AS1","brown"
"ZNF783","brown"
"ATG9B","brown"
"PRKAG2-AS1","brown"
"ACTR3B","brown"
"HTR5A","brown"
"NOM1","brown"
"ESYT2","brown"
"DYNC2I1","brown"
"DLGAP2","brown"
"ARHGEF10","brown"
"MYOM2","brown"
"CSMD1","brown"
"ENSG00000261451","brown"
"LINC03022","brown"
"CTSB","brown"
"ENSG00000255495","brown"
"ENSG00000283674","brown"
"MICU3","brown"
"MTUS1","brown"
"ASAH1","brown"
"CSGALNACT1","brown"
"INTS10","brown"
"LPL","brown"
"ATP6V1B2","brown"
"NPM2","brown"
"LGI3","brown"
"PHYHIP","brown"
"PIWIL2-DT","brown"
"SLC25A37","brown"
"EPHX2","brown"
"CLU","brown"
"SARAF","brown"
"GTF2E2","brown"
"PURG","brown"
"WRN","brown"
"TACC1","brown"
"PLEKHA2","brown"
"ZMAT4","brown"
"GPAT4","brown"
"IKBKB","brown"
"MCM4","brown"
"UBE2V2","brown"
"SNTG1","brown"
"CHCHD7","brown"
"BPNT2","brown"
"TOX-DT","brown"
"LINC01301","brown"
"ENSG00000255321","brown"
"CLVS1","brown"
"ASPH","brown"
"CYP7B1","brown"
"CRH","brown"
"VXN","brown"
"COPS5","brown"
"PREX2","brown"
"C8orf34","brown"
"LACTB2-AS1","brown"
"JPH1","brown"
"PKIA","brown"
"ZNF704","brown"
"IMPA1","brown"
"ZFAND1","brown"
"OTUD6B","brown"
"LRRC69","brown"
"NCALD","brown"
"ATP6V1C1","brown"
"FZD6","brown"
"OXR1","brown"
"EMC2","brown"
"TMEM74","brown"
"SYBU","brown"
"ENSG00000286937","brown"
"UTP23","brown"
"SAMD12","brown"
"CCN3","brown"
"DSCC1","brown"
"TBC1D31","brown"
"TMEM65","brown"
"MYC","brown"
"ENSG00000253992","brown"
"EFR3A","brown"
"NDRG1","brown"
"ST3GAL1","brown"
"PTP4A3","brown"
"NAPRT","brown"
"GRINA","brown"
"ADCK5","brown"
"TMEM276","brown"
"KIFC2","brown"
"ZNG1A","brown"
"SMARCA2","brown"
"PUM3","brown"
"ENSG00000286162","brown"
"LURAP1L-AS1","brown"
"LURAP1L","brown"
"ENSG00000288876","brown"
"SH3GL2","brown"
"ADAMTSL1","brown"
"SLC24A2","brown"
"ENSG00000284418","brown"
"TUSC1","brown"
"PLAA","brown"
"NOL6","brown"
"ENSG00000227388","brown"
"ZCCHC7","brown"
"BMS1P14","brown"
"ZNG1F","brown"
"APBA1","brown"
"MAMDC2-AS1","brown"
"KLF9","brown"
"TRPM3","brown"
"C9orf40","brown"
"NMRK1","brown"
"OSTF1","brown"
"PCSK5","brown"
"RFK","brown"
"PRUNE2","brown"
"FRMD3","brown"
"UBQLN1","brown"
"AGTPBP1","brown"
"CTSL","brown"
"SHC3","brown"
"DIRAS2","brown"
"IPPK","brown"
"PTPDC1","brown"
"ENSG00000286850","brown"
"PCAT7","brown"
"FBP2","brown"
"ENSG00000224764","brown"
"XPA","brown"
"TBC1D2","brown"
"GABBR2","brown"
"ANKS6","brown"
"PLPPR1","brown"
"PGAP4","brown"
"GRIN3A","brown"
"NIPSNAP3A","brown"
"NIPSNAP3B","brown"
"SLC44A1","brown"
"FSD1L","brown"
"TMEM38B","brown"
"LINC01505","brown"
"ELP1","brown"
"ABITRAM","brown"
"FRRS1L","brown"
"EPB41L4B","brown"
"PTPN3","brown"
"PALM2AKAP2","brown"
"SVEP1","brown"
"PTGR1","brown"
"LRRC37A5P","brown"
"DNAJC25","brown"
"ENSG00000291094","brown"
"FKBP15","brown"
"HDHD3","brown"
"TNC","brown"
"ASTN2","brown"
"ASTN2-AS1","brown"
"BRINP1","brown"
"FBXW2","brown"
"RABGAP1","brown"
"LHX2","brown"
"RABEPK","brown"
"RALGPS1","brown"
"GARNL3","brown"
"TOR1B","brown"
"FNBP1","brown"
"UCK1","brown"
"OLFM1","brown"
"PPP1R26-AS1","brown"
"EGFL7","brown"
"SNHG7","brown"
"AJM1","brown"
"PTGDS","brown"
"RNF208","brown"
"PFKP","brown"
"PITRM1","brown"
"PRKCQ","brown"
"SFMBT2","brown"
"SEC61A2","brown"
"SUV39H2-DT","brown"
"RSU1","brown"
"CUBN","brown"
"ST8SIA6","brown"
"STAM-DT","brown"
"CACNB2","brown"
"NSUN6","brown"
"NEBL","brown"
"ANKRD26","brown"
"RAB18","brown"
"MKX","brown"
"ENSG00000285824","brown"
"CSGALNACT2","brown"
"RASGEF1A","brown"
"ZNF239","brown"
"ZNF22","brown"
"VSTM4","brown"
"PARG","brown"
"TIMM23B","brown"
"AGAP6","brown"
"BICC1","brown"
"CCDC6","brown"
"RTKN2","brown"
"ZNF365","brown"
"CTNNA3","brown"
"LRRTM3","brown"
"HERC4","brown"
"DDX21","brown"
"HK1","brown"
"PPA1","brown"
"UNC5B-AS1","brown"
"MCU","brown"
"P4HA1","brown"
"ADK","brown"
"DYDC2","brown"
"GHITM","brown"
"GRID1","brown"
"RNLS","brown"
"STAMBPL1","brown"
"PANK1","brown"
"ENSG00000235100","brown"
"PCGF5","brown"
"IDE","brown"
"SLC35G1","brown"
"PLCE1","brown"
"TBC1D12","brown"
"SORBS1","brown"
"TCTN3","brown"
"RRP12","brown"
"PGAM1","brown"
"CNNM1","brown"
"CWF19L1","brown"
"OLMALINC","brown"
"ENSG00000272572","brown"
"PDZD7","brown"
"PPRC1","brown"
"PSD","brown"
"SFXN2","brown"
"ENSG00000286575","brown"
"SORCS3","brown"
"XPNPEP1","brown"
"ADD3-AS1","brown"
"DUSP5","brown"
"GPAM","brown"
"ENSG00000232934","brown"
"CASC2","brown"
"ACADSB","brown"
"LHPP","brown"
"ADAM12","brown"
"INSYN2A","brown"
"TCERG1L","brown"
"BNIP3","brown"
"JAKMIP3","brown"
"LRRC27","brown"
"CFAP46","brown"
"IFITM10","brown"
"CARS1","brown"
"CARS1-AS1","brown"
"ENSG00000290960","brown"
"PGAP2","brown"
"STIM1","brown"
"TRIM5","brown"
"TRIM22","brown"
"CCKBR","brown"
"MRPL17","brown"
"ENSG00000283415","brown"
"SYT9","brown"
"SYT9-AS1","brown"
"DENND2B-AS1","brown"
"NRIP3-DT","brown"
"WEE1","brown"
"MICAL2","brown"
"FAR1","brown"
"CYP2R1","brown"
"NCR3LG1","brown"
"ENSG00000260196","brown"
"KCNC1","brown"
"SERGEF","brown"
"PTPN5","brown"
"NAV2","brown"
"GAS2","brown"
"BDNF-AS","brown"
"EIF3M","brown"
"CAT","brown"
"TRAF6","brown"
"RAG2","brown"
"CRY2","brown"
"PEX16","brown"
"CREB3L1","brown"
"DGKZ","brown"
"MTCH2","brown"
"FNBP4","brown"
"STX3","brown"
"PPP1R32","brown"
"DAGLA","brown"
"SLC3A2","brown"
"NRXN2","brown"
"SF1-DT","brown"
"ATG2A","brown"
"POLA2","brown"
"ENSG00000291174","brown"
"ENSG00000255557","brown"
"PACS1","brown"
"B4GAT1","brown"
"C11orf80","brown"
"NDUFV1","brown"
"NDUFS8","brown"
"SHANK2","brown"
"NADSYN1","brown"
"FAM168A","brown"
"RAB6A","brown"
"ARRB1","brown"
"ENSG00000254988","brown"
"AQP11","brown"
"FAM181B","brown"
"DLG2","brown"
"ENSG00000254787","brown"
"SYTL2","brown"
"PRSS23","brown"
"PRSS23-AS1","brown"
"GRM5-AS1","brown"
"GRM5","brown"
"SMCO4","brown"
"ENDOD1","brown"
"CNTN5","brown"
"TRPC6","brown"
"DYNC2H1","brown"
"ELMOD1","brown"
"SLC35F2","brown"
"RAB39A","brown"
"C11orf87","brown"
"ARHGAP20","brown"
"DIXDC1","brown"
"REXO2","brown"
"ZPR1","brown"
"PCSK7","brown"
"SCN4B","brown"
"SCN2B","brown"
"UBE4A","brown"
"C2CD2L","brown"
"ENSG00000286044","brown"
"UBASH3B","brown"
"JHY","brown"
"HSPA8","brown"
"CLMP","brown"
"GRAMD1B","brown"
"SCN3B","brown"
"TBRG1","brown"
"SIAE","brown"
"CCDC15-DT","brown"
"EI24","brown"
"APLP2","brown"
"OPCML","brown"
"VPS26B","brown"
"B3GAT1","brown"
"B3GAT1-DT","brown"
"IQSEC3","brown"
"ENSG00000256948","brown"
"ERC1","brown"
"CACNA1C","brown"
"PARP11-AS1","brown"
"CCND2","brown"
"VAMP1","brown"
"GPR162","brown"
"TPI1","brown"
"LPCAT3","brown"
"C1S","brown"
"CLSTN3","brown"
"SLC2A3","brown"
"NECAP1","brown"
"ENSG00000290939","brown"
"RIMKLB","brown"
"A2ML1-AS1","brown"
"A2M-AS1","brown"
"ENSG00000284634","brown"
"STYK1","brown"
"DDX47","brown"
"FAM234B","brown"
"GRIN2B","brown"
"ENSG00000287928","brown"
"EPS8","brown"
"DERA","brown"
"LMO3","brown"
"PLEKHA5","brown"
"AEBP2","brown"
"PDE3A","brown"
"SPX","brown"
"BCAT1","brown"
"TM7SF3","brown"
"BMAL2-AS1","brown"
"PPFIBP1","brown"
"OVCH1-AS1","brown"
"OVCH1","brown"
"TMTC1","brown"
"DDX11-AS1","brown"
"ENSG00000291250","brown"
"FGD4","brown"
"PKP2","brown"
"CPNE8","brown"
"ABCD2","brown"
"SLC2A13","brown"
"CNTN1","brown"
"AMIGO2","brown"
"PCED1B","brown"
"TMBIM6","brown"
"ASIC1","brown"
"CERS5","brown"
"LIMA1","brown"
"METTL7A","brown"
"TFCP2","brown"
"POU6F1","brown"
"SPRYD3","brown"
"ANKRD52","brown"
"STAT2","brown"
"MARS1","brown"
"DDIT3","brown"
"KIF5A","brown"
"PIP4K2C","brown"
"ENSG00000286279","brown"
"PPM1H","brown"
"XPOT","brown"
"GNS","brown"
"TBC1D30","brown"
"HMGA2","brown"
"TMBIM4","brown"
"SLC35E3","brown"
"PTPRR","brown"
"KCNC2","brown"
"CSRP2","brown"
"ENSG00000289040","brown"
"ENSG00000257322","brown"
"ENSG00000289510","brown"
"NTN4","brown"
"ANKS1B","brown"
"ENSG00000257458","brown"
"GOLGA2P5","brown"
"ANO4","brown"
"CHPT1","brown"
"GNPTAB","brown"
"PARPBP","brown"
"HSP90B1","brown"
"C12orf75","brown"
"MTERF2","brown"
"FICD","brown"
"ISCU","brown"
"CORO1C","brown"
"NAA25","brown"
"TPCN1","brown"
"PLBD2","brown"
"TMEM120B","brown"
"PSMD9","brown"
"RILPL1","brown"
"GTF2H3","brown"
"ATP6V0A2","brown"
"SCARB1","brown"
"DDX51","brown"
"TNFRSF19","brown"
"AMER2","brown"
"ATP8A2","brown"
"SHISA2","brown"
"GPR12","brown"
"HSPH1","brown"
"B3GLCT","brown"
"FRY","brown"
"FRY-AS1","brown"
"N4BP2L1","brown"
"RFC3","brown"
"SMAD9","brown"
"TRPC4","brown"
"UFM1","brown"
"FREM2","brown"
"KBTBD6","brown"
"ENSG00000287029","brown"
"CCDC122","brown"
"SERP2","brown"
"SLC25A30","brown"
"ITM2B","brown"
"FAM124A","brown"
"PCDH20","brown"
"LINC00402","brown"
"KCTD12","brown"
"SLITRK5","brown"
"DZIP1","brown"
"RAP2A","brown"
"FARP1","brown"
"DOCK9","brown"
"FGF14","brown"
"TPP2","brown"
"TEX30","brown"
"BIVM","brown"
"MYO16-AS1","brown"
"ATP11A","brown"
"MCF2L","brown"
"LAMP1","brown"
"GAS6-AS1","brown"
"PIP4P1","brown"
"ANG","brown"
"PRMT5","brown"
"PPP1R3E","brown"
"SLC22A17","brown"
"NRL","brown"
"NYNRIN","brown"
"NOVA1","brown"
"NOVA1-DT","brown"
"LINC02294","brown"
"FOXG1","brown"
"LINC01551","brown"
"PRKD1","brown"
"G2E3","brown"
"ARHGAP5","brown"
"LRFN5-DT","brown"
"TOGARAM1","brown"
"POLE2","brown"
"KLHDC1","brown"
"L2HGDH","brown"
"ATL1","brown"
"PYGL","brown"
"FRMD6","brown"
"GNPNAT1","brown"
"KTN1-AS1","brown"
"ENSG00000259969","brown"
"GPR135","brown"
"L3HYPDH","brown"
"SNAPC1","brown"
"KCNH5","brown"
"ENSG00000258824","brown"
"ZBTB25","brown"
"HSPA2-AS1","brown"
"GPX2","brown"
"RAB15","brown"
"PLEKHH1","brown"
"RDH11","brown"
"ACTN1","brown"
"TTC9","brown"
"SIPA1L1","brown"
"RGS6","brown"
"ENSG00000258695","brown"
"ENSG00000258603","brown"
"ACOT2","brown"
"PNMA1","brown"
"ENTPD5","brown"
"MLH3","brown"
"ERG28","brown"
"VASH1","brown"
"ADCK1","brown"
"ENSG00000284959","brown"
"FLRT2-AS1","brown"
"GALC","brown"
"EML5","brown"
"SLC24A4","brown"
"LGMN","brown"
"CHGA","brown"
"MOAP1","brown"
"LYSET","brown"
"IFI27","brown"
"BCL11B","brown"
"TRAF3","brown"
"TRMT61A","brown"
"KIF26A","brown"
"TMEM179","brown"
"HERC2P9","brown"
"ENTREP2","brown"
"TJP1","brown"
"LINC02256","brown"
"ENSG00000290876","brown"
"LINC02256.1","brown"
"LPCAT4","brown"
"DPH6","brown"
"SPRED1","brown"
"ENSG00000286786","brown"
"ENSG00000259269","brown"
"FSIP1","brown"
"GPR176","brown"
"PAK6","brown"
"DISP2","brown"
"OIP5-AS1","brown"
"NDUFAF1","brown"
"SNAP23","brown"
"CATSPER2","brown"
"PDIA3","brown"
"B2M","brown"
"SLC30A4","brown"
"CTXN2","brown"
"CTXN2-AS1","brown"
"TRPM7","brown"
"AP4E1","brown"
"DMXL2","brown"
"ENSG00000259709","brown"
"MYO5A","brown"
"CCPG1","brown"
"PYGO1","brown"
"ALDH1A2","brown"
"GTF2A2","brown"
"TLN2","brown"
"CA12","brown"
"CSNK1G1","brown"
"CLPX","brown"
"DENND4A","brown"
"MAP2K1","brown"
"SPESP1","brown"
"DRAIC","brown"
"ENSG00000261632","brown"
"NPTN","brown"
"RPP25","brown"
"SCAMP5","brown"
"TMEM266","brown"
"RASGRF1","brown"
"ENSG00000177699","brown"
"ANKRD34C-AS1","brown"
"MINAR1","brown"
"FAH","brown"
"AP3B2","brown"
"SNHG21","brown"
"FSD2","brown"
"UBE2Q2P1","brown"
"AKAP13-AS1","brown"
"ABHD2","brown"
"AP3S2","brown"
"MAN2A2","brown"
"SYNM-AS1","brown"
"MEF2A","brown"
"ADAMTS17","brown"
"SELENOS","brown"
"TM2D3","brown"
"NPRL3","brown"
"HBQ1","brown"
"PDIA2","brown"
"NME4","brown"
"PIGQ","brown"
"RAB40C","brown"
"MCRIP2","brown"
"WDR90","brown"
"RHOT2","brown"
"STUB1","brown"
"ANTKMT","brown"
"LMF1","brown"
"BAIAP3","brown"
"MAPK8IP3","brown"
"ZNF598","brown"
"NTHL1","brown"
"PKD1","brown"
"FLYWCH1","brown"
"ENSG00000287340","brown"
"TMEM186","brown"
"SOCS1","brown"
"SHISA9","brown"
"SMG1","brown"
"LDAF1","brown"
"ENSG00000291073","brown"
"ENSG00000291066","brown"
"SDR42E2","brown"
"ENSG00000286808","brown"
"NPIPB5","brown"
"EARS2","brown"
"HS3ST4","brown"
"GSG1L","brown"
"TUFM","brown"
"SEZ6L2","brown"
"TAOK2","brown"
"ALDOA","brown"
"YPEL3","brown"
"YPEL3-DT","brown"
"ENSG00000291047","brown"
"SMG1P5","brown"
"SEPTIN1","brown"
"STX1B","brown"
"NETO2","brown"
"ITFG1","brown"
"CBLN1","brown"
"CNEP1R1","brown"
"TENT4B","brown"
"GNAO1-DT","brown"
"GNAO1","brown"
"ENSG00000287866","brown"
"TEPP","brown"
"NDRG4","brown"
"ENSG00000261502","brown"
"BEAN1","brown"
"CKLF","brown"
"ENSG00000289353","brown"
"CMTM4","brown"
"KCTD19","brown"
"RIPOR1","brown"
"SLC7A6","brown"
"CALB2","brown"
"ENSG00000260664","brown"
"CNTNAP4","brown"
"ENSG00000259995","brown"
"MON1B","brown"
"PLCG2","brown"
"MLYCD","brown"
"ATP2C2-AS1","brown"
"KIAA0513","brown"
"ENSG00000276337","brown"
"SLC7A5","brown"
"CDK10","brown"
"PITPNA","brown"
"RAP1GAP2","brown"
"CAMKK1","brown"
"PELP1","brown"
"ARRB2","brown"
"MINK1","brown"
"CAMTA2","brown"
"PITPNM3","brown"
"YBX2","brown"
"ACAP1","brown"
"VAMP2","brown"
"RANGRF","brown"
"GAS7","brown"
"ARHGAP44","brown"
"DRG2","brown"
"FLII","brown"
"SHMT1","brown"
"CCDC144NL","brown"
"CCDC144NL-AS1","brown"
"DHRS7B","brown"
"BLTP2","brown"
"TEFM","brown"
"MYO1D","brown"
"ASIC2","brown"
"ENSG00000265125","brown"
