"","22q002-A","22q002-B","22q002-C","22q002-214-KD-A","22q002-214-KD-B","22q002-214-KD-C"
"GOBP_MYELOID_DENDRITIC_CELL_CHEMOTAXIS",0.113606579601484,-0.474852004157888,-0.735098739211664,0.465023451029811,0.848379636912296,0.464955488273339
"GOBP_IMMUNE_RESPONSE_TO_TUMOR_CELL",-0.215335677438118,-0.29751732606162,0.286279585090998,0.147782430759116,-0.203470111998489,0.10283930044365
"GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL",-0.0458387957145527,-0.237485448775801,0.170411996133962,0.33723729744131,-0.2502647887186,0.192104282362078
"GOBP_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL",-0.108968067395424,-0.347196629669985,0.317497225020336,-0.327772979538803,0.184786142883773,0.179691368997487
"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_IB",-0.220555912245765,0.203269052614214,-0.212342755407962,-0.291518821969232,0.376576783288913,-0.026195632465805
"GOBP_COMPLEMENT_RECEPTOR_MEDIATED_SIGNALING_PATHWAY",0.191831156472592,-0.362160512214768,-0.38909758329181,0.329323805502904,0.00736538423839639,0.37010205938455
"GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY",-0.168324487692465,0.22009286646233,0.239365261154692,-0.078490987467545,-0.0446769789112783,-0.164008849699358
"GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_PHAGOCYTOSIS",-0.182964769756908,0.269399862187216,0.238306516338676,-0.0349543084280988,-0.0383126392705646,-0.14640227364262
"GOBP_IMMUNE_COMPLEX_CLEARANCE",0.73627366803743,-0.494464277645064,-0.85709723969683,-0.526594062090858,0.625062135659111,0.0399023905283273
"GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS",0.0854508861313769,-0.239612638831282,-0.163732041174374,0.066220075438965,0.0722448489662034,0.173086406127526
"GOBP_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS",0.0109708255929609,-0.165050294614346,-0.0634078563859013,0.163510954073624,-0.279056486350749,0.200230459375352
"GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE",-0.103251023321354,-0.00111875316423982,-0.141275215205386,-0.051613232234883,0.042332264777212,0.195232584797369
"GOBP_LEUKOCYTE_MEDIATED_IMMUNITY",-0.0704143642138785,-0.0524713629387824,-0.119154539199921,0.0793306120014802,0.0140850813663353,0.116403622671297
"GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY",-0.138240443379756,-0.0800386700319757,-0.00660121957526363,0.11329884277286,0.0678924064987068,0.0756464125104941
"GOBP_TYPE_II_HYPERSENSITIVITY",0.204829698550814,-0.127847071583405,-0.687002892263406,0.558988747098647,-0.526058970693003,0.528325214779715
"GOBP_NEUTROPHIL_MEDIATED_IMMUNITY",0.168037429685148,-0.305837515693845,-0.0127673973881405,-0.0957528336728406,0.325402306858563,-0.0154615005186901
"GOBP_EOSINOPHIL_MEDIATED_IMMUNITY",0.523904536820949,-0.0633861918346476,0.00262115305936417,-0.162757062146616,0.0903552630813258,-0.241746623325116
"GOBP_MAST_CELL_MEDIATED_IMMUNITY",-0.234389540322556,-0.0237054662563187,-0.0662542978928335,0.305272597186797,0.003578856280151,0.123063826107131
"GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY",-0.0404247292734628,-0.0634519862197305,-0.201584588958846,0.0807388498030192,-0.00774133952031292,0.176327641407681
"GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN",-0.28463436298892,-0.121718527894117,-0.109867959586901,0.0874018076864759,-0.0270905041910412,0.358247948318616
"GOBP_T_CELL_MEDIATED_IMMUNITY",0.0292073434953967,-0.0347071352251578,-0.0866847396681709,-0.0255900590535997,-0.00332451252654262,0.101827213029506
"GOBP_T_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION",-0.606788705955778,-0.0538141118535949,0.638449116120776,-0.35308206796802,-0.12409271137884,-0.455768919481956
"GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS",-0.0585355115729009,-0.0627651356558053,-0.147380115515187,-0.00517435414475675,0.0596924796052471,0.175153989263665
"GOBP_TOLERANCE_INDUCTION_DEPENDENT_UPON_IMMUNE_RESPONSE",-0.297857917570431,-0.309291395516782,-0.496573540756039,0.108383517918537,0.124609431821589,0.560511569052748
"GOBP_GERMINAL_CENTER_FORMATION",-0.186627945406448,-0.255962308982112,-0.201288723313756,0.181445734168341,0.237283994809874,0.369974386470429
"GOBP_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION",-0.500318495359991,0.217857111528618,0.224257596780109,-0.468243519886124,0.217012165777085,0.298057364656221
"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I",0.185001467870385,0.281219868185302,-0.164597810089972,-0.302308510702154,-0.044913207492701,-0.103108483468725
"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB",-0.128038157714228,0.189139206847718,-0.114692915559231,-0.186578230854979,0.393567253135134,-0.163251143402378
"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN",0.0869300362728329,0.287463740837076,-0.11158330502038,-0.173722592063738,-0.10767160662349,0.0616544571758316
"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN",-0.111252759466519,0.278577331369684,-0.208353590504761,-0.296057167519872,0.164962169467573,-0.022834944102498
"GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX",0.216090460506705,0.419495137508705,-0.171569782424387,-0.348219993986162,0.0317008106463622,-0.160453336697801
"GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_CLASS_II_PROTEIN_COMPLEX",0.142818156141073,0.432125808273681,-0.317246800596186,-0.305895885073774,0.139652077407983,-0.226035903359582
"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II",0.0440485472432196,0.220251649578842,-0.209707528400788,-0.0578599850154586,-0.0886446024982402,0.0579932896991286
"GOBP_TOLERANCE_INDUCTION",-0.133867434408965,-0.0598265678838603,-0.464340134038314,0.277399021814846,0.158766173233927,0.284415803265228
"GOBP_TOLERANCE_INDUCTION_TO_SELF_ANTIGEN",-0.241753658967518,0.694951442444426,-0.531592869649378,-0.17553215528555,0.307727001554116,-0.257774679050145
"GOBP_T_CELL_TOLERANCE_INDUCTION",-0.00575700329052187,0.0388777247024053,-0.543604310231863,0.251517063546107,0.284533817509988,0.164037298739367
"GOBP_IMMUNE_SYSTEM_DEVELOPMENT",-0.118245961261761,0.061758159944678,-0.217931418590125,0.119203690604079,-0.0850682171573354,0.174027105484214
"GOBP_LEUKOCYTE_DIFFERENTIATION",0.0131629884413579,-0.00852306095207916,-0.0713156607196296,0.00215124403880189,0.0698001216408523,0.00263159050804032
"GOBP_LEUKOCYTE_MIGRATION_INVOLVED_IN_INFLAMMATORY_RESPONSE",0.270820473488132,-0.311992173510521,0.167391627329564,-0.15883417198707,0.0595086080669534,-0.046904072199125
"GOBP_HYPERSENSITIVITY",-0.194834927665059,-0.183747084155022,-0.585643320164319,0.466267995074799,-0.228891551345561,0.576996555111591
"GOBP_ACUTE_INFLAMMATORY_RESPONSE",0.00637521681966322,0.0103954921175692,-0.156738036785427,-0.0220287692790717,0.000211708917149556,0.148779511663358
"GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE",0.03061122916378,-0.0296036932137134,-0.11916266414182,-0.0835868173016505,0.198173198112753,0.0784735983376403
"GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE",0.150268656006435,-0.0190304852317981,0.0958083334531397,-0.262892702949911,0.160331917157451,-0.104322906085694
"GOBP_RESPIRATORY_BURST_INVOLVED_IN_INFLAMMATORY_RESPONSE",-0.670625783979495,0.295789045183751,-0.523245626314259,0.269619715981595,0.535909604519734,0.592646223937831
"GOBP_CHRONIC_INFLAMMATORY_RESPONSE",0.263933824059558,-0.113450821328626,-0.559237216392203,-0.212793615596787,0.127894454063292,0.587419601693659
"GOBP_MONOCYTE_CHEMOTAXIS",0.108094344350955,0.16533465723179,-0.283051506362071,0.240683638314675,-0.0631568167705135,-0.0779105297015236
"GOBP_MAST_CELL_CHEMOTAXIS",0.271811494396929,0.437976173269611,0.407736980267617,-0.616731352610369,-0.0617141908672053,-0.249818865324584
"GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS_VIA_SOMATIC_MUTATION",0.138337412572019,0.056011622827568,0.024322102590316,-0.267022334749975,-0.339651634663171,0.443980683685783
"GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION",0.114274826729202,0.102275622189282,-0.0148889633186722,-0.0851361568757278,0.00297785971097789,-0.145264448439446
"GOBP_PLATELET_DEGRANULATION",-0.576083940616268,0.119338840225338,-0.237379975124445,0.38071809539274,0.431378209572909,0.153828899302467
"GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION",-0.354901020690374,0.131343714578038,0.111668371765012,-0.485935900083665,0.240349682061075,0.361854216618063
"GOBP_NEGATIVE_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION",-0.36150595149466,-0.0655703904665729,-0.0953227557774355,-0.156798047369423,0.223257984353966,0.453402833526971
"GOBP_POSITIVE_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION",-0.00958105482000113,0.469715954199518,0.542981352067735,-0.839788493694799,-0.163126888301172,0.33611001223021
"GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II",0.0454512030772439,0.130383694129237,-0.303420652033597,-0.704017537997358,0.411833119386919,0.561454618899622
"GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN",-0.278639847062356,-0.0741209436860777,-0.30672775285823,-0.357773520954552,0.478991723271148,0.571966703868869
"GOBP_REGULATION_OF_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION",-0.485526489813956,0.467555761030548,0.592443765176514,-0.687195181443461,-0.145190229164432,0.381851089294638
"GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION",0.234110103468161,0.598148850835383,0.729253700951716,-0.804049168474749,-0.559002061410384,0.345409351172499
"GOBP_REGULATION_OF_GERMINAL_CENTER_FORMATION",-0.16539555332455,-0.237545078463969,-0.355750911431306,0.115039420188103,0.493512579589857,0.201308572068868
"GOBP_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION",-0.0646923023740698,0.0253485588647825,-0.347594429758392,0.113517813371764,0.11842579770211,0.190828021893943
"GOBP_NEGATIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION",0.333484754101862,0.435738694746155,-0.534454832051988,-0.359958304900111,-0.0349080896334434,0.119340720129553
"GOBP_POSITIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION",-0.126170970102457,0.017757027575478,-0.327354275305284,0.121086542376802,0.131469340708501,0.156709307472619
"GOBP_REGULATION_OF_TOLERANCE_INDUCTION",-0.0806725978296961,-0.116956758213849,-0.468665154849203,0.363280872525338,0.105406576883592,0.275588408982593
"GOBP_POSITIVE_REGULATION_OF_TOLERANCE_INDUCTION",-0.0930780207312292,0.144324315092397,-0.496412927119313,0.522885743299089,-0.0629369483198036,0.274305761337853
"GOBP_POSITIVE_REGULATION_OF_T_CELL_TOLERANCE_INDUCTION",0.142411058414037,0.417642116938824,-0.613934707161193,0.165408776607662,0.436288686571304,-0.0280538290266898
"GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE",-0.147733897050696,-0.19409572139871,-0.048922485549353,0.199686167313563,-0.091658301206321,0.230295626025323
"GOBP_NEGATIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE",0.0530225843287055,-0.172424076404793,0.0558717584521191,0.170164260454927,-0.106543266566509,-0.0118617523169436
"GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE",-0.180738193162603,-0.0694541801278852,-0.14941436147585,0.228233784536006,-0.126216418110597,0.339003820701608
"GOBP_REGULATION_OF_CHRONIC_INFLAMMATORY_RESPONSE",-0.00187425818713408,-0.450204563468317,-0.267325817100388,-0.0513898305084964,-0.0740094598106124,0.637747893994065
"GOBP_NEGATIVE_REGULATION_OF_CHRONIC_INFLAMMATORY_RESPONSE",-0.027434115133028,-0.75881502970198,-0.627349963846808,0.0134671005061959,0.311728884899126,0.784164859002225
"GOBP_RESPIRATORY_BURST_INVOLVED_IN_DEFENSE_RESPONSE",-0.458865825490197,0.102442767710547,0.00912405063620286,0.190380668050542,0.270919001466737,0.119009616058339
"GOBP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS",-0.0501089001615964,-0.0622496725910931,-0.014581160515918,0.0407537585226009,0.0430449352988428,0.0520377000654602
"GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS",0.0136832572263425,-0.0504994739255286,-0.00485669564245375,-0.00853798081204449,-0.0375447183759222,0.0795489408496711
"GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS",-0.0519963749859863,-0.0570146936208672,-0.0350863133418059,0.0422135184868085,0.0405305133669875,0.0508827275214586
"GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION",0.129445040498412,0.0792309362364655,-0.00698403230860081,-0.123974567232002,-0.0578835779041461,-0.0919959417409019
"GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MIGRATION",-0.00422869940917389,0.258902143483479,0.177513518299263,-0.126707275831827,-0.20010391243363,-0.226790459463654
"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION",0.181642441996297,0.0347577019978598,-0.0954908731039471,-0.0485196140610149,-0.0472995893876172,-0.048387756008568
"GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS",0.169707927531454,0.0267633114034106,-0.0646152504287419,-0.0430983704772857,-0.134642509950227,-0.00289830374481645
"GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS",-0.175619262401522,0.260442837435032,0.341354747920666,0.098592309673544,-0.230562097006145,-0.329899291743324
"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS",0.236433291500174,0.00261499969017173,-0.224454662443011,-0.0252173712978553,-0.147883502376074,0.0668094028136569
"GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION",-0.0251866208143453,0.315910685109967,0.088759714284801,-0.166286486966997,0.0659238875065267,-0.177348799040548
"GOBP_NEGATIVE_REGULATION_OF_CELLULAR_EXTRAVASATION",-0.466641132750707,0.413213604406287,0.267021447874304,0.0617518104731821,0.0483229847710545,-0.23294440564242
"GOBP_POSITIVE_REGULATION_OF_CELLULAR_EXTRAVASATION",0.177615053852047,0.266550235916788,0.116953708215614,-0.105505631370352,-0.0860444219712105,-0.0304891831778021
"GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS",-0.162838593060287,-0.0538641383859232,-0.0902297576941361,0.107539103595637,0.00392737816187422,0.165678642181218
"GOBP_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS",-0.0575272613674316,-0.0385646754114588,-0.051077905967082,0.0968560886991183,-0.0942506179646205,0.211423253314051
"GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS",-0.211604369820763,-0.0589575732903218,-0.0916502842355562,0.0835454795799159,0.0344147968327602,0.140473593295176
"GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE",-0.0915347851596921,-0.0336563129988733,-0.101636327864129,-0.0596612359572092,0.0710595069006876,0.19838897451918
"GOBP_NEGATIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE",0.126811506828928,-0.085900483694343,0.0493290062034946,-0.236102503552516,0.0349694186082404,0.284629447953112
"GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE",-0.126031747391801,0.0504730484636665,-0.150712473083239,-0.0728317931920085,0.0762745585251967,0.161687258803037
"GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY",-0.186223216231878,-0.0784277593782475,-0.131203220683853,0.142570242170017,-0.0161576974548513,0.197325947389467
"GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY",-0.0968584537814748,-0.261897054882436,-0.0998404493741358,0.0953264611499154,0.0281173025897302,0.294141375795932
"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY",-0.129164334541674,-0.0617124432625907,-0.124094940062342,0.0996911787894306,0.00781904623119065,0.12053988783183
"GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY",-0.13573918206537,-0.0739192033832573,-0.233175832878103,0.150070500179883,-0.00745449000409854,0.200096327723585
"GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY",-0.0385698713430102,-0.302549077022693,-0.163302298023675,0.226250937803131,0.00433951914471384,0.253665620600635
"GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY",-0.116052738680445,-0.0383870058147391,-0.199656410406591,0.0828860455201573,-0.017222726173291,0.174574233925572
"GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY",-0.0585820002547318,0.050005370759662,-0.186309167187215,-0.00848520007251341,0.0108490577553663,0.16074740527725
"GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY",-0.0134737389326964,-0.348147521629761,-0.116367517329713,0.217621432420892,-0.00724713332073565,0.24832608203589
"GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY",-0.0516830193695102,0.0723503541112474,-0.15368052345128,-0.0988973934600661,0.00596615592510194,0.142179419664599
"GOBP_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY",-0.116565953134714,-0.0660197256783746,-0.222462745336635,0.15632122009729,-0.205089678128823,0.322877310478829
"GOBP_NEGATIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY",-0.0250669675145828,0.0665381936934378,-0.163500804101006,0.104566365881172,-0.300803146531226,0.349296176408869
"GOBP_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY",-0.157959103507951,-0.0255469786952914,-0.253641387699788,0.172795591397094,-0.206465216593009,0.282299581753697
"GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY",-0.224664600534201,-0.333684055610925,-0.0250119264372976,0.300873311124806,0.105356049296368,0.0393267124466431
"GOBP_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY",-0.145166449866973,-0.472535458167907,-0.218698727912456,0.296725936170802,0.298543176811493,0.228594599642783
"GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY",-0.212864739363734,-0.235195936289567,0.0490183046942519,0.254237437583705,0.0339792312856449,0.00961023709251616
"GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE",-0.0440423230607988,-0.215662572013941,0.212974996235283,-0.230776206604503,0.0801971818725452,0.324480090068948
"GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE",-0.103464269765102,0.152836379137508,-0.0313171814254808,-0.178740412726192,-0.0923486648290543,0.123560481348291
"GOBP_NEGATIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION",-0.024125230348213,-0.589895066082834,-0.339296411812312,-0.0395932203389892,0.668930996160027,0.142812028029664
"GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION",-0.0429717515919082,0.172746960447929,-0.235518065056958,-0.0720631974472797,-0.278530967071302,0.289360668525093
"GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_CYTOKINE_PRODUCTION",0.0135735140477904,0.154268656081833,0.301922177244184,-0.0540314016009112,-0.339774472363236,0.00844639086712484
"GOBP_CELL_SURFACE_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",-0.191747708802157,-0.0069677004347444,-0.07709821167456,0.0152085162147145,0.153499239358501,0.275029464939179
"GOBP_CYTOSOLIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",0.121896649585088,-0.2344071341614,0.000553744195943812,-0.0097135782466683,0.0189988755177635,0.150352190149957
"GOBP_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.0901162301042904,-0.16938939970322,-0.314959520613742,-0.113014077631604,0.242593592590934,0.368521569441821
"GOBP_MYD88_INDEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",-0.0317071891233613,0.319190642229931,0.466947952881895,-0.446043941097122,0.0956998316858751,-0.305435761174912
"GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_SIGNALING_PATHWAY",-0.0532732284260035,-0.145771018269384,-0.0502283411628951,0.105982718876082,0.101827180777549,0.0934962028938647
"GOBP_REGULATION_OF_ANTIMICROBIAL_HUMORAL_RESPONSE",0.619606825998291,-0.277264707310857,-0.333058194909612,-0.272096323692058,-0.0215747481935352,0.520940749037321
"GOBP_POSITIVE_REGULATION_OF_ANTIMICROBIAL_HUMORAL_RESPONSE",-0.073839757783915,0.575727911488206,-0.0490758732883776,-0.834199466763954,0.439585712936894,0.560938135478357
"GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION",0.0636821170695461,0.178483070800422,-0.0196352414725344,-0.162045820835529,-0.010436381060449,-0.107728307175346
"GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION",0.152986023377764,0.0963960093325438,-0.0443380626792082,-0.166798072995609,0.0679914973428416,-0.0583277754548178
"GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION",0.143127095571008,0.257141544189937,-0.0341332704228159,-0.134982086759688,-0.162142223174768,-0.1466069289002
"GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY",-0.0707643049420803,-0.063776246096697,-0.0486463948242747,0.103398431182785,0.0364429876676319,0.0843021614613656
"GOBP_IMMUNE_RESPONSE_INHIBITING_SIGNAL_TRANSDUCTION",-0.542619542619355,-0.0539636626592252,-0.223351913008025,0.498345829523548,0.510832064775282,0.55284017415788
"GOBP_IMMUNE_RESPONSE_INHIBITING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY",-0.470580260303686,0.0907899493853882,-0.4586595702006,0.0641328546517488,0.604671344831875,0.699573708703127
"GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY",-0.103134861421561,0.016967847498148,-0.0672651087961269,0.0728620150483713,0.00685932375545781,0.125306691009921
"GOBP_FC_RECEPTOR_MEDIATED_INHIBITORY_SIGNALING_PATHWAY",-0.276366922729721,0.487211929507478,-0.0359692724810585,-0.49643018526938,0.995842747401717,-0.471396294623185
"GOBP_ANTIMICROBIAL_PEPTIDE_PRODUCTION",0.59644419245618,-0.273702746321623,-0.542863790259455,-0.262523481235537,0.590989316696495,0.387530785483843
"GOBP_ANTIBACTERIAL_PEPTIDE_PRODUCTION",0.654052777379558,-0.299443862524622,-0.625043101600067,-0.000485083975778289,0.429247470985655,0.364826289695286
"GOBP_REGULATION_OF_ANTIMICROBIAL_PEPTIDE_PRODUCTION",0.685828911728664,-0.284462199116826,-0.385954934644036,-0.296584575967256,0.426880097911203,0.478743954741762
"GOBP_REGULATION_OF_ANTIBACTERIAL_PEPTIDE_PRODUCTION",0.758762990298202,-0.307505615311816,-0.503909271293575,-0.000523070571366024,-0.0418402731100657,0.453351723597509
"GOBP_NEGATIVE_REGULATION_OF_PEPTIDE_SECRETION",0.17698963838369,0.275123227597879,0.0634361148826243,-0.268450864461967,-0.0874124121231646,-0.137001670211642
"GOBP_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION",0.237983161618939,0.109505413410094,-0.0467690900934747,-0.148817533168207,-0.108754299584111,-0.00933500032608255
"GOBP_POSITIVE_REGULATION_OF_ANTIBACTERIAL_PEPTIDE_PRODUCTION",-0.0656122910079613,0.75652959783101,0.106823316764388,-0.8510619069144,-0.576773610484065,0.606597379123384
"GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE",-0.126007254235668,-0.0692162992370509,-0.191384849147248,0.092949318131745,0.0268016495143205,0.217083431962176
"GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE",-0.0796205472423385,-0.0659954078126458,-0.105646413098031,0.163999543448213,-0.210437533366016,0.284509942866427
"GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE",-0.138943993931326,-0.0501047067183008,-0.222024400275624,0.0459117532386906,0.0548717844086267,0.226337323006548
"GOBP_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE",-0.105398424871527,0.155617683295477,0.00102134399762123,-0.113905698225326,-0.276287920796111,0.335818818366908
"GOBP_NEGATIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE",-0.000406761276239231,0.266145488324744,0.0909430926840245,-0.634248404834234,0.0219004177835661,0.308328677095196
"GOBP_POSITIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE",-0.0980043697293515,0.115798919866658,0.0986755864936554,-0.0980697057551065,-0.471012521369688,0.456358899424592
"GOBP_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE",0.0165922576092666,0.0989467671665891,-0.187607364750517,-0.107731050771978,-0.22798291364776,0.294601277654406
"GOBP_NEGATIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE",-0.0296085380123432,0.106811229021609,-0.141358889742844,-0.107305294176693,0.0189884473622762,0.173560732216577
"GOBP_POSITIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE",0.115649959129187,0.241665694590933,-0.177960434586008,-0.146430693871364,-0.39978244277439,0.357693682955893
"GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS",-0.0967205305442356,-0.126939087428983,-0.0231776653778396,0.122400247237427,0.0376167665357853,0.112301518297625
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS",-0.0265267351357204,-0.200989595974721,-0.082321996018402,0.154432383130612,-0.0142547540499263,0.186470049186818
"GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS",-0.0991384353136926,-0.147214051782715,-0.0321230485504833,0.12270897057193,0.0931673802447308,0.102427915602733
