"","22q001-A","22q001-B","22q001-C","22q001-DGCR8-OE-A","22q001-DGCR8-OE-B","22q001-DGCR8-OE-C"
"GOBP_NEGATIVE_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE",-0.049500651281252,-0.082464800662997,-0.19941008637406,-0.0670920026008348,0.135903812518239,0.21514907582546
"GOBP_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS",0.180707708502833,0.0245867035186967,-0.159944649633929,-0.079150992864051,0.301053479465311,0.0239727374307911
"GOBP_NEGATIVE_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS",-0.015400869600517,-0.068469464418274,0.299551179610096,0.0135282817279086,0.352141652827894,-0.141624935885814
"GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS",0.207087129605595,0.146674673986926,-0.53326438479585,-0.178374339253596,0.22130320867665,0.0956296051974812
"GOBP_REGULATION_OF_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING",-0.302326258275302,-0.0498081421748157,-0.150245155087529,0.716531307202847,0.023593708650534,-0.243503622190705
"GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS",-0.0314959509939177,-0.0307137367383731,0.167434330360999,-0.0753307667613667,-0.081782604892283,-0.025621849643563
"GOBP_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS",-0.0738349337316222,0.00716011840662772,0.242518916302109,-0.0810991564267417,-0.200926279049725,-0.115788932895599
"GOBP_REGULATION_OF_ISOMERASE_ACTIVITY",0.136994832418791,-0.317370260915587,-0.393947374927481,0.180039731377436,-0.130908279495706,0.260714453445621
"GOBP_REGULATION_OF_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE",0.289260899597836,0.773475275283405,0.519279996749458,-0.816301653731248,-0.584675754629926,-0.320100767948785
"GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL",0.553487237847403,0.489979130382081,0.290573686381456,-0.548810667449145,-0.627781594163856,-0.480566569179952
"GOBP_REGULATION_OF_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS",-0.0754317751140194,0.0783568845933178,-0.203239238558144,-0.0156158043540106,-0.235483949327134,0.211775854255946
"GOBP_REGULATION_OF_PHOSPHATASE_ACTIVITY",0.112360983423072,-0.00803129690611915,-0.0526485804502,0.0421618968673171,-0.0909755624786072,-0.07044741900828
"GOBP_POSITIVE_REGULATION_OF_PHOSPHATASE_ACTIVITY",-0.102275702425632,0.0126284479897151,0.0647675564189533,-0.0540787636394305,-0.0549711940092779,0.0991409528550029
"GOBP_NEGATIVE_REGULATION_OF_PHOSPHATASE_ACTIVITY",0.170930484511084,-0.250232665516243,-0.0347296445587483,0.328451603000239,-0.156618186385993,-0.144262947442147
"GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS",0.02821177483462,0.12492822933301,0.00911805308878469,-0.184520318011947,-0.121991724850001,0.0887349125629979
"GOBP_MACROPHAGE_CYTOKINE_PRODUCTION",0.0440961473196147,-0.00223829729910591,-0.135027131192664,0.203314355660506,-0.0107346216568172,-0.21514467525363
"GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_CYTOKINE_PRODUCTION",-0.294192450026879,0.219254357895254,-0.477216084585583,0.322622350428474,0.330491925397602,-0.120640598325291
"GOBP_REGULATION_OF_NECROTIC_CELL_DEATH",-0.0871170138862492,0.00200052755869734,0.178296203433806,-0.0667824316674016,0.154753588436988,-0.115041154818205
"GOBP_POSITIVE_REGULATION_OF_NECROTIC_CELL_DEATH",-0.0607753651447324,0.273037296850908,0.309781661914672,-0.0685713534808189,-0.0151647859420456,-0.42955790749187
"GOBP_REGULATION_OF_CELL_DEATH",0.0150677620420171,0.0119737667447317,0.0157274229632738,-0.0409659557361674,-0.0172494403605223,-0.0693036214320657
"GOBP_POSITIVE_REGULATION_OF_CELL_DEATH",0.038095684698122,0.0383115536915154,0.0660276571872603,-0.0388592828095611,-0.0682232256105924,-0.105008926857756
"GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_COMPETITIVE_PROMOTER_BINDING",-0.29793278204367,0.0600857647729363,0.385390018351459,0.124674055067375,-0.0688179985702998,-0.0287797046401924
"GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS",-0.236233861585108,-0.221210576717225,-0.227924622296906,0.17988259045717,0.157666312703899,0.179432341391968
"GOBP_NEGATIVE_REGULATION_OF_ENDOPEPTIDASE_ACTIVITY",0.216649550719772,0.121113493985895,0.0352780005289453,-0.0492237281866966,-0.154526478475994,-0.0510283973330054
"GOBP_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY",0.0777986334048954,-0.0504247844404124,0.0830688925173207,-0.115508617567074,0.061054227422276,-0.102737846449399
"GOBP_NEGATIVE_REGULATION_OF_VITAMIN_D_BIOSYNTHETIC_PROCESS",-0.566938515258997,-0.663408560360702,-0.693185881731268,0.699873100719369,0.569818675379383,0.0525032509753843
"GOBP_REGULATION_OF_METAL_ION_TRANSPORT",0.116578048695713,0.200042939646643,0.193264392480447,-0.211147872462541,-0.16334395137102,-0.177483559489785
"GOBP_MAGNESIUM_ION_HOMEOSTASIS",0.267908318202097,0.0184337192409306,-0.00950178999811219,-0.571920508940106,0.335719324835973,0.0163080641512128
"GOBP_REGULATION_OF_GLUCAN_BIOSYNTHETIC_PROCESS",-0.165770072213595,0.069879637459085,0.278862239723696,-0.113264937029958,-0.122450771111229,-0.0776155955496757
"GOBP_REGULATION_OF_PHOSPHATE_TRANSPORT",-0.666490572171061,-0.338078522057139,0.0170378385333733,0.467352119829155,0.116817753713852,0.565222691807717
"GOBP_REGULATION_OF_MICROTUBULE_NUCLEATION",0.567083301797856,0.259069015302284,-0.303425866388479,-0.0699872831452811,-0.348966994243396,-0.154176126516362
"GOBP_TRANSPORT_ALONG_MICROTUBULE",0.103398388984093,0.108542739645844,0.199475484878429,-0.121420914492847,-0.224076057449143,-0.258192877281871
"GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT",0.23582818966888,0.208575572777269,0.165333580755245,-0.18668350500844,-0.266933581839073,-0.235754269093169
"GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT",0.209263593727288,0.0881122244660872,0.12971457845868,-0.0817857146046956,-0.281278708940542,-0.237391084351487
"GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT",0.211350732983738,0.277903338024225,0.149273415561336,-0.188594685849719,-0.257821206517339,-0.264693403672468
"GOBP_REGULATION_OF_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE",0.438096785990109,0.492422087684356,0.632847100889947,-0.674617041159724,-0.547316240704724,-0.435740116207619
"GOBP_POSITIVE_REGULATION_OF_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE",0.438096785990109,0.492422087684356,0.632847100889947,-0.674617041159724,-0.547316240704724,-0.435740116207619
"GOBP_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE",0.251008860344454,0.247362960208443,0.345480103887815,-0.247271341431642,-0.472467009547304,-0.0185193270474386
"GOBP_NEGATIVE_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE",0.148253014245202,0.390587680411096,0.32799789479933,-0.291005437951963,-0.485025394061103,-0.0324150015855203
"GOBP_POSITIVE_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE",0.536577023821926,0.436570499796762,0.601015847216532,-0.554002438033638,-0.547338480292881,-0.462333587850574
"GOBP_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE",0.131557665051431,0.0635607443713485,0.116250442283326,-0.0233442218778158,-0.482968698481632,0.0256855289752955
"GOBP_NEGATIVE_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE",0.055677708932094,0.343669593020527,0.236330091794462,-0.150137522442214,-0.467467499525056,0.0720555961959929
"GOBP_REGULATION_OF_SMAD_PROTEIN_COMPLEX_ASSEMBLY",0.0960867592445372,-0.330760619988103,-0.230403062828123,0.114394564926219,0.420072410859274,0.194077394931782
"GOBP_NEGATIVE_REGULATION_OF_SMAD_PROTEIN_COMPLEX_ASSEMBLY",0.102169729970415,-0.499646424939182,-0.410076214954866,0.145112732683399,0.487982384060753,0.405717359403555
"GOBP_UBIQUITIN_RECYCLING",-0.29995287912001,-0.0871825044561627,0.0672985109005625,0.0160969066297887,0.129675794204099,0.043135563671069
"GOBP_FREE_UBIQUITIN_CHAIN_POLYMERIZATION",-0.21731901694483,0.103383905473658,-0.30952308421197,0.104247104247094,0.22123392932822,0.11427050276958
"GOBP_RESPONSE_TO_AUDITORY_STIMULUS",0.123907349865256,0.35523335319963,-0.194408656750002,-0.0430627671154829,-0.0224309178262265,-0.40539322770884
"GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION_BY_EIF2_ALPHA_PHOSPHORYLATION",-0.368981305431422,-0.172765304756271,0.31389390437293,0.223897388513714,0.0924877919546572,-0.246942754207305
"GOBP_ASTROCYTE_DEVELOPMENT",-0.0641746800565312,0.0455993504100555,-0.0263040572992574,0.157114159667639,-0.260531089405908,0.123591985157095
"GOBP_OLIGODENDROCYTE_DEVELOPMENT",0.0652184343297573,0.189649066859882,0.0572675846189673,0.257795770546621,-0.403320804754657,-0.0420284472208319
"GOBP_MICROGLIA_DIFFERENTIATION",-0.322790281269811,-0.0731517092460092,0.0879033190370391,0.574830813638593,-0.176830553833999,0.0850554336979054
"GOBP_GLIAL_CELL_PROLIFERATION",-0.183121724631591,-0.261585091485773,0.208002971398831,0.24634304406933,-0.139269989222206,-0.0225541999271894
"GOBP_SCHWANN_CELL_PROLIFERATION",-0.0422261137202401,-0.272628939921268,-0.122904873381356,0.469608922775573,-0.289156411259048,0.198917310702798
"GOBP_PERIPHERAL_NERVOUS_SYSTEM_AXON_REGENERATION",0.209767641114769,0.602489052678402,-0.0208678864841386,-0.322653653170846,-0.478963025526346,-0.226103463381241
"GOBP_REGULATION_OF_GLIOGENESIS",-0.0809854335570995,-0.0756742905529482,0.0146036172492904,0.109445484140631,-0.0778816838621665,0.0171004351978132
"GOBP_NEGATIVE_REGULATION_OF_GLIOGENESIS",-0.0281500297352519,0.0391427158555271,-0.039572126620032,0.151377685075349,-0.209143435750275,-0.00942271097378408
"GOBP_POSITIVE_REGULATION_OF_GLIOGENESIS",-0.0902496609247024,-0.144904417222672,0.0637132520303283,0.0763628355067558,0.0739558054005098,-0.019203012936975
"GOBP_NEUROBLAST_DIFFERENTIATION",0.220746480583077,-0.0693164540268318,-0.377800826920433,-0.0495986140889398,-0.223297039351073,0.0366675072576043
"GOBP_NEURAL_CREST_FORMATION",0.24222904098542,-0.122148754687126,-0.49481479135353,-0.126600413387892,0.134643615693424,-0.00839949370409634
"GOBP_MESENCHYMAL_CELL_DEVELOPMENT",0.640613860129267,-0.0205008282531216,-0.108027314097288,0.225808293677643,-0.613380095649823,-0.0539629633468292
"GOBP_NEURAL_CREST_CELL_DIFFERENTIATION",0.111511938031188,0.0790070588948439,-0.0360614683407771,-0.0408143196988376,-0.120780635402607,-0.147240383777599
"GOBP_NEURAL_CREST_CELL_FATE_COMMITMENT",0.567877429037458,0.214526207675933,-0.308762603441066,-0.254445411117677,-0.185175188126338,-0.0972213167200178
"GOBP_SCHWANN_CELL_DIFFERENTIATION",0.150070522317693,-0.100790037778225,-0.0563955519992831,-0.326095238196396,-0.0104170517986357,0.0907314593267305
"GOBP_REGULATION_OF_NEURON_MATURATION",0.578834135024508,0.384878261226024,0.205668659399442,-0.506331373896469,-0.626799483831264,0.066547480272698
"GOBP_SCHWANN_CELL_DEVELOPMENT",0.161874127778269,-0.0941976989865705,-0.0180206283980116,-0.278758015270959,-0.154828988665514,0.120948680822618
"GOBP_DOPAMINE_SECRETION",0.410363862190224,0.555127627540228,0.448091236976382,-0.465781190751699,-0.352679535939563,-0.52358407818308
"GOBP_GLUTAMATE_SECRETION",0.346594179009476,0.20446212343825,0.338224298778371,-0.456037637205114,-0.404644941387931,-0.108734354982831
"GOBP_REGULATION_OF_GLUTAMATE_SECRETION",0.378645979181548,0.139956414566991,0.307361323922072,-0.44126991820084,-0.303005797973782,-0.236685757971901
"GOBP_POSITIVE_REGULATION_OF_GLUTAMATE_SECRETION",0.289833664926856,0.0794355432467886,0.198020162666076,-0.387950327336325,-0.328346156967516,-0.215747566702061
"GOBP_NEGATIVE_REGULATION_OF_GLUTAMATE_SECRETION",0.384996173250421,-0.236495567037382,0.339933215938266,-0.450233947641828,0.149230858582177,-0.32954934632008
"GOBP_GAMMA_AMINOBUTYRIC_ACID_SECRETION",0.439923162272301,0.29443940688266,0.35492299141989,-0.604002360149804,-0.392360698408577,-0.250953744040109
"GOBP_REGULATION_OF_GAMMA_AMINOBUTYRIC_ACID_SECRETION",0.714976630766178,0.355790598620764,0.429980004136426,-0.617824139580573,-0.389921970556984,-0.575125365928398
"GOBP_REGULATION_OF_EPINEPHRINE_SECRETION",0.186851641095021,0.513342558548858,0.13195688504193,-0.509056228700129,-0.165885778668528,-0.224042951587167
"GOBP_REGULATION_OF_SEROTONIN_SECRETION",0.0359948202475729,0.368325920815372,0.56183746408467,-0.33465280829248,-0.497312415147911,-0.271006838882366
"GOBP_NEGATIVE_REGULATION_OF_SEROTONIN_SECRETION",0.496566296883273,0.421601435674618,0.699258716282522,-0.469276510637782,-0.683042789222949,-0.514161485634954
"GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING",-0.0167005985969646,0.155335046640857,0.141360510636836,-0.0375652689318359,-0.178361085190948,-0.00466518574286268
"GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING",-0.0271051152209209,0.102608541720366,0.0473395450874092,-0.00742715180512674,-0.141801975481318,0.0536888761534608
"GOBP_NEGATIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING",-0.0521094066473645,0.128601329212768,0.268640269082441,0.237263073709347,-0.358564964541601,-0.222309966689838
"GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING",-0.0786716800531293,0.122865951381103,-0.0379631657073769,-0.00654306690540751,-0.118052198898301,0.118447193853285
"GOBP_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND",0.0709115475778872,0.0423145045730831,0.0293274847684567,-0.036035443665855,-0.120401983203551,-0.0697852998262786
"GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND",0.149720275779915,0.15271090695949,0.114970534416072,-0.141180571754689,-0.242595108883553,-0.0472613615641508
"GOBP_RESPONSE_TO_AMINE",0.189397214363383,-0.0502757190681148,0.0651588658940501,-0.16123365002212,-0.0854675788412502,0.0277584358773992
"GOBP_STRIATED_MUSCLE_TISSUE_DEVELOPMENT",-0.0418908544980364,0.04748963124978,-0.0510853408345483,0.063509778419724,-0.0518615371806884,-0.0194759506559581
"GOBP_SKELETAL_MUSCLE_SATELLITE_CELL_ACTIVATION",-0.0408675657897043,-0.0708720689898445,-0.511178591433793,0.0963223861319868,0.405656001051506,0.474287910517844
"GOBP_REGULATION_OF_SKELETAL_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING",-0.373473722388938,-0.324658646445649,0.297458294895578,-0.0141667441206862,0.101143479889493,-0.00360174006594299
"GOBP_SKELETAL_MUSCLE_ATROPHY",-0.169545251351315,-0.376647374500257,0.208913871186218,-0.613486176300928,0.281642807806783,0.377054625728092
"GOBP_REGULATION_OF_SKELETAL_MUSCLE_ADAPTATION",-0.11132621476222,0.213815158873522,0.0893261050538184,-0.13847373755446,-0.199538440428372,0.239102626131702
"GOBP_NEGATIVE_REGULATION_OF_MUSCLE_HYPERTROPHY",-0.071328862306286,-0.132342773863502,-0.133386460110062,0.100993446621345,0.150238209700367,0.0742650506368428
"GOBP_POSITIVE_REGULATION_OF_MUSCLE_HYPERTROPHY",-0.0429009975990139,-0.0864371537627595,0.0852203087421571,-0.160074708883006,0.124015343545719,0.00836942779345284
"GOBP_REGULATION_OF_MUSCLE_HYPERTROPHY",-0.0397457243512067,-0.10160366281536,-0.0209705620104123,-0.0739450620284501,0.110699737529881,0.0336897683620945
"GOBP_POSITIVE_REGULATION_OF_MUSCLE_ADAPTATION",0.20125161797266,-0.296214455589989,0.184313396495556,0.477033490877325,0.177957491770661,-0.174332660542452
"GOBP_NEGATIVE_REGULATION_OF_MUSCLE_ADAPTATION",-0.126173601279279,-0.36576867210339,-0.134466938110662,-0.17908166831761,0.108354150171042,0.314624366092555
"GOBP_SMOOTH_MUSCLE_ADAPTATION",-0.298678301536934,-0.53687525662464,0.416627476237219,0.206138166251961,0.389144852890947,-0.14420266986725
"GOBP_REGULATION_OF_SOMITOGENESIS",-0.564968533535114,0.124724068468351,-0.212832980175323,-0.0888193380798234,0.57633927647881,-0.252744757118825
"GOBP_MUSCLE_CELL_MIGRATION",0.0866004450606721,0.263155961048477,0.154531788553024,-0.228996398439344,-0.148908736620473,-0.111093754327106
"GOBP_SKELETAL_MUSCLE_SATELLITE_CELL_DIFFERENTIATION",0.453634675127991,-0.168270732882797,-0.310841744634128,-0.13598834265228,0.126245551023703,0.0289037208496751
"GOBP_REGULATION_OF_SKELETAL_MUSCLE_CONTRACTION",-0.287956801010067,-0.303557441402374,-0.210452115103914,-0.10999239630135,0.460541122288642,0.215688973415442
"GOBP_TONIC_SMOOTH_MUSCLE_CONTRACTION",-0.105431785835109,0.00510001383058595,-0.145096346468715,-0.169147894413249,0.365705372351442,0.202785509864721
"GOBP_PHASIC_SMOOTH_MUSCLE_CONTRACTION",-0.204931323132715,0.0764988294231149,0.0428353298360606,0.0123424585585263,-0.105340010708628,0.223905374651489
"GOBP_RESPONSE_TO_ACTIVITY",0.164560208165438,-0.0183620176934501,-0.0350759329615978,-0.0167587148722357,-0.185265187965301,-0.0660085103197947
"GOBP_INTESTINE_SMOOTH_MUSCLE_CONTRACTION",-0.434032782854112,-0.0656838363829553,0.255302294983998,-0.0708706529342499,-0.0915862673323204,0.302863468382275
"GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CONTRACTION",-0.0967951912754308,0.0140865552300428,0.14694291746931,-0.234505803705557,0.103982776241608,-0.013874957428169
"GOBP_GASTRO_INTESTINAL_SYSTEM_SMOOTH_MUSCLE_CONTRACTION",-0.34197387852433,-0.0310094821382313,0.101660673775288,-0.0431502359008118,0.0792587832086705,0.08476535253931
"GOBP_URINARY_BLADDER_SMOOTH_MUSCLE_CONTRACTION",0.318556825048408,0.548247230276595,0.429798104750126,-0.347802312053976,-0.606326761552888,-0.408600375800403
"GOBP_SKELETAL_MUSCLE_SATELLITE_CELL_MAINTENANCE_INVOLVED_IN_SKELETAL_MUSCLE_REGENERATION",0.0954018917757398,0.177088016821045,0.289278332318991,0.0603844122068359,-0.457830939509356,0.144356939187753
"GOBP_SKELETAL_MUSCLE_SATELLITE_CELL_PROLIFERATION",0.0389104068673974,-0.0385628093627864,-0.322123688117805,-0.0130813639254169,0.0153530687926524,0.252933692048415
"GOBP_URINARY_TRACT_SMOOTH_MUSCLE_CONTRACTION",0.249453101799516,0.42283332927108,0.398853888179955,-0.222570118841557,-0.589060060029292,-0.302828802258536
"GOBP_RESPONSE_TO_MUSCLE_ACTIVITY",0.502224569439662,-0.000384255717225612,-0.09681983821137,-0.137057290641481,-0.274570888906605,-0.134532009180117
"GOBP_RESPONSE_TO_INACTIVITY",-0.301242589498732,0.075451439361066,0.420771622899031,-0.00566221391456018,-0.253981523919547,0.0893863864594986
"GOBP_STRIATED_MUSCLE_CELL_PROLIFERATION",0.141841186998992,0.198630673746694,-0.0755908666881818,-0.0207303699929071,-0.107362984626595,-0.147112390972126
"GOBP_SKELETAL_MUSCLE_CELL_PROLIFERATION",0.144028111584272,-0.100733598853146,-0.30404633784561,0.0277166271903323,0.0451833802673988,0.15246749424484
"GOBP_REGULATION_OF_SKELETAL_MUSCLE_CELL_PROLIFERATION",0.189562706604521,0.0261329256841999,-0.324011652012837,-0.110526561755512,-0.137295347209544,0.129282584030541
"GOBP_NEGATIVE_REGULATION_OF_SKELETAL_MUSCLE_CELL_PROLIFERATION",0.410481430309227,0.164618268223805,-0.755129276075629,-0.196516050113354,0.107566644993647,0.352847933456328
"GOBP_SKELETAL_MYOFIBRIL_ASSEMBLY",-0.115013039470314,0.0600067052338468,0.232937139771112,-0.601480704264503,-0.120101610135189,0.228445756543061
"GOBP_RESPONSE_TO_MUSCLE_INACTIVITY",-0.246951252521497,0.0819456206206701,0.28290398007036,-0.120180219329481,-0.165607643537361,0.197801125234889
"GOBP_RESPONSE_TO_STIMULUS_INVOLVED_IN_REGULATION_OF_MUSCLE_ADAPTATION",0.099785912912843,-0.0130879519164129,0.0826479170816312,-0.161650179469273,-0.0287784150913413,-0.0748815333923199
"GOBP_TRANSITION_BETWEEN_FAST_AND_SLOW_FIBER",-0.0725387578577902,-0.0350445083935632,-0.145865869541232,-0.0381223328591455,-0.178742462908484,0.325623119994238
"GOBP_STRIATED_MUSCLE_ADAPTATION",-0.0937744118450252,-0.0812665645561792,0.0832402249417961,-0.265871155817077,-0.14913499717617,0.250265667097913
"GOBP_MUSCLE_ATROPHY",0.000384643541521457,-0.34657506547586,0.147982392035682,-0.430350030284553,-0.0151487882815244,0.291050128036309
"GOBP_STRIATED_MUSCLE_ATROPHY",0.222686725134317,-0.401900040170099,0.042500036377824,-0.544591759096097,0.193132168208511,0.184624520654913
"GOBP_MUSCLE_HYPERTROPHY",-0.0542712400482453,-0.00306711287761657,0.0285140385311043,-0.137906729675179,-0.0105569815670271,0.0437863218637199
"GOBP_SATELLITE_CELL_ACTIVATION_INVOLVED_IN_SKELETAL_MUSCLE_REGENERATION",-0.544556869437529,-0.612162358727103,-0.615669064163039,0.401722946889366,0.594345941433105,0.749378485471706
"GOBP_MYOTUBE_DIFFERENTIATION",0.166411493076788,0.218218808628662,0.116810662587781,-0.220031601126708,-0.0839464992161034,-0.207320268852373
"GOBP_MYOTUBE_CELL_DEVELOPMENT",0.282146102078249,0.181764620619957,0.142661066408362,-0.269121506425091,-0.238404081693734,-0.190149148779365
"GOBP_MYOBLAST_FUSION_INVOLVED_IN_SKELETAL_MUSCLE_REGENERATION",0.385039333194369,0.173422487907021,-0.460995884538919,-0.0769519549717805,-0.0387227689081744,-0.066553656018113
"GOBP_MYOTUBE_DIFFERENTIATION_INVOLVED_IN_SKELETAL_MUSCLE_REGENERATION",0.347829136014388,0.0049774832067721,-0.340108046442656,-0.0296346833428068,0.236101518121908,-0.323067643386393
"GOBP_SMOOTH_MUSCLE_CELL_MIGRATION",0.0997148534928076,0.25042823327033,0.261050980202192,-0.220784889066234,-0.160281649026468,-0.148609170415319
"GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION",0.0737325129231247,0.0785555809472935,0.183896659913793,-0.0713475941970972,-0.147940978128264,-0.0529097647797701
"GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION",0.14255850407682,0.321534849972008,0.297205820296958,-0.31451798499131,-0.194508496600464,-0.131439257701503
"GOBP_REGULATION_OF_LUNG_BLOOD_PRESSURE",-0.395277267994519,-0.404013495750578,0.698154354172864,-0.61709226634713,0.118857251224758,0.38387114416976
"GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS",0.145177479778278,0.308083196151152,0.382325676342786,-0.369904502682222,-0.255784615767847,-0.214373264217488
"GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS_POLYSACCHARIDE_CHAIN_BIOSYNTHETIC_PROCESS",0.0752385861753642,0.0648867730109597,0.550117593065426,-0.18122200203996,-0.582818669027036,-0.0422678317415101
"GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS_ENZYMATIC_MODIFICATION",0.213213547948764,0.272118754249438,0.435703421990671,-0.493562085693281,-0.154510340147558,-0.210468599006225
"GOBP_DNA_INTEGRATION",0.022789022815296,-0.0412568666613774,-0.239154314551674,0.339505777044057,0.188755296283347,-0.117717455300364
"GOBP_GAS_TRANSPORT",0.00859531957413198,-0.0206012761331447,0.315376015378996,-0.230680877836243,-0.0783438576789048,-0.0560607441109918
"GOBP_CARBON_DIOXIDE_TRANSPORT",0.279329706626775,0.156753033953606,0.28979192719673,-0.520555165419168,-0.40354476071857,0.0393344140793439
"GOBP_OXYGEN_TRANSPORT",-0.338423409740096,0.0753733002764043,0.125244819528729,-0.0362633866516175,0.147782085699903,-0.0559972219154436
"GOBP_COPPER_ION_IMPORT",0.00727484222095459,0.0559446868924758,0.589350741645665,0.238145495589797,-0.363694812387532,-0.425265935672446
"GOBP_MAGNESIUM_ION_TRANSPORT",0.501852116252159,0.339260569261922,0.326698151400353,-0.629659373619266,-0.457498911314043,-0.401630123597943
"GOBP_ORGANIC_CATION_TRANSPORT",0.153596615041002,0.0335986791342088,0.207931080507901,-0.0376407835795063,-0.351502700086113,-0.0144725280896512
"GOBP_QUATERNARY_AMMONIUM_GROUP_TRANSPORT",0.0157390811150628,0.102288866632907,0.199239690629037,-0.04593428377766,-0.44114964908021,0.171011403473821
"GOBP_INORGANIC_ANION_TRANSPORT",0.239749125354529,0.174548779967823,0.101217329886682,-0.24567454166457,-0.262005041614481,-0.057482859605898
"GOBP_BICARBONATE_TRANSPORT",0.154107742935057,-0.0470048394460023,0.0592835349150398,-0.179645791347023,-0.299190723536673,0.232432123100858
"GOBP_IODIDE_TRANSPORT",-0.525635728520806,0.525893476139633,-0.682795300600415,-0.350606598315578,0.556345901344133,0.630046536744302
"GOBP_ORGANIC_ANION_TRANSPORT",0.226645481753815,0.0563184406203743,0.0554804513898868,-0.204045859084766,-0.146966020664705,-0.0720119605098586
"GOBP_HEXOSE_PHOSPHATE_TRANSPORT",0.72080396077012,0.298926449977228,-0.0355465557442249,-0.457543326136358,-0.341137849896279,-0.161644675537605
"GOBP_MONOCARBOXYLIC_ACID_TRANSPORT",0.085640910299271,0.00917105681915614,-0.0634063093818198,-0.0569378023132879,0.0741082919017541,-0.0952302399129773
"GOBP_BILE_ACID_AND_BILE_SALT_TRANSPORT",0.356586682015703,0.190936786817917,-0.378393871852694,-0.0692324952715696,-0.0202327908461356,-0.14946810637814
"GOBP_OXALOACETATE_TRANSPORT",0.00230023049252176,0.201146367067324,0.682024671200615,-0.70033068011047,-0.625414771470476,0.0124009091822388
"GOBP_PROSTAGLANDIN_TRANSPORT",0.0539215389266591,-0.11934606145292,-0.126443678856788,-0.138467092439529,0.049189570898613,0.222374866170496
"GOBP_TAURINE_TRANSPORT",0.321729208008691,-0.139274016182708,0.557908066063703,0.190544207252852,-0.464781438865452,-0.410148798825084
"GOBP_C4_DICARBOXYLATE_TRANSPORT",0.258248825041826,0.177409892871919,0.250886901729819,-0.475821294469923,-0.142952463806401,-0.106191279603266
"GOBP_ALPHA_KETOGLUTARATE_TRANSPORT",-0.59166873885642,-0.545824541051934,0.279043268800533,-0.520774433596099,0.682023486021987,0.2242372963281
"GOBP_CITRATE_TRANSPORT",-0.0829313303945896,-0.0553503630541283,-0.00418546060387481,-0.138415898519151,0.181441632863679,0.0343680601580371
"GOBP_URATE_TRANSPORT",-0.132005787820015,-0.062815396225436,0.000628301644332502,0.36799186959512,0.0351119600113217,-0.236822203611988
"GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT",0.137914961019414,0.18253444831489,0.174986116600412,-0.13315893654809,-0.29143349722966,-0.108375668243364
