"","22q002-A","22q002-B","22q002-C","22q002-DGCR8-OE-A","22q002-DGCR8-OE-B","22q002-DGCR8-OE-C"
"GOBP_RESPONSE_TO_HISTAMINE",0.341625252180115,0.34505100559381,0.471756916654802,-0.284673605449386,-0.330761761033107,-0.362844457214833
"GOBP_HISTONE_LYSINE_METHYLATION",-0.249110848581225,-0.313062594302607,-0.247404448375453,0.253547430829524,0.231122085058561,0.255188065508491
"GOBP_HISTONE_ARGININE_METHYLATION",0.137442717062228,0.181408803121159,-0.00742696728054451,-0.321818247840705,0.0221462752154269,-0.0402821674022108
"GOBP_PROTEIN_FOLDING_IN_ENDOPLASMIC_RETICULUM",0.424847957674043,0.255717277340343,-0.030520658236499,-0.387149316666962,-0.340052355437302,-0.0804031201968785
"GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",0.235031539086589,-0.0127533138341487,0.0938351125468048,-0.096632726999986,-0.138188911051363,-0.163816787819306
"GOBP_MITOCHONDRIAL_PROTEIN_PROCESSING",0.0440454391929541,-0.435972371489657,-0.459269490269702,0.242367964827069,0.39163305483324,0.395950242686265
"GOBP_PEPTIDYL_LYSINE_DEACETYLATION",0.21439357761093,0.0675537201713312,-0.0321344436565211,0.0489888835972512,-0.238726486558922,-0.272784498434189
"GOBP_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE",-0.0729625895174264,0.0262575287246078,-0.0120092492355963,-0.0612625666786241,0.0231319390620282,-0.0231177557317308
"GOBP_REGULATION_OF_RAC_PROTEIN_SIGNAL_TRANSDUCTION",-0.525329779177738,-0.10013231901563,-0.0733899954803512,0.252931870419941,0.0975277659385528,0.120615727999369
"GOBP_POSITIVE_REGULATION_OF_RAC_PROTEIN_SIGNAL_TRANSDUCTION",-0.720218320511411,0.32099622863863,0.44893604444465,-0.0546059333963817,-0.24450782505233,0.129460989416767
"GOBP_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION",0.120821575683814,0.231805858969843,0.237281332831615,-0.204449428061778,-0.32144122196209,-0.187677813561362
"GOBP_NEGATIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION",0.155798245449428,0.371296190985351,0.313379320156138,-0.24987933804938,-0.57923676142515,-0.0197204606868249
"GOBP_POSITIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION",0.12572470138208,0.113548611271003,0.10514936630875,0.114663549893769,-0.291028914751707,-0.190934708049954
"GOBP_SPERM_EGG_RECOGNITION",-0.313586149908197,-0.263155839963478,-0.26995311042675,0.291817714646527,0.395645992292434,0.132210023923632
"GOBP_EMBRYONIC_HEART_TUBE_DEVELOPMENT",0.0125774834222585,0.0976961792662221,0.149848273419248,-0.158062431685217,-0.0789701559228162,0.0141947936910736
"GOBP_CARDIOCYTE_DIFFERENTIATION",0.0112547422966902,0.268475852725401,0.100653369701291,-0.104583527384323,-0.0925916240572039,-0.119624200452631
"GOBP_POSITIVE_REGULATION_OF_HISTONE_ACETYLATION",-0.134889651399325,-0.346420096366055,-0.124931384321332,0.025244144830712,0.323083798194936,0.20591617221671
"GOBP_NEGATIVE_REGULATION_OF_HISTONE_ACETYLATION",-0.133985872264886,-0.464488133992321,-0.215499054592879,0.220721436144085,0.182515178488522,0.293946629774997
"GOBP_AXONEME_ASSEMBLY",-0.256166994409824,-0.0647246071661861,-0.226276783227357,0.0837854077969074,0.152321888510113,0.174813521310503
"GOBP_MAINTENANCE_OF_APICAL_BASAL_CELL_POLARITY",0.39858168290784,0.150234817076049,0.38375030665155,-0.20772254755221,-0.254406109040133,-0.288794387629726
"GOBP_SPERM_DNA_CONDENSATION",-0.233333891275153,-0.30275525612854,-0.328036238206407,0.353569566555833,0.183868635283203,0.360728134980683
"GOBP_RESPONSE_TO_NICOTINE",0.279895501928312,0.273318709272348,0.269979451695905,-0.0912897206500944,-0.213091812398044,-0.362240737778209
"GOBP_BEHAVIORAL_RESPONSE_TO_NICOTINE",0.546700070943003,0.654698071395464,0.596172200635816,-0.559366538114081,-0.552394703242152,-0.613226815987724
"GOBP_OPERANT_CONDITIONING",0.406588228699098,-0.338745034817361,0.00287252590828646,0.413055162228813,-0.244140047836334,-0.55995079697082
"GOBP_APPENDAGE_MORPHOGENESIS",-0.0541907590475319,0.140626955119132,0.00675265978406214,-0.139679037664154,-0.0704048379084773,0.0951803555323766
"GOBP_GENITALIA_MORPHOGENESIS",-0.0329741970158001,0.578776818879811,0.190717703356303,-0.224805628298029,-0.312163283390886,-0.064687055044515
"GOBP_EMBRYONIC_APPENDAGE_MORPHOGENESIS",-0.0557117103037373,0.0770458520946881,-0.0702281877642678,-0.0962483896125477,-0.0317831359815804,0.0943334205457405
"GOBP_EMBRYONIC_FORELIMB_MORPHOGENESIS",-0.0460386277365133,0.147332485765104,-0.0421637887281084,-0.149192688198966,-0.0305372728406513,0.15120928597976
"GOBP_EMBRYONIC_HINDLIMB_MORPHOGENESIS",-0.0591798106577122,0.0819914557307105,-0.312250199299334,0.196036143950602,-0.0332111602450188,0.231400833809793
"GOBP_FORELIMB_MORPHOGENESIS",0.0584101621268038,0.122866738585673,-0.0502148290743077,-0.198862255304586,0.00891459941712833,0.185634639556402
"GOBP_HINDLIMB_MORPHOGENESIS",0.062934452216944,0.0618422621007788,-0.174582491763246,0.127013221992515,0.0216496360417447,0.0755619947077153
"GOBP_TUBE_FORMATION",0.0244495777657295,0.22270043187372,0.224075548758886,-0.246988406100435,-0.138090752932919,-0.198361688109342
"GOBP_REGULATION_OF_TUBE_SIZE",0.158183403496922,0.1574316056791,0.119310884498067,-0.184853208085927,-0.141637543366904,-0.135643616159704
"GOBP_EMBRYONIC_HEMOPOIESIS",-0.150819166465316,-0.208568923355856,0.184874308027656,-0.153255896336231,0.181184917716265,-0.0227006015586725
"GOBP_MIRNA_PROCESSING",-0.429436655705899,-0.276622439756365,-0.295838625503283,0.207184330608277,0.346737158793218,0.363515530289054
"GOBP_ECTOPIC_GERM_CELL_PROGRAMMED_CELL_DEATH",0.160591767834783,-0.013797594745866,-0.0389589219638755,-0.451440609445655,0.181745148796884,0.0401111568070861
"GOBP_IONOTROPIC_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY",0.220631582797302,0.414422780693666,0.159233286690201,-0.269553503497685,-0.321780799587215,-0.339722807451251
"GOBP_TUBE_MORPHOGENESIS",0.0787906396816103,0.156704864732653,0.176748463241529,-0.169210495371311,-0.119946590527881,-0.163777441186269
"GOBP_PEPTIDYL_ARGININE_N_METHYLATION",-0.356363923111218,-0.0347458670057294,-0.284769702894601,-0.179798460576509,0.25537377215165,0.452492355283967
"GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC",0.29665918955652,0.418904233492714,0.352528590858959,-0.304618519345339,-0.404898036636281,-0.335447172154482
"GOBP_MULTICELLULAR_ORGANISM_GROWTH",-0.0780383396369784,0.107156286759064,0.0596942578414878,-0.0205142731338715,-0.0691887331244753,-0.0825878665039883
"GOBP_ORGAN_GROWTH",0.136957788682998,0.121642408515423,0.016574108751378,-0.102149068034541,-0.085416845511416,-0.00335450435412829
"GOBP_PROTEIN_MANNOSYLATION",0.273400261517765,-0.0391187424427006,0.295377449498478,-0.225109061197092,-0.257993809657729,-0.134641262299783
"GOBP_PROTEIN_O_LINKED_MANNOSYLATION",0.359346826080676,-0.148690876051562,0.35423714752916,-0.219185873632451,-0.33285221401995,-0.329070531319171
"GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT",0.209988488283461,0.23931302572154,0.17285242441998,-0.236706250328374,-0.119003126288836,-0.220726432509101
"GOBP_EXOCRINE_SYSTEM_DEVELOPMENT",0.206233760010029,0.046737039731026,0.251708446580768,-0.153652269740193,-0.0174565971234392,-0.334519930643721
"GOBP_MIRNA_MEDIATED_GENE_SILENCING_BY_INHIBITION_OF_TRANSLATION",-0.253211799963513,0.108841646757419,0.0742763390959682,-0.199471335998424,0.137643420133401,0.0366288252423085
"GOBP_MIRNA_MEDIATED_GENE_SILENCING_BY_MRNA_DESTABILIZATION",-0.197435222259491,-0.0822053980891345,0.0876137540931341,-0.141458589594149,0.50557252541458,0.152773968449783
"GOBP_SEGMENTATION",-0.0584083924119921,0.0631327556887812,0.025159118333254,-0.171711460279421,0.0447739722403709,0.0427294927750203
"GOBP_TRUNK_SEGMENTATION",0.331555094332441,0.380912871329245,0.172293555400649,-0.42654349015474,0.311507441686821,-0.437829200226686
"GOBP_TUBE_DEVELOPMENT",0.079522876581585,0.118762244952292,0.153559747645004,-0.129985151290813,-0.136099660186536,-0.141472842661232
"GOBP_REGULATION_OF_DEPHOSPHORYLATION",0.0423966703142848,-0.0944966938567094,0.0596595718465871,-0.039006802593037,-0.0366250624337154,-0.0719526221457534
"GOBP_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION",0.0804782476369353,-0.108048701631473,0.0993851723809716,-0.0264641796522803,-0.0506566233065855,-0.111074555001742
"GOBP_NEGATIVE_REGULATION_OF_DEPHOSPHORYLATION",0.116332317504516,-0.0615873136264279,-0.0409140752605184,0.00870144905516376,-0.13380474467142,0.086204166294208
"GOBP_POSITIVE_REGULATION_OF_DEPHOSPHORYLATION",0.117095809425178,-0.210153391255914,0.196293061661296,-0.0340200455590508,0.0309355803822711,-0.131816625005582
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION",-0.0395560844573322,-0.261028134523302,0.214141975157785,0.1028295719729,0.0335691450411915,-0.115095231634993
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION",0.23232467312475,-0.113215441587914,-0.040307161775701,-0.0139536918769385,-0.156547674652768,0.0375280529568603
"GOBP_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS",-0.0749299123109693,0.272120637720841,-0.18841362739228,-0.181285359423461,0.0482417016702854,0.178126129359824
"GOBP_HAIR_CELL_DIFFERENTIATION",0.0999867657072451,0.0405395600529889,0.103505086695363,-0.0497204164001564,-0.131147884359527,-0.180804071625446
"GOBP_HIPPO_SIGNALING",0.00250047436222992,0.122654341089428,0.0748903295313797,-0.208483396149624,-0.0528287964385072,0.0213825762405165
"GOBP_REGULATION_OF_HIPPO_SIGNALING",-0.145748161479587,0.124558254387849,0.048819078951912,-0.227657049199208,0.00418268799107216,0.0673632795199671
"GOBP_NEGATIVE_REGULATION_OF_HIPPO_SIGNALING",0.0431980898592124,0.364414801308097,0.0803113402479781,-0.323729263227219,-0.0762613163198425,-0.0761296102817326
"GOBP_POSITIVE_REGULATION_OF_HIPPO_SIGNALING",-0.347833997349767,-0.102660251691643,0.393728011909378,-0.283042128490877,-0.274690046353867,0.219489375125612
"GOBP_PEPTIDYL_TYROSINE_DEPHOSPHORYLATION",0.151014305183534,0.312959743771716,0.100795356789841,-0.105937833258873,-0.280323775194669,-0.127144937237083
"GOBP_LONG_CHAIN_FATTY_ACYL_COA_METABOLIC_PROCESS",0.379984196397111,0.364888560575042,0.326008927023012,-0.408620825895825,-0.293864872608546,-0.352316607218087
"GOBP_FATTY_ACYL_COA_METABOLIC_PROCESS",0.336779180693621,0.258849177468325,0.249630007664669,-0.376711370388912,-0.116383102583284,-0.386070160506085
"GOBP_LONG_CHAIN_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS",0.353400973088309,0.374201993835802,0.236464134064491,-0.321049407103482,-0.336442850480611,-0.388620296402401
"GOBP_INTRACELLULAR_TRIGLYCERIDE_HOMEOSTASIS",0.453316567178905,0.246994115198612,-0.0586642599279288,0.0753610108303539,-0.659017083126565,-0.117058509189599
"GOBP_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY",0.0979322651529564,-0.0836768055840816,0.0257667022778144,-0.0438370761251143,-0.207317194717149,0.0470840409511718
"GOBP_REGULATION_OF_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY",0.14682045678921,-0.113884790075807,0.0782761680016764,0.0518128047853488,-0.135723514744604,0.101347487573748
"GOBP_POSITIVE_REGULATION_OF_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY",0.403691909782386,-0.0406312005903886,0.247449388996878,-0.192829143800313,-0.292301117435968,0.0179207196188285
"GOBP_PROTEIN_LOCALIZATION_TO_MICROTUBULE",0.0888353732787606,0.5117090509945,0.342384948694566,-0.363074215500225,-0.239077653727876,-0.373746270612098
"GOBP_THIOESTER_METABOLIC_PROCESS",0.215127020596613,0.171766068019656,0.0347374637103563,-0.095789965699651,-0.152052927991514,-0.291111152618456
"GOBP_THIOESTER_BIOSYNTHETIC_PROCESS",0.313318508253413,0.284233097502299,0.0882861874739885,-0.210592792854698,-0.242300738341557,-0.370284717992987
"GOBP_ROUNDABOUT_SIGNALING_PATHWAY",0.404479632440405,0.556467161668719,0.751405012922043,-0.533334155848217,-0.605160602207307,-0.637896377733463
"GOBP_PROTEIN_LOCALIZATION_TO_SYNAPSE",0.243611225246932,0.410643599768688,0.406607971082585,-0.348895733621378,-0.36260570650033,-0.346185890839632
"GOBP_AUTOCRINE_SIGNALING",0.0953430073350895,0.540528345229342,0.22324005740139,-0.252699316752321,-0.230025617390809,-0.625382441198715
"GOBP_EXTRACELLULAR_MATRIX_CELL_SIGNALING",0.000790398323003871,0.608409918639602,0.588209793645594,-0.59506622454206,-0.446689308384087,-0.332172058051557
"GOBP_COPPER_ION_TRANSMEMBRANE_TRANSPORT",0.421986236334456,0.397907362809135,0.076343088780334,-0.463189233722464,-0.50533180571029,-0.12344313348252
"GOBP_PHOSPHATE_ION_TRANSMEMBRANE_TRANSPORT",0.342129932972939,0.285724956369509,0.405723697695402,-0.39757572822815,-0.124549132546139,-0.298769143464163
"GOBP_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ENDOPLASMIC_RETICULUM",0.207289595376919,-0.114059100906397,-0.00834885233286539,0.220621173065736,-0.309094407704067,-0.0247716073418122
"GOBP_DIPEPTIDE_TRANSMEMBRANE_TRANSPORT",0.232427473578893,0.0715307291696912,-0.415312000559806,0.101390731675156,-0.34180188624136,0.264339600216665
"GOBP_RESPONSE_TO_INTERFERON_ALPHA",0.0897877480161101,0.240710415628568,0.141079284160974,-0.339909883404555,-0.0195873206594934,-0.174581890855632
"GOBP_RESPONSE_TO_INTERFERON_BETA",0.305501895280276,-0.074173236420716,0.242730074921161,-0.256936462704118,0.00264565868252878,-0.0852062408023679
"GOBP_CELLULAR_RESPONSE_TO_INTERFERON_ALPHA",-0.179846579070502,0.0399624443548581,-0.222533679901403,-0.27698436827234,0.155820212464292,0.320163573662439
"GOBP_CELLULAR_RESPONSE_TO_INTERFERON_BETA",0.266685017018711,-0.144265832554745,0.0991339498394291,-0.263466536673125,0.226637218418046,0.174590138887345
"GOBP_VESICLE_CARGO_LOADING",-0.126964717440196,0.11207063375975,0.13610538494025,0.145099728191043,-0.208578536933615,0.0529683097856735
"GOBP_VITAMIN_TRANSMEMBRANE_TRANSPORT",-0.229974153715801,-0.0153638050468348,0.302581659846507,0.0323847344991698,0.011521824918917,-0.238068445237823
"GOBP_DETERMINATION_OF_PANCREATIC_LEFT_RIGHT_ASYMMETRY",-0.134898863668196,0.230964989375885,-0.231657048576836,-0.330404410889126,0.176943316029675,0.428724383913666
"GOBP_POSITIVE_REGULATION_OF_VASCULAR_WOUND_HEALING",0.378121831385467,0.497408557160247,0.117013128306911,-0.131847009847892,-0.428829836294369,-0.243634067604033
"GOBP_GASTRIC_MOTILITY",-0.528885660798008,-0.310875974924846,-0.494488867461416,0.563540149382963,0.112127161662827,0.467815248480475
"GOBP_GASTRIC_EMPTYING",-0.445973874208413,-0.287145760767471,-0.71728948573672,0.553175677439252,0.135740865274687,0.374840694974075
"GOBP_SNARE_COMPLEX_ASSEMBLY",-0.0933901109901712,0.293776517809752,0.0133049392010215,-0.061421707739143,-0.369451530664277,-0.0630727908688153
"GOBP_METANEPHRIC_PART_OF_URETERIC_BUD_DEVELOPMENT",0.285284674490192,-0.321883062286614,0.0657793452722378,0.043056048922516,-0.111580588259359,-0.130103780232565
"GOBP_REGULATION_OF_MYOSIN_LIGHT_CHAIN_PHOSPHATASE_ACTIVITY",-0.114297435897562,-0.315138599691244,-0.165147066596076,0.377112504821048,-0.189379598853192,0.492520054640827
"GOBP_NEGATIVE_REGULATION_OF_MYOSIN_LIGHT_CHAIN_PHOSPHATASE_ACTIVITY",-0.247751531411943,-0.407921327352852,-0.227090689672386,0.599983144490663,-0.243117731959502,0.671610952256752
"GOBP_DNA_DEALKYLATION",-0.145461597011187,-0.306424233594757,-0.317793058102829,0.125614422102588,0.321425714099941,0.136546674221748
"GOBP_OXIDATIVE_RNA_DEMETHYLATION",-0.598304653980472,-0.386347786848462,-0.57270479396799,0.54383230093933,0.560487344628106,0.492226278869338
"GOBP_HISTONE_H2A_MONOUBIQUITINATION",-0.101382751722813,0.0023372435558002,-0.45403958976353,0.406926805650412,0.236181220337798,-0.256125893318784
"GOBP_PROTEIN_K29_LINKED_UBIQUITINATION",0.344150927875903,0.0627758831657919,-0.368208127132495,-0.028216548794143,0.121553265055715,0.12229547990911
"GOBP_MONOUBIQUITINATED_PROTEIN_DEUBIQUITINATION",-0.228101664174953,-0.189299558410494,-0.175181463973375,0.197187622289767,0.275415932415426,0.0713070609118433
"GOBP_MONOUBIQUITINATED_HISTONE_DEUBIQUITINATION",-0.159947731641835,-0.107075241941713,-0.126065432696349,0.143417371189478,0.216360806376003,-0.11721574586462
"GOBP_PROTEIN_K29_LINKED_DEUBIQUITINATION",-0.0936444882471906,-0.508458088132036,-0.410819931672852,-0.0594750149637125,0.190977692514395,0.465197397958834
"GOBP_PROLINE_TRANSMEMBRANE_TRANSPORT",-0.0406436336595013,0.512192812721822,-0.124834943658741,-0.413110321846785,0.0985912260597858,-0.249642762584004
"GOBP_REGULATION_OF_SNARE_COMPLEX_ASSEMBLY",-0.181147914578353,0.189265847561169,-0.06025790361793,0.0909250947835096,-0.352004838953309,0.00661452926600109
"GOBP_REGULATION_OF_CHROMATIN_BINDING",-0.128293561089322,-0.0258245377387366,0.0572182964703038,0.0325903540129705,0.00115086982133961,-0.210437796937444
"GOBP_NEGATIVE_REGULATION_OF_CHROMATIN_BINDING",-0.489625845983303,-0.0300038721818383,-0.162707020912645,0.117625338475391,-0.140740484987998,0.422905863645604
"GOBP_POSITIVE_REGULATION_OF_CHROMATIN_BINDING",0.188093445355469,-0.00575672991409443,0.110237077185917,0.00848992254036951,0.151597301068239,-0.524280830016266
"GOBP_REGULATION_OF_KIDNEY_SIZE",-0.373086339662175,-0.410467012549265,0.316692520605844,-0.306984102770629,0.321477988024152,0.19764532140953
"GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY",0.193653866016666,0.163871599330917,0.321628233010568,-0.304395081506528,-0.202237366791495,-0.316709901776994
"GOBP_SEQUESTERING_OF_EXTRACELLULAR_LIGAND_FROM_RECEPTOR",0.140724010787516,0.124828343044925,0.198066329159062,-0.0247760798642569,-0.311678620977379,-0.21730741155067
"GOBP_SEQUESTERING_OF_BMP_IN_EXTRACELLULAR_MATRIX",-0.225039406364367,-0.186589514849456,0.619968612216895,0.0314834466338619,-0.289018555139468,0.0339286267459968
"GOBP_CALCIUM_MEDIATED_SIGNALING_USING_INTRACELLULAR_CALCIUM_SOURCE",0.0596298729289167,0.299832831726167,0.182774565325092,-0.388292518078296,0.0150871006999173,-0.071132373659007
"GOBP_G_PROTEIN_COUPLED_PURINERGIC_RECEPTOR_SIGNALING_PATHWAY",0.45670140246498,0.217358163289596,0.455276520563725,-0.291723512467557,-0.589221972498296,-0.263636354376357
"GOBP_G_PROTEIN_COUPLED_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY",-0.10067561709247,-0.422819319245552,0.418530946484483,0.481258621909249,-0.216984656191265,0.115230017919394
"GOBP_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY",0.0822211536104117,-0.0456606453877304,0.423863647833683,-0.0148733687243282,-0.30812818165598,-0.110509375702772
"GOBP_PROTEIN_DEGLUTAMYLATION",0.616902564102597,0.21548723038736,0.566428896038145,-0.415835897435838,-0.554685473892599,-0.50488134732677
"GOBP_PROTEIN_SIDE_CHAIN_DEGLUTAMYLATION",0.666324814374172,-0.192138981798618,0.672258410590846,-0.358780817984377,-0.499563650969002,-0.532010618189678
"GOBP_STRESS_GRANULE_DISASSEMBLY",0.4916509776081,0.157353467870752,0.426112985005495,-0.442380169368202,-0.476493524529671,-0.297216013723816
"GOBP_ER_TO_GOLGI_CERAMIDE_TRANSPORT",0.472707802608352,-0.181231918361677,0.23862553733185,-0.569112946273852,-0.0598534706523173,0.341641110315653
"GOBP_RECEPTOR_TRANSACTIVATION",0.415659890807269,0.229484255137989,0.5698062677963,-0.592203458701517,-0.295072241870217,-0.166450941479189
"GOBP_CERAMIDE_TRANSPORT",0.228233616827026,-0.0781484135283704,-0.139955650016904,-0.136012474340505,0.0666387330993355,0.012073711552201
"GOBP_BONE_MINERALIZATION_INVOLVED_IN_BONE_MATURATION",0.074491244119555,0.153589710556001,-0.345117613137719,-0.0668615344770422,0.00269870362405628,0.136400051132765
"GOBP_MAINTENANCE_OF_BLOOD_BRAIN_BARRIER",0.173085090418281,0.298526917051942,0.169407816495711,-0.15121129900639,-0.130392265388967,-0.24645354137146
"GOBP_RESPONSE_TO_STILBENOID",-0.421432780324347,-0.65512071472995,-0.650697292863428,0.552789171452047,0.765873666940108,0.154881050041148
"GOBP_ENTRY_OF_BACTERIUM_INTO_HOST_CELL",-0.320334068427107,0.184524518058152,0.119056385906634,0.0530629773033098,-0.13020469910192,-0.316352847063739
"GOBP_EXPLORATION_BEHAVIOR",-0.196638784342364,0.433058632136765,0.301469008719551,-0.262769639264971,-0.0388894138948385,-0.309993300177781
"GOBP_LOCOMOTORY_EXPLORATION_BEHAVIOR",0.0510738308380938,0.413691167634528,0.232073734014477,-0.25855031107106,-0.0945042627202618,-0.306162879639849
"GOBP_CLATHRIN_COATED_VESICLE_CARGO_LOADING",-0.0234556968083048,0.076821843470144,0.379496107007829,0.213695637002221,-0.404853058055464,-0.188024442927208
"GOBP_INTERLEUKIN_18_MEDIATED_SIGNALING_PATHWAY",-0.139753369389215,0.486797463417976,-0.177100426649258,-0.341738828907395,0.395883928491847,-0.354940571391929
"GOBP_TRIF_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",-0.480070244285052,0.311184522252088,0.374134630827061,-0.392958934296785,0.628297742501122,-0.531925966053998
"GOBP_OLIGOPEPTIDE_TRANSMEMBRANE_TRANSPORT",0.207761923211249,0.141682584627758,-0.366350596153056,0.155535610882209,-0.248852205242295,0.0513997607847645
"GOBP_MITOCHONDRIAL_PROTEIN_CATABOLIC_PROCESS",0.0433082593984184,0.0698638004594755,-0.421522842767494,0.0600298799359985,0.232209510005068,0.0187557572377984
"GOBP_MONOCYTE_EXTRAVASATION",-0.397167377407028,0.2247972734118,-0.135462347146336,-0.184939389510875,0.0257907811712945,0.331519864750628
"GOBP_HEMATOPOIETIC_STEM_CELL_MIGRATION",0.333722389988205,0.308072389735322,0.347029932599264,-0.560570943614956,-0.234229499725445,-0.210622677895426
"GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION",-0.0772405482487899,0.017045128766129,-0.0993248012267568,-0.00874879586388425,0.170262153019355,0.0446578770153575
"GOBP_INTRACILIARY_ANTEROGRADE_TRANSPORT",-0.0623634666558856,-0.175668888889246,0.0128456340265719,-0.0941653328541599,-0.0543195040162001,0.205062680634536
"GOBP_INTRACILIARY_RETROGRADE_TRANSPORT",0.0473068991743567,0.0543698561179639,0.130700320770482,-0.133047577187895,-0.0747843750734826,-0.0189170589340269
"GOBP_INTERLEUKIN_15_MEDIATED_SIGNALING_PATHWAY",0.135621196882244,-0.248320863301001,0.0231734671852849,0.082768896268309,-0.203735402350641,0.0288485729146756
"GOBP_SODIUM_ION_TRANSMEMBRANE_TRANSPORT",0.0269730741318385,0.32575411695533,0.211447877639169,-0.209020614817765,-0.282247095953495,-0.128842835881974
"GOBP_COMMON_MYELOID_PROGENITOR_CELL_PROLIFERATION",0.00843272710611803,-0.448656504197622,0.0696637800507879,0.295857370605937,0.031673094280756,-0.362292564703025
"GOBP_RESPONSE_TO_HEPATOCYTE_GROWTH_FACTOR",0.234290054287142,0.192270352879969,0.0711600720097297,-0.291804786840098,-0.168613718751078,-0.140471009959888
"GOBP_HEPATIC_STELLATE_CELL_ACTIVATION",0.300766847620589,-0.124283532445204,0.123862942327741,-0.156414838855695,0.376378777350954,-0.346143274653967
"GOBP_INTRACILIARY_TRANSPORT_INVOLVED_IN_CILIUM_ASSEMBLY",-0.0777265781209651,-0.371590678078974,-0.0987456877391526,0.558201928724496,0.224377329957094,-0.097179512158626
"GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION",0.197984616935531,0.0216041351266338,-0.133243164777477,0.111700040008438,-0.221712862499407,0.337051486005991
"GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION",0.384339262146624,-0.243698807652719,0.267515384671419,0.119402292757355,-0.0844018296073719,-0.157607011387586
"GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION",-0.147552713554043,0.0717994783039393,-0.0343496672846825,-0.193801258029569,0.193725088360984,0.222095300816948
"GOBP_T_HELPER_1_CELL_CYTOKINE_PRODUCTION",-0.144238654168796,0.27431735973172,0.0675313970468254,-0.209758593167285,0.340543453903385,0.081611116511186
"GOBP_T_HELPER_2_CELL_CYTOKINE_PRODUCTION",-0.107922675385275,-0.0784373818949976,-0.0788505175243505,-0.210629484682552,0.322257537164791,0.185493530423225
"GOBP_NATURAL_KILLER_CELL_CHEMOTAXIS",0.00262247613652516,0.605956468198614,-0.223519513747607,0.0198048128847212,0.0776205128205153,-0.142326646067906
"GOBP_REGULATION_OF_LYSOSOMAL_LUMEN_PH",0.211809323576669,-0.0738233814027163,0.0923254561036617,0.0427684518659791,-0.155761313994973,-0.227975719467528
"GOBP_B_CELL_CHEMOTAXIS",0.307946224956271,-0.0701742348808132,-0.10632757887994,-0.220720230172788,0.414222990651877,-0.391597303547089
"GOBP_ENDOTHELIAL_CELL_CHEMOTAXIS",0.155104132723902,0.196359215823093,0.242733356323784,-0.280163144839526,-0.115276189814003,-0.281477944806854
"GOBP_INTERLEUKIN_4_MEDIATED_SIGNALING_PATHWAY",-0.0700414369281533,0.262644021692152,0.617474833676929,-0.46847731383343,-0.152107845405873,-0.594733284317104
"GOBP_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS",0.284979944057704,0.293026050858885,0.396386586733106,-0.355125118619513,-0.299607274398827,-0.239923760302695
"GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS",0.394633934166109,0.142102702363805,0.381955661068699,-0.329806607370016,-0.376786319288996,-0.101141257667845
"GOBP_CELL_MIGRATION_INVOLVED_IN_KIDNEY_DEVELOPMENT",0.191750605596019,0.394551613798503,0.498294985659493,-0.742240587258654,-0.13603221932635,-0.219372614084956
"GOBP_CELL_MIGRATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT",0.224745824471711,0.343350408634145,0.449483067048063,-0.749397030720493,0.173229961440698,-0.254029834470732
"GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_ALPHA_SIGNALING_PATHWAY",0.337703625412186,0.157235338322244,-0.131582104514994,-0.129644959841714,-0.344276539134617,-0.101469632491383
