"","22q001-A","22q001-B","22q001-C","22q001-185-OE-A","22q001-185-OE-B","22q001-185-OE-C"
"GOBP_LIPID_CATABOLIC_PROCESS",-0.0101022727579358,0.0702484902993891,-0.210989599181586,-0.000290190577586266,0.0729160171961527,0.0744035680953025
"GOBP_DETECTION_OF_BACTERIUM",0.205676666843417,-0.25224107882656,0.24604119504485,0.0387986996999655,-0.251337309904966,0.0283549524144486
"GOBP_DETECTION_OF_TEMPERATURE_STIMULUS",0.0456695437575385,0.0405494393747584,-0.0818055441371088,-0.0668584635911023,0.040437549396433,0.0403487493365575
"GOBP_CELL_GROWTH",0.122026597769119,0.0836993072444352,-1.8008713662615e-05,-0.00974483229431766,-0.113131947039087,-0.0711355565160248
"GOBP_VESICLE_ORGANIZATION",0.0927738690335601,-0.0490709133013823,-0.012046389316576,-0.055980368876945,0.0232719841268024,-0.0206668461972913
"GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS",0.0183380878843153,0.0958263230267762,0.0352417710940848,-0.0558404917177955,0.0425871364787519,-0.0556785388278493
"GOBP_CARBOHYDRATE_CATABOLIC_PROCESS",-0.100775995874795,-0.0363364577149024,-0.175036439447463,0.0156175673805229,0.142714788203512,0.0837500882402538
"GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS",-0.0521632405543326,-0.0714320131733824,-0.0930789662241496,0.0946796832978802,0.0296245115400148,0.050960481472537
"GOBP_ORGANIC_ACID_CATABOLIC_PROCESS",-0.214420501690778,-0.150831488810323,-0.164013841617454,0.131887077540661,0.105724312633317,0.234019951814417
"GOBP_RHODOPSIN_MEDIATED_SIGNALING_PATHWAY",0.2850800431836,0.141933689631837,0.222272661777486,0.0698320071489355,-0.148480730101844,-0.252828577314941
"GOBP_MRNA_METABOLIC_PROCESS",-0.151421045586623,-0.0977951404172679,-0.0343657324132642,0.207207527773461,0.0379256953473082,0.0219712137895188
"GOBP_RRNA_METABOLIC_PROCESS",-0.311370545161019,-0.28609291236368,-0.288213672902797,0.273089250694393,0.261968717866649,0.321464849118579
"GOBP_SNRNA_METABOLIC_PROCESS",-0.212080038600397,-0.352078904288626,-0.0711056666619715,0.345262613365334,0.250158090673857,-0.0318857907461375
"GOBP_SNO_S_RNA_METABOLIC_PROCESS",-0.0876105922310004,-0.323544891979945,0.0197312034423566,0.177319507705016,0.209981015719682,-0.0361475452101046
"GOBP_RRNA_CATABOLIC_PROCESS",-0.168297069269015,-0.225525697246276,-0.0142033905511568,0.607821709391506,0.00406664042662652,-0.208779591883285
"GOBP_SNRNA_CATABOLIC_PROCESS",0.235314281139338,-0.762020574030226,0.6878536387665,0.420541270004859,-0.0756926274712652,0.0867987397489097
"GOBP_TRNA_CATABOLIC_PROCESS",-0.245912010919209,-0.352538311702209,0.118249657177147,0.434354508115156,0.114460339902932,-0.189950274339929
"GOBP_SYNAPTIC_VESICLE_EXOCYTOSIS",0.175340893574076,0.254187120146411,0.176460586322968,-0.281148969126316,-0.158087619963099,-0.192128780239716
"GOBP_SYNAPTIC_VESICLE_DOCKING",0.352138973306812,0.239150797515661,-0.0269076282211789,-0.46184542193562,-0.137745404476936,0.0517621405034789
"GOBP_SYNAPTIC_VESICLE_PRIMING",0.247927954014695,0.219983057900651,0.134664125646351,-0.292574929936794,-0.190376832660937,-0.156611491018067
"GOBP_POLYPRENOL_METABOLIC_PROCESS",-0.166558632147982,0.213334575007053,-0.3356928226427,0.316065355735673,0.0980553168698623,-0.0174119332170141
"GOBP_MONOTERPENOID_METABOLIC_PROCESS",-0.183813201393831,0.0427855352666885,0.764183084322563,-0.290813460012725,-0.579977578325588,0.0356854096042052
"GOBP_DITERPENOID_BIOSYNTHETIC_PROCESS",-0.110424978193507,-0.501209057461907,0.31756727495607,0.238414044033258,0.238093958308103,-0.0555576419672304
"GOBP_TERPENOID_BIOSYNTHETIC_PROCESS",-0.137110188806428,-0.379771542015398,0.258547963497449,0.223847948843731,0.189168458353039,-0.146837098644475
"GOBP_TERPENOID_CATABOLIC_PROCESS",0.617141981364997,0.439847653094151,0.0767928283046424,-0.29892256299958,-0.578685781106319,-0.351365447165636
"GOBP_STEROL_METABOLIC_PROCESS",-0.0549591734733371,0.0272779687252875,-0.0449793005939604,-0.121351417410847,0.0108092991154767,0.140045111581531
"GOBP_STEROL_BIOSYNTHETIC_PROCESS",0.135818295568235,0.0242631190495278,-0.065557609254305,-0.169618096504152,-0.0510612940280131,0.039506273746408
"GOBP_GLYCOSIDE_METABOLIC_PROCESS",0.268916496790045,-0.184180712020148,-0.198681123415794,-0.0801835002153068,-0.0541845826832656,0.295526768412779
"GOBP_GLYCOSIDE_CATABOLIC_PROCESS",0.103253778034903,-0.274147345806375,-0.588005258163144,0.319220754333265,0.239692776721839,0.439800752233133
"GOBP_SNRNA_PROCESSING",-0.385737856453827,-0.21544188939049,-0.187515690070081,0.434717328049329,0.268487852236641,-0.122640132120172
"GOBP_SYNAPTIC_VESICLE_COATING",-0.537774836444723,-0.107781501515884,0.454544154633777,0.261775418351397,0.0991361212487508,0.124726560148105
"GOBP_SYNAPTIC_VESICLE_MATURATION",0.286115533268526,-0.0912347710980297,0.0163666151187456,-0.114661640857111,-0.109598394646683,0.0520347055630044
"GOBP_SYNAPTIC_VESICLE_UNCOATING",-0.556174309138824,-0.103593928751406,0.458294097107582,-0.248925475948261,0.157064389694057,0.263494946321631
"GOBP_VESICLE_MEDIATED_TRANSPORT",0.0903079074667177,0.0970431146021223,0.0100093212385412,-0.126323726461791,-0.0168137167651075,-0.0584928792631312
"GOBP_ENDOSOMAL_TRANSPORT",0.137214039958774,0.092591203772385,-0.0461343668117708,-0.163084508402601,-0.00729589790711471,-0.0352775425283021
"GOBP_AXON_CHOICE_POINT_RECOGNITION",-0.0814215026217236,0.290219619970108,0.319804684350035,0.101666229206518,0.0264154758065729,-0.454028781386934
"GOBP_AXON_MIDLINE_CHOICE_POINT_RECOGNITION",-0.424152327802598,0.193388694489183,0.0939059462648782,0.267314327018892,0.38236995377588,-0.390386713453443
"GOBP_REGULATION_OF_STRIATED_MUSCLE_TISSUE_DEVELOPMENT",0.165380114151686,0.346214251787192,-0.150512979218329,0.100742174895741,0.148430911654024,-0.375810728633086
"GOBP_IRON_SULFUR_CLUSTER_ASSEMBLY",-0.359650598192449,-0.280634769160056,-0.326424861042044,0.0201720143420176,0.406938174240342,0.41915377623029
"GOBP_TELOMERE_CAPPING",-0.0439949807240032,0.19294340233646,-0.0306514077716154,0.051046939262035,0.0377579321059519,-0.313796788964536
"GOBP_MACROAUTOPHAGY",0.0576863055917597,-0.00889816353206441,-0.0377678226264138,-0.0396332837159117,0.0103657713000912,0.0123019572244155
"GOBP_LYSOSOMAL_MICROAUTOPHAGY",0.153025413989241,0.000684481385644531,0.179176503118626,-0.117108483625112,-0.229769616168465,0.0678095082158738
"GOBP_POSITIVE_REGULATION_OF_MACROAUTOPHAGY",0.0333632514144016,0.0715876675573042,-0.0868681588552542,0.0143012078748245,-0.041403209925722,-0.0578289314363406
"GOBP_AUTOPHAGOSOME_MEMBRANE_DOCKING",-0.564218092079141,-0.2870062901357,-0.120893384656654,0.70828288383532,0.189019257126429,0.226553738921899
"GOBP_REGULATION_OF_MACROAUTOPHAGY",0.0640647865572916,0.0922932104230448,-0.0393319531757672,-0.0691015297395709,0.0137680558833893,-0.0257591992363245
"GOBP_NEGATIVE_REGULATION_OF_MACROAUTOPHAGY",-0.152351217033837,-0.0679764989658785,-0.0933941085430426,-0.0442334809877665,0.16853485430787,0.133087851987545
"GOBP_PREASSEMBLY_OF_GPI_ANCHOR_IN_ER_MEMBRANE",0.374870987528343,0.00479488618372956,-0.0595072162971862,-0.378564424607471,-0.176958717715463,0.0508992350277336
"GOBP_ATTACHMENT_OF_GPI_ANCHOR_TO_PROTEIN",0.0299930596745013,-0.38601412843152,0.325488325934636,-0.216398872129925,-0.0838127896983699,0.245537930843324
"GOBP_GAP_JUNCTION_ASSEMBLY",0.225058807681127,-0.00644231559679137,-0.21761771524337,0.18635375119144,-0.342031570575406,0.192485497167922
"GOBP_O_GLYCAN_PROCESSING",0.162966444468437,0.122096660355916,0.0640853814948269,-0.116887514755802,-0.247360691299681,0.0400599572418749
"GOBP_PHOSPHORYLATION",0.000446759695577864,0.0321488616532392,0.0490326450009828,-0.069252950159302,-0.0394562012597467,-0.0427279413017814
"GOBP_DEPHOSPHORYLATION",0.0376965869092916,-0.0459342321493746,-0.0182002635657724,0.0535465445697581,0.0354479470081825,-0.0879719583745534
"GOBP_FEMALE_MEIOSIS_CHROMOSOME_SEGREGATION",-0.172075725294577,-0.411950750517994,-0.531695130916486,0.1737206516649,0.297346994168155,0.550499324513972
"GOBP_NEURON_REMODELING",0.441072763233151,0.298225436165861,0.24829669550603,-0.448582873390688,-0.469116125389784,0.058266070500163
"GOBP_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM",0.061482538121766,0.104258966553623,0.188605311462333,0.0254203005124855,-0.15646315800664,-0.178046628739715
"GOBP_CALCIUM_INDEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES",0.369112092402746,0.0924941642495437,0.451136876116741,-0.49824952255053,-0.196886154223023,-0.350454311201302
"GOBP_CALCIUM_DEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES",0.166671773644438,0.12501537276733,0.157508783093533,-0.21476562419214,-0.0891122986770447,-0.227539106408661
"GOBP_DENDRITE_DEVELOPMENT",0.138371534541316,0.176643925823943,0.0214896286401693,-0.0961112111016463,-0.133707639847977,-0.111649396489166
"GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNOGLOBULINS",-0.0471635866600679,-0.135270120468645,0.0290404291181714,0.163617665545098,-0.00566149203702268,0.0202893894630519
"GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I",-0.284551199586082,0.0527881733536583,-0.297508070603095,0.0783849312964472,0.124893242130049,0.187326511802585
"GOBP_CYTOSOLIC_TRANSPORT",0.160578593092203,0.0221582149771264,0.0644747386879376,-0.192002857012633,0.0343014454455406,-0.0954618868927549
"GOBP_PROTEIN_PROCESSING",-0.00849489696681774,0.045631563376191,-0.0346451564046942,-0.0313268648890752,-0.0121802453052858,-0.023566427043706
"GOBP_PROTEIN_AUTOPROCESSING",-0.219001433178707,0.141487084163162,0.10364619314954,0.186554471189544,-0.190108315999615,0.175072355572805
"GOBP_BASE_CONVERSION_OR_SUBSTITUTION_EDITING",-0.321700892056218,0.334397520201049,0.25322232871663,-0.194979861025295,0.0243647353817611,-0.23677829770862
"GOBP_CYTIDINE_TO_URIDINE_EDITING",-0.759852495402424,0.818958971176383,0.167348900465962,-0.304168897238724,0.046175867250505,0.257948747622944
"GOBP_MRNA_MODIFICATION",-0.397617559530929,0.0311697907806012,-0.0785880402995551,0.152695016578631,0.202314583517677,0.127106649959968
"GOBP_PROTEIN_IMPORT_INTO_PEROXISOME_MATRIX",0.196016542016723,-0.243474306512438,-0.272941789300847,0.0948567956577003,0.171093635578574,0.209064134618082
"GOBP_PEROXISOME_FISSION",0.352920689256317,0.0240677189842396,-0.215073531082123,-0.0823025059514532,0.160310810907881,-0.267525044732368
"GOBP_PROTEIN_IMPORT_INTO_PEROXISOME_MATRIX_RECEPTOR_RECYCLING",-0.0454301315906855,-0.0494470100973744,-0.244945299195517,-0.348751845871487,0.409508697586685,0.273178262480129
"GOBP_HISTONE_MODIFICATION",-0.00801507643931831,-0.0684619550284891,-0.023725345566481,0.0270646882131082,-0.00887402913481047,0.0579997249691349
"GOBP_HISTONE_METHYLATION",-0.00508579547790047,0.0324627798815203,-0.0838617847509964,-0.0629933482501139,0.11563905551529,0.0698771690074598
"GOBP_HISTONE_UBIQUITINATION",-0.0447060938129246,-0.0892308991706098,0.0831750278474965,0.0133390395446653,0.0566539213824671,-0.0561968893051976
"GOBP_HISTONE_DEACETYLATION",-0.150935983187713,-0.0651590398074463,-0.0998201994878828,0.157321282347556,0.0469026476092835,0.150500641156272
"GOBP_HISTONE_DEMETHYLATION",0.00929776976043703,-0.153255241437616,0.0503547534420805,-0.0628902370540825,-0.0819464151797284,0.160170841775919
"GOBP_HISTONE_DEUBIQUITINATION",-0.100113137595038,-0.265084827424855,-0.0408668362206344,-0.0751901432002917,0.236756225799471,0.08929048861164
"GOBP_RAC_PROTEIN_SIGNAL_TRANSDUCTION",0.0171189056504999,0.245016738669651,0.113622837503089,-0.192436816716987,0.0586049698092443,-0.181217851464235
"GOBP_PROTEIN_SUMOYLATION",0.123794129228012,0.117389921835581,0.00981179656816963,-0.0717331899712292,-0.118042283528471,-0.020658205248226
"GOBP_PROTEIN_DESUMOYLATION",0.413911189489445,0.20248002504071,0.155452612741061,-0.3205853461092,-0.237878002069652,-0.451725031956993
"GOBP_POLY_A_PLUS_MRNA_EXPORT_FROM_NUCLEUS",-0.0248531214594643,-0.139254700441493,0.198721411859376,0.185487842072163,0.124873205408031,-0.356574590205226
"GOBP_CYTOCHROME_COMPLEX_ASSEMBLY",-0.420871533233283,-0.212718479014684,-0.184109140127384,0.351974697704559,0.269015082186082,0.318357695008725
"GOBP_PROTEIN_NITROSYLATION",-0.0840254548544775,-0.247794789678042,0.43043261684588,-0.286475897153215,-0.00150817758043911,0.205637645557556
"GOBP_PROTEIN_IMPORT",0.540607952173595,-0.38920743579954,0.391564622267444,-0.477427277735168,-0.221309988093726,-0.00679104997759161
"GOBP_RESPIRATORY_CHAIN_COMPLEX_III_ASSEMBLY",-0.515756796277994,-0.264119848990341,-0.113345164982557,0.285939379485442,0.232366531237035,0.360700192247893
"GOBP_RESPONSE_TO_INSECTICIDE",-0.219372042130124,0.00795282428017086,-0.0759154109096362,0.13132217348495,0.107957422189442,-0.0338860511527487
"GOBP_PLASMA_MEMBRANE_PHOSPHOLIPID_SCRAMBLING",-0.123552511078189,-0.0131316696850849,-0.00213258597450147,0.406128249306255,0.166642878648064,-0.367171216456138
"GOBP_STEM_CELL_DIVISION",-0.278121099721635,0.160736243137017,0.0994087956363684,0.0453692874105329,0.0163484377115409,0.0150449508459584
"GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS",0.405111265185671,0.294544876584177,0.193130022148046,-0.319204565982586,-0.346036822445408,-0.286307617812164
"GOBP_REGULATION_OF_EXOCYTOSIS",0.214421768640518,0.140040141676716,0.0739878956328187,-0.186889519446638,-0.0689645135283086,-0.130506192131452
"GOBP_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS",0.378308660846583,0.302890370884479,0.233062868315205,-0.363625799192342,-0.319621301994076,-0.352863908790368
"GOBP_PEPTIDYL_DIPHTHAMIDE_BIOSYNTHETIC_PROCESS_FROM_PEPTIDYL_HISTIDINE",0.0300452185498911,-0.426553730640677,-0.305603747107563,0.214627624905821,0.10956942082173,0.416712590484716
"GOBP_PEPTIDYL_LYSINE_HYDROXYLATION",-0.367413607253682,-0.172509559812607,-0.00603387837339547,0.267191686393365,-0.12952962361914,0.24850695914999
"GOBP_N_TERMINAL_PEPTIDYL_METHIONINE_ACETYLATION",-0.086808327389197,-0.406350832508583,0.292766050934005,0.052546918296031,0.0820284017149244,0.0785805139461952
"GOBP_PEPTIDYL_LYSINE_METHYLATION",0.0579507073921025,0.0286581110770146,-0.118812087479785,-0.0427738467804708,0.0838027658587873,0.0196778079745432
"GOBP_PEPTIDYL_LYSINE_TRIMETHYLATION",-0.0396869390592061,-0.23183654848722,-0.083125230051559,0.238519785827456,-0.00164945945902162,0.0557806821406686
"GOBP_PEPTIDYL_LYSINE_MONOMETHYLATION",0.583018040078139,0.393434357321027,0.269879558032404,-0.479393473605705,-0.565583861444357,-0.336787176116143
"GOBP_PEPTIDYL_LYSINE_DIMETHYLATION",0.137550742270869,0.187936513642759,-0.247378518800304,-0.233012158057259,0.0756179003799896,0.0814071039635039
"GOBP_PEPTIDYL_LYSINE_OXIDATION",-0.407571945233614,0.253915544921494,-0.00841389187258743,0.162931612802695,0.0977443609023113,-0.151026506732926
"GOBP_PROTEIN_POLYGLUTAMYLATION",-0.184025783874522,0.036273858639275,-0.275391308211006,0.116767042755059,0.24364958268535,-0.129551840996697
"GOBP_PROTEIN_C_LINKED_GLYCOSYLATION",-0.319418834939265,0.524451938327728,0.269779189952887,0.165659134343704,-0.413047962048184,-0.343115350854426
"GOBP_PROTEIN_HYDROXYLATION",0.0515335376089073,-0.133018499993867,0.233872965089528,0.0374236820845707,-0.127883078810469,-0.0864262239161572
"GOBP_PEPTIDE_CROSS_LINKING",0.161079159814594,0.334199384875237,0.132295926541489,-0.017344575261971,-0.182403381532305,-0.258526142723302
"GOBP_PROTEIN_OXIDATION",-0.341996075641683,0.0764855029066294,-0.336493858193989,0.108764284590446,0.253451871228908,0.0929594926436729
"GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION",0.0349025484119994,-0.00760847964857807,0.0296758108858456,-0.0429455602074917,-0.0617962655234864,-0.0128352207762232
"GOBP_PEPTIDYL_ARGININE_MODIFICATION",-0.363177189783792,-0.266111378398977,-0.145529892953213,0.389086511604485,0.0892509691336159,0.216021781019953
"GOBP_PEPTIDYL_ASPARTIC_ACID_MODIFICATION",0.483793444270196,-0.530038281281841,0.460194289120444,-0.194709229461218,-0.227708459046303,0.198674787112459
"GOBP_PEPTIDYL_CYSTEINE_MODIFICATION",0.109116405510431,0.0355316924659768,0.129943063299973,-0.323987135723797,-0.00138465468219862,0.0682872270655027
"GOBP_PEPTIDYL_GLUTAMIC_ACID_MODIFICATION",0.0813918648314992,0.0134669147085615,-0.0368656098132467,-0.0911776907765178,-0.137767030735645,-0.0971117701727325
"GOBP_PEPTIDYL_HISTIDINE_MODIFICATION",0.227303609721763,-0.16618481463014,-0.0995630376184591,0.189091851560418,-0.383217842016228,0.274961338755196
"GOBP_PEPTIDYL_LYSINE_MODIFICATION",-0.0368154934659939,-0.0656753864706282,-0.0451586652134438,-0.0144530931820999,-0.0069218568712458,0.103314574526226
"GOBP_PEPTIDYL_METHIONINE_MODIFICATION",-0.313874629240031,-0.282826243345776,0.154188427895824,0.32849178031121,0.247951920845006,-0.0350241028724083
"GOBP_PEPTIDYL_PROLINE_MODIFICATION",-0.0872320542734063,-0.180894368697885,0.0556894390840166,0.068796096914592,-0.10587125397214,0.218503799117364
"GOBP_PEPTIDYL_SERINE_MODIFICATION",0.0881121861141295,0.0346322208077657,0.124237217422952,-0.0931852087039857,-0.0981689644229684,-0.120647299834774
"GOBP_PEPTIDYL_THREONINE_MODIFICATION",-0.0304766396324435,0.116491613494225,-0.0205299513595662,-0.0442119201261144,-0.0624986374971234,-0.0604862712830792
"GOBP_PEPTIDYL_TYROSINE_MODIFICATION",0.110520035859518,0.0873513631820561,0.031336130331034,-0.0520485163559904,-0.0819968345766926,-0.110444965001268
"GOBP_PEPTIDYL_L_CYSTEINE_S_PALMITOYLATION",0.33519742271779,0.223154454415448,0.174061901687393,-0.405946125351966,-0.26874357414129,-0.073665974628703
"GOBP_PROTEIN_O_LINKED_GLYCOSYLATION_VIA_SERINE",0.0305906061348645,0.124183195453261,0.153817475123476,-0.292185502309475,-0.102530802194496,-0.148022542933498
"GOBP_PROTEIN_O_LINKED_GLYCOSYLATION_VIA_THREONINE",0.161775824147552,0.110879928943199,0.0534098912531063,-0.173622118946983,-0.182484934019282,-0.231238039639334
"GOBP_PROTEIN_N_LINKED_GLYCOSYLATION_VIA_ASPARAGINE",0.229830700900152,-0.0927992026552094,-0.136662363442383,-0.179791008833436,0.088553847600086,0.0555254592002771
"GOBP_PROTEIN_GERANYLGERANYLATION",-0.204893042219204,-0.547918166226699,0.345925970312561,0.342200493430582,0.17397621258523,0.122054461678044
"GOBP_PROTEIN_PALMITOYLATION",0.160177662468075,0.153544562804932,0.238720220516329,-0.405825653670413,-0.212874650009834,0.100482993730224
"GOBP_PEPTIDYL_LYSINE_ACETYLATION",-0.0934685705383713,-0.13572737777298,0.0165162834057572,-0.00921581193098769,-0.0400767460805314,0.147253089009097
"GOBP_PEPTIDYL_PROLINE_HYDROXYLATION_TO_4_HYDROXY_L_PROLINE",0.516913197430842,-0.0235459897277353,0.0718482340674859,0.0331568291477169,0.149982441626333,-0.159539244366442
"GOBP_C_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION",-0.0509060787305268,0.0111789485528304,0.13720044038035,-0.0825251645281937,0.0544614245815332,-0.137771382388206
"GOBP_ETHER_METABOLIC_PROCESS",-0.044563688222172,0.0883617786687076,0.151576586187543,-0.105811375552753,0.102740896710188,-0.158356125664899
"GOBP_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS",0.293833971998755,0.0292963897350057,0.0537556090895683,-0.13918744022061,-0.0109712182187306,-0.246232854537736
"GOBP_VIRAL_LIFE_CYCLE",-0.0514791568348683,0.141138704787057,0.00852735403787372,0.0110876617464863,-0.0971628058027146,-0.00267524148150618
"GOBP_VIRION_ATTACHMENT_TO_HOST_CELL",-0.226271648352045,0.328187275262836,0.0308950043621686,-0.478638751474569,-0.230636438667702,0.378267650572043
"GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS_OF_VIRUS_BY_HOST_CELL",0.238808566432824,0.0161034944066112,-0.0752175441128785,-0.10147976869327,-0.41155491623034,0.173956816572268
"GOBP_VIRION_ASSEMBLY",0.123188963752947,-0.0751624117731947,-0.0756829942076266,-0.128622012152907,0.0575848985624631,0.0602861741487455
"GOBP_VIRAL_RELEASE_FROM_HOST_CELL",0.183683519470528,-0.0729117993615723,-0.235930802893985,-0.260517278280345,0.232213126962506,0.200565462705468
"GOBP_VIRAL_GENOME_REPLICATION",-0.181486734457394,0.178984414512058,-0.0422491417543868,0.126410226103337,-0.0762600550673435,0.0111986507495381
"GOBP_VIRAL_GENE_EXPRESSION",-0.0482293450819465,-0.0295951566876423,0.0495305562121249,0.0410440299934099,-0.109189458432913,0.041358591422292
"GOBP_VIRAL_TRANSLATION",-0.439479196211925,-0.406838437967882,0.00653799650708115,0.445521837773309,0.0148232955540916,0.287786408188544
"GOBP_VIRAL_PROTEIN_PROCESSING",0.00449541740879958,-0.00899634017039877,0.0580454408295983,-0.217584928305262,0.110774119635336,-0.11784551783943
"GOBP_VIRAL_TRANSCRIPTION",0.10320356801802,0.166407717078084,-0.00739533317397312,-0.00830700653618199,-0.250889042688622,-0.022057948531427
"GOBP_REPRODUCTIVE_BEHAVIOR",0.0410508285700326,-0.129427606245096,-0.0193290560744657,-0.141665152528751,0.0978376916067284,0.0303555876101208
"GOBP_NONRIBOSOMAL_PEPTIDE_BIOSYNTHETIC_PROCESS",0.146338916045642,-0.306644821730716,0.10627351948849,-0.232508337161656,0.22962232216927,-0.0160010242454897
"GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS",0.072442214619731,0.1075917224074,-0.0251179387554031,-0.127105074322703,0.0112822351359383,0.0229060233190878
"GOBP_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS",0.015750646374267,0.00394943259999969,-0.129856058569536,-0.142773280549501,0.138617226303286,0.0606859057953063
"GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS",0.0972207504624857,0.0863717545556743,-0.0992045935112606,-0.103885698246476,0.208547704972986,0.015974748737702
"GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY",0.0302063492710146,-0.0145375221939175,0.0867283755221186,-0.0501661568645985,0.03154170872928,-0.106425969328531
"GOBP_TRANSMISSION_OF_NERVE_IMPULSE",0.21258530024668,0.228569271538319,0.129055173251574,-0.178600756134471,-0.151948567304711,-0.256592769995789
"GOBP_NEURONAL_ACTION_POTENTIAL_PROPAGATION",0.516687926157182,0.381207611904275,0.328181374166612,-0.225195143713057,-0.514962119577648,-0.486755674061618
"GOBP_NEURONAL_ACTION_POTENTIAL",0.169764703615936,-0.00651085813571101,0.0234196216546313,-0.229527636744231,0.114654698778094,-0.146492054335386
"GOBP_REGULATION_OF_VASOCONSTRICTION",0.113638730341531,0.190330294460524,-0.0234803233424359,-0.086484721861623,-0.1385654778719,-0.125940751060021
"GOBP_PROPRIOCEPTION",-0.319127090083849,0.536240321262877,0.342840056341731,-0.174914800706989,-0.284174247528795,-0.309110933350188
"GOBP_SENSORY_PERCEPTION_OF_PAIN",0.244004574604431,0.19332098534333,0.0935789091693671,-0.322093416447606,-0.0907332195624112,-0.0928985457276227
"GOBP_RESPONSE_TO_PHEROMONE",-0.200478436541706,0.558340063886298,0.0638670217660431,-0.232591559207303,-0.678679463884667,0.463758730154616
"GOBP_CITRULLINE_BIOSYNTHETIC_PROCESS",-0.416310165127775,-0.112826709631186,-0.320856740068103,0.62432254087815,0.0693698532045418,-0.292893915414272
"GOBP_N_ACETYLNEURAMINATE_CATABOLIC_PROCESS",0.302994524962709,0.553602895443202,0.524361133941335,-0.39291514552408,-0.620256307966473,-0.508457635404607
"GOBP_FUCOSE_CATABOLIC_PROCESS",-0.558095046045592,0.170397228552016,0.27619731837307,0.258688413418594,0.317495345341417,-0.180027273658697
"GOBP_HEXOSE_CATABOLIC_PROCESS",-0.0659353212167994,-0.0603867951683391,-0.167773552731785,-0.0582567956960777,0.224533074729984,0.0315959386090567
"GOBP_PENTOSE_METABOLIC_PROCESS",-0.653705477830642,-0.271888953889181,-0.456065691486903,0.396397391664215,0.501436918681259,0.43389294549862
"GOBP_PHENOL_CONTAINING_COMPOUND_CATABOLIC_PROCESS",0.634730019533349,-0.37978033625562,0.205575030090047,-0.47172663612786,0.139010393531155,-0.230797082194536
"GOBP_DOLICHOL_METABOLIC_PROCESS",-0.391930741084158,-0.240649139133191,-0.471052976476077,0.662924001073597,0.202442510735442,-0.0174103746140046
"GOBP_PYRIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS",-0.117097001556733,-0.375429087649936,0.226967435918747,-0.0923618420483506,0.338466389124721,0.150565692445105
"GOBP_FATTY_ACID_ELONGATION_SATURATED_FATTY_ACID",-0.279158321096331,-0.303805392396736,0.0154923702300857,0.488390352975769,0.407167110688072,-0.371424166012022
"GOBP_ARACHIDONIC_ACID_METABOLIC_PROCESS",-0.138536721438673,0.126327156056124,0.16924969327593,-0.26147888010002,-0.0618594756491088,0.0514693902859824
"GOBP_LEUKOTRIENE_BIOSYNTHETIC_PROCESS",0.299120759708011,-0.41259776838669,0.635788855966657,-0.193289155769756,-0.10535471500903,-0.387331458578469
"GOBP_CYCLOOXYGENASE_PATHWAY",0.262604405101309,-0.0901728436523275,0.26939632893186,-0.143510633747325,-0.219773730320715,-0.0176424964645539
"GOBP_LIPOXYGENASE_PATHWAY",-0.291790185803329,0.149473989051161,-0.159755056366347,-0.216992778564634,0.282032143647153,0.169855650154693
"GOBP_EPOXYGENASE_P450_PATHWAY",-0.184497718854063,0.180649267398533,0.517852090160233,-0.157869027905427,-0.334068585656816,-0.169376522031434
"GOBP_GALACTOLIPID_METABOLIC_PROCESS",0.512634012896694,0.193578477286004,0.17926347921567,-0.390120178890526,-0.34108115137437,-0.35113816936825
"GOBP_GALACTOLIPID_BIOSYNTHETIC_PROCESS",0.594303672718253,0.532562080192767,0.371740295224031,-0.52956183144564,-0.498829355813722,-0.584243851487914
"GOBP_GLYCOLIPID_CATABOLIC_PROCESS",0.195578942167778,-0.27117134978528,-0.288384455651715,-0.0859370401941261,0.25996669753752,0.240679635002262
"GOBP_GALACTOSE_CATABOLIC_PROCESS",-0.164405688803196,-0.562284540652814,0.0367356907956916,-0.030219397062002,0.409813079043435,0.388823315330288
"GOBP_ALDITOL_METABOLIC_PROCESS",-0.0727840397131446,-0.227541055719516,-0.347333331833204,0.0928221772972248,0.0317377178993362,0.355895191142184
