"","22q002-A","22q002-B","22q002-C","22q002-185-OE-A","22q002-185-OE-B","22q002-185-OE-C"
"GOBP_MONOCYTE_EXTRAVASATION",-0.492665641858024,0.239800844731256,-0.205036820844991,-0.141936845903767,0.181554923861873,0.248122675565951
"GOBP_HEMATOPOIETIC_STEM_CELL_MIGRATION",0.372606254088545,0.39641772119319,0.596065197108884,-0.459944423527412,0.0325436023426349,-0.650448360560815
"GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION",0.0401681731078866,0.0546164510181399,-0.0844556746178797,0.137045471629784,-0.0196086817681783,-0.118567456590759
"GOBP_INTRACILIARY_ANTEROGRADE_TRANSPORT",-0.00210200782328704,-0.340097628833424,-0.0891933079851234,0.253401931104013,-0.109321084907172,0.0508882379924357
"GOBP_INTRACILIARY_RETROGRADE_TRANSPORT",-0.214972956735913,-0.478278654423333,-0.283012652075561,0.429986326563036,0.0818443997715679,0.37636370234018
"GOBP_INTERLEUKIN_15_MEDIATED_SIGNALING_PATHWAY",0.492922748165733,0.0407793622112655,-0.0983558993600959,0.148174007415583,-0.590908795906143,-0.0263780023645717
"GOBP_SODIUM_ION_TRANSMEMBRANE_TRANSPORT",-0.0301122127998059,0.29681875169485,0.123635669902237,-0.207769750599517,-0.0931050600280311,-0.208880114665743
"GOBP_COMMON_MYELOID_PROGENITOR_CELL_PROLIFERATION",0.293052466018812,-0.261684497010823,0.265436685941917,0.109664523558355,0.00256860269901921,-0.378516224477763
"GOBP_RESPONSE_TO_HEPATOCYTE_GROWTH_FACTOR",0.0630838910112746,-0.00989462712866834,-0.180398542605723,0.107956502777234,-0.133719919823255,0.0508043416270255
"GOBP_HEPATIC_STELLATE_CELL_ACTIVATION",0.541684272065521,0.194412329710654,0.392216559674997,-0.424981753900938,-0.418304984564129,-0.391259734688356
"GOBP_INTRACILIARY_TRANSPORT_INVOLVED_IN_CILIUM_ASSEMBLY",-0.0881952479309896,-0.449076079529669,-0.234750791111247,0.62423329531535,-0.467019059757961,0.263403650535537
"GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION",0.240996434065127,0.131852106916968,-0.0699329436319847,0.144325884224667,-0.256768559421415,-0.0838534250370112
"GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION",0.0401013227728075,-0.247844416578528,0.141580135067311,-0.0330995600850021,0.106614062525897,-0.173675089620499
"GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION",0.165233173583485,0.0780330892419765,0.272139482560831,-0.483652210581471,-0.066129242686793,-0.244197850951515
"GOBP_T_HELPER_1_CELL_CYTOKINE_PRODUCTION",0.0106007385484244,0.146482171857819,0.0335835278853314,-0.34914917707871,-0.0501104176970006,0.311955022760359
"GOBP_T_HELPER_2_CELL_CYTOKINE_PRODUCTION",0.23146602707213,0.0274039601311,0.381458682986037,-0.512018041964932,0.0207599689621367,-0.363932879273414
"GOBP_NATURAL_KILLER_CELL_CHEMOTAXIS",0.783947184148544,0.413514268314151,0.114526599825313,-0.513115348063371,-0.553182989089158,-0.358947022456947
"GOBP_REGULATION_OF_LYSOSOMAL_LUMEN_PH",-0.170386771575035,-0.348162646098165,-0.161292368175293,0.268940424704039,0.212768206936893,0.287639846751082
"GOBP_B_CELL_CHEMOTAXIS",0.254542905486695,-0.228822432212428,-0.197232854119567,-0.281670788405748,0.538489920824488,0.018099462684431
"GOBP_ENDOTHELIAL_CELL_CHEMOTAXIS",0.0880749304007803,0.0801401674912623,0.00467450598394198,-0.136802342167929,0.134733945567086,-0.0974359181252086
"GOBP_INTERLEUKIN_4_MEDIATED_SIGNALING_PATHWAY",-0.40481789684828,0.446419439208076,0.214472560713843,0.337796085481406,-0.535444784146214,-0.327722442469683
"GOBP_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS",0.0521140577689566,-0.0386758684375419,0.264790249618948,0.0881101327008962,-0.0504851794175716,-0.202605963460365
"GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS",0.0347910819770536,-0.243204361026876,0.169900613855981,0.229663609294447,0.229316977358961,-0.116753932692652
"GOBP_CELL_MIGRATION_INVOLVED_IN_KIDNEY_DEVELOPMENT",0.551699558961221,0.654665720170823,0.634761619354348,-0.699336214193016,-0.0237002717510961,-0.679689936293971
"GOBP_CELL_MIGRATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT",0.551674982181233,0.670311478135128,0.575817583971936,-0.699305060584462,0.0906985032074837,-0.68714362081257
"GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_ALPHA_SIGNALING_PATHWAY",0.564763328783898,0.52308966025604,0.582966297089748,-0.59797677042269,-0.267804598848569,-0.649842199471162
"GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BETA_SIGNALING_PATHWAY",0.316437450688669,0.541505931720036,0.37827222177149,-0.421868073620282,-0.124055000238174,-0.647017091081777
"GOBP_REGULATION_OF_URINE_VOLUME",0.421743869441484,0.357185278559808,0.32373301419198,-0.514329576100462,0.069195331817868,-0.534998940715785
"GOBP_POSITIVE_REGULATION_OF_URINE_VOLUME",0.320828376553288,0.167396458031221,0.460207425335857,-0.468844297344063,0.331602476367953,-0.530372287375832
"GOBP_NEGATIVE_REGULATION_OF_URINE_VOLUME",0.686823521937012,0.568913562711846,-0.0545374211734261,-0.580592412919114,-0.53383525638133,-0.4297483914898
"GOBP_RENAL_SODIUM_EXCRETION",0.217726920085211,-0.196991849034271,0.121099375083193,0.0641508466076924,0.18431400259182,-0.2638613442774
"GOBP_POSITIVE_REGULATION_OF_RENAL_SODIUM_EXCRETION",0.428925838074274,0.00296872263153805,0.237078172305228,-0.193169974845434,0.377879511840843,-0.511201058842687
"GOBP_MODULATION_OF_PROCESS_OF_ANOTHER_ORGANISM",0.276772655642843,-0.0575633656632832,-0.323785478985373,0.265471325474421,-0.231878909540843,0.0213391544528697
"GOBP_HOMOLOGOUS_RECOMBINATION",0.16897612523465,-0.216729713326137,-0.105489206506018,0.157413143404641,0.00728690272801003,-0.1447645562877
"GOBP_PHOTORECEPTOR_CELL_OUTER_SEGMENT_ORGANIZATION",0.0707794085428412,-0.344253712249382,0.0657528679233017,0.206039108995445,0.165787855441045,-0.0764761518613541
"GOBP_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT",0.355168154286113,0.182187865420792,0.310775679512406,-0.424570512042581,-0.159957094115761,-0.295699592931399
"GOBP_MEGAKARYOCYTE_DEVELOPMENT",-0.0214198803768837,-0.00609261175057069,0.495553602508278,-0.0943506421776039,-0.284648601139645,-0.246495255219678
"GOBP_GLIAL_CELL_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_SIGNALING_PATHWAY",0.320345824654779,0.457434345108011,0.124560802867025,-0.438483473932196,-0.376293658985824,-0.147331488959131
"GOBP_RESPONSE_TO_POTASSIUM_ION",0.0912818684256877,0.220131448193021,-0.0676636937964488,-0.0884813292397852,0.0493449926291717,-0.160604096590768
"GOBP_CELLULAR_RESPONSE_TO_POTASSIUM_ION",0.0787843678980881,0.0594579999547705,-0.316564900514483,0.137459646628409,0.111239752560022,-0.0647422213437263
"GOBP_PROTEIN_K11_LINKED_DEUBIQUITINATION",-0.199442449815037,-0.266925015361452,-0.139994475088806,0.296656165142719,-0.289578042151281,0.387239553662234
"GOBP_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_SIGNALING_PATHWAY",0.357704324039766,0.134178561552988,0.171084723131771,0.0687129617801542,-0.3189541091734,-0.305764407301645
"GOBP_LACTATE_TRANSMEMBRANE_TRANSPORT",0.00358082821419897,0.0424954886041786,-0.103676424012554,0.66144975054771,-0.525836950774725,-0.248016107290354
"GOBP_NAIL_DEVELOPMENT",-0.649156445540281,0.36478627595096,-0.268785855985636,0.627969515843602,0.128848005931992,-0.0560035642681557
"GOBP_AMACRINE_CELL_DIFFERENTIATION",0.216091144652302,0.453123780699002,0.432233471876904,-0.491210139895027,-0.370333860818687,-0.53947195890939
"GOBP_ENTEROENDOCRINE_CELL_DIFFERENTIATION",0.335326809476124,0.248289600025098,-0.0231605549940917,-0.138394080326512,-0.252929247144079,-0.308486588784515
"GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION",0.265450307112121,-0.0235683885550428,0.24618399028954,-0.0417029733427608,-0.366352901575154,-0.14007003830265
"GOBP_RESPONSE_TO_IMMOBILIZATION_STRESS",-0.193527599442663,-0.376119448502339,-0.405028533043548,0.0983771371096692,0.629689483228433,0.0506241099167889
"GOBP_AORTA_DEVELOPMENT",-0.106490283286762,0.29493127958853,0.269524582384387,-0.218046510341921,-0.165212371839747,-0.105643258590767
"GOBP_ASCENDING_AORTA_DEVELOPMENT",-0.0589180802012014,-0.0226310865593156,0.0954247783669086,0.682828592028321,-0.595076458917241,-0.168837735920832
"GOBP_DORSAL_AORTA_DEVELOPMENT",0.164356051472793,0.634172878847245,0.0292414996030145,-0.33295137813789,-0.108218277425771,-0.341405551835836
"GOBP_AORTA_MORPHOGENESIS",-0.0721623794113361,0.307234730314947,0.290989045201321,-0.286778238617779,-0.190261273255618,-0.175687901186298
"GOBP_DORSAL_AORTA_MORPHOGENESIS",0.0808389725821852,0.600771844851487,0.228972456195669,-0.279682296693578,-0.0994845600464385,-0.28307196170375
"GOBP_SKELETAL_MUSCLE_CELL_DIFFERENTIATION",0.0134466447306801,0.0489830901805723,-0.0515897418696443,0.228593997042781,-0.188766731307914,-0.0491882901976191
"GOBP_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS",-0.0955717562192986,0.171820319051965,0.0851004380268058,-0.25372907636402,-0.0284888541612599,0.0203541919850362
"GOBP_RNA_IMPORT_INTO_MITOCHONDRION",0.51483867873778,-0.346533764075954,-0.510457882078878,0.101969329120676,0.279445483774091,-0.222647014282052
"GOBP_STEROID_HORMONE_SECRETION",0.0660733583639108,0.0261643401447591,0.0305502517583043,-0.0526184537653475,-0.00186706396587077,0.0513917039726159
"GOBP_CORTICOSTEROID_HORMONE_SECRETION",0.142828968063567,-0.191110246538755,-0.146384750163345,0.0939185176293133,0.0593323011135264,0.0769405248016183
"GOBP_MINERALOCORTICOID_SECRETION",0.0965365783218448,0.186230506651054,0.206750173556407,-0.290595072464665,0.0446353140626482,-0.361929631177992
"GOBP_GLUCOCORTICOID_SECRETION",0.0936476695211387,-0.369725671425242,-0.217511390322979,0.266295863047283,0.0136623391181661,0.191593146353258
"GOBP_CORTICOSTERONE_SECRETION",0.52971127752112,-0.552474641239872,0.373351678883429,-0.106184777583302,-0.0510190061870119,-0.0735521081794374
"GOBP_COPI_COATED_VESICLE_BUDDING",-0.407919634471337,-0.458039060337754,-0.283065977639909,0.370444759918765,0.404992684162358,0.559468608640806
"GOBP_CARDIOLIPIN_ACYL_CHAIN_REMODELING",-0.486176174326591,-0.520040917907002,-0.593486880206323,0.39852619585285,0.64343203374406,0.717441645848424
"GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN",0.180860141278928,-0.106069498582384,-0.155800978318436,0.00652840661731396,-0.0997035344416427,0.0955739604905506
"GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN",0.0715769673195681,-0.102183056781759,-0.171496201472935,0.0274272641066331,-0.0159559140467098,0.126074011966427
"GOBP_PEPTIDYL_THREONINE_DEPHOSPHORYLATION",0.119463052759614,-0.287233579607168,-0.254167512778112,0.46671615210033,-0.108553856777442,0.0579730068674068
"GOBP_AGGREPHAGY",-0.450044841246075,0.21770963352371,0.405377071347204,0.235727568780369,0.0429814925367795,-0.322315002364071
"GOBP_ENDODERMAL_CELL_DIFFERENTIATION",0.227060380654145,0.122222458187635,0.218947778986146,-0.0539299801781165,-0.0897401176152291,-0.328063519358001
"GOBP_CHONDROCYTE_PROLIFERATION",0.033841541979333,-0.018607319670798,0.382310428133457,-0.147621181667423,-0.130470494284619,-0.212331151933811
"GOBP_TENDON_DEVELOPMENT",0.164176386178716,0.681271093313852,0.241921201656626,-0.544187698289785,-0.45640439683426,-0.322140308299255
"GOBP_RESPONSE_TO_MUSCLE_STRETCH",0.0966328626860533,0.29803200266258,0.114637261184338,-0.28697802737068,0.121474991463484,-0.19792015896543
"GOBP_DETECTION_OF_MUSCLE_STRETCH",0.289648505981525,0.612938434338199,0.465167847481214,-0.454314607742347,-0.29417995064743,-0.378905230947256
"GOBP_TETRAHYDROFOLATE_INTERCONVERSION",-0.099117630824757,0.0354065619430888,-0.184317896265513,0.055373422549535,0.440558656511949,-0.308769924362793
"GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS",-0.295721986415304,0.06580787996536,0.217623261231301,0.0785413541412876,0.097719578157742,-0.0831135390718748
"GOBP_RESPONSE_TO_MACROPHAGE_COLONY_STIMULATING_FACTOR",-0.25497032924323,0.268721374751736,0.232888533626886,-0.0411625114712059,0.105792573359215,-0.268254010694654
"GOBP_CELLULAR_RESPONSE_TO_MACROPHAGE_COLONY_STIMULATING_FACTOR_STIMULUS",-0.230197797171299,0.21054510774535,0.180989729038469,0.131282928382229,0.0236625833208708,-0.268912745427512
"GOBP_PROTEIN_LOCALIZATION_TO_ENDOSOME",0.295274216023005,0.200909566167792,0.228754140309248,-0.343774646006981,-0.119823392384573,-0.283390745727538
"GOBP_RESPONSE_TO_INTERLEUKIN_3",0.313595310673941,-0.319614492945767,0.302306445494054,0.205281455399249,-0.427860263935928,-0.413945447907269
"GOBP_RESPONSE_TO_ERYTHROPOIETIN",0.532231478594118,0.35912578581956,0.230026172690442,0.0226890825313376,-0.72811900686466,-0.506175931071781
"GOBP_LIMB_JOINT_MORPHOGENESIS",-0.229499432511476,0.00235399938847525,0.316539712236528,-0.338880370095443,0.717484863636164,-0.604771825284362
"GOBP_OSTEOCLAST_DEVELOPMENT",0.223176567665761,0.16886431658312,0.376842021640056,-0.0806424363174644,-0.157859118282474,-0.40495406608504
"GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION",0.305356515556496,-0.111655211498028,-0.0670645806191951,-0.167859291918377,0.0827067445252235,-0.0336232030538334
"GOBP_FUCOSYLATION",-0.179744658424803,-0.0116531941157859,0.114936480098942,-0.0652621708757482,0.120242582435864,-0.122636475138361
"GOBP_PROTEIN_O_LINKED_FUCOSYLATION",-0.371936034756772,-0.178765812577226,0.270626235789265,-0.132772197543331,-0.0005430177306468,0.320232229718067
"GOBP_DIRECT_OSSIFICATION",0.155225932389053,0.192339375218588,0.51091736238979,-0.577485142360809,-0.0343490008034844,-0.236629883134479
"GOBP_REPLACEMENT_OSSIFICATION",-0.0945760174118163,0.173485279479078,0.116195623887562,-0.156961950222696,-0.0403557195916463,-0.204829915846452
"GOBP_CLEAVAGE_FURROW_FORMATION",-0.0245902080871402,0.171089540659357,0.418674190453523,-0.0510090753838685,0.0228062678757082,-0.417132891281843
"GOBP_PHOSPHATIDYLINOSITOL_3_PHOSPHATE_BIOSYNTHETIC_PROCESS",-0.134424145535658,0.398232402341798,0.200450301639237,0.167368440473111,-0.268982706751877,-0.248752509659931
"GOBP_GERM_CELL_PROLIFERATION",0.263135157807444,-0.234165757552772,0.30390093193851,-0.375754970396599,-0.00842099445525105,0.0285789531970784
"GOBP_LEUKOTRIENE_CATABOLIC_PROCESS",0.365000653201942,-0.173212850849152,0.0486881375561704,-0.145357218082838,-0.276174245446219,-0.129201564385114
"GOBP_ALPHA_LINOLENIC_ACID_METABOLIC_PROCESS",-0.199206495920391,-0.305077064352395,-0.533114320924736,0.410884683838741,0.0231653675407003,0.413393525803336
"GOBP_MEDIUM_CHAIN_FATTY_ACYL_COA_METABOLIC_PROCESS",-0.0766350231610743,-0.674299460952056,-0.130404182967637,0.102958266952656,0.585456107430993,0.474202100108293
"GOBP_FATTY_ACYL_COA_CATABOLIC_PROCESS",0.0723364182070118,-0.491540828823774,-0.282464664386512,-0.113094788845479,0.345891585725929,0.469109200431608
"GOBP_RESPONSE_TO_PLATELET_DERIVED_GROWTH_FACTOR",-0.124136122367672,0.195206057402131,0.113052068360486,-0.0917072019235044,0.0061907385513902,0.0551152487107179
"GOBP_HISTONE_H3_K9_DIMETHYLATION",-0.280069493941194,-0.799068609498766,-0.0972469707768246,0.631659516732719,0.371140765478392,0.126459557638575
"GOBP_HISTONE_H3_K9_TRIMETHYLATION",0.341203196188685,-0.44765985932877,0.286999038028956,0.273625537402754,-0.214190594596814,-0.208918249629069
"GOBP_SCHWANN_CELL_MIGRATION",-0.428639556937517,0.320242494154203,0.046389851639269,0.170730837915562,0.0347679439423108,0.0428331384135187
"GOBP_PHOSPHATIDYLGLYCEROL_ACYL_CHAIN_REMODELING",0.29156059723288,-0.0363539160651938,-0.335007921822263,-0.033249434024173,0.114902265153891,-0.0291887265569359
"GOBP_PHOSPHATIDYLINOSITOL_ACYL_CHAIN_REMODELING",0.106525952747934,0.0443246614398896,-0.282108996150603,-0.0779133998572968,-0.321680346811933,0.348836455756015
"GOBP_PHOSPHATIDYLSERINE_ACYL_CHAIN_REMODELING",0.451000635918072,0.00759643198060589,-0.0448652261082237,-0.440558387382946,0.0256886419556932,-0.392461674116872
"GOBP_PHOSPHATIDYLCHOLINE_ACYL_CHAIN_REMODELING",-0.355981579622972,-0.104152402618468,-0.0644014970636801,0.0835794180660682,0.342364542454845,0.0525798998194765
"GOBP_PHOSPHATIDYLETHANOLAMINE_ACYL_CHAIN_REMODELING",0.1912378871774,0.103193385089643,0.217030124183367,0.172608502944283,-0.294065738616265,-0.454295269787373
"GOBP_OUTER_DYNEIN_ARM_ASSEMBLY",-0.42670572728123,0.0174066224179204,0.0647238226393333,0.203743981644877,0.0073927605614233,0.232851359858382
"GOBP_INNER_DYNEIN_ARM_ASSEMBLY",-0.283577484096999,-0.0876330625124236,0.240275887449529,0.0255504394153989,0.109579864171689,-0.0541296607405315
"GOBP_PHENOTYPIC_SWITCHING",0.35509788088181,0.353473343198424,0.344364533547817,-0.664459210959807,0.231405539809938,-0.532562686035078
"GOBP_GRANULOCYTE_ACTIVATION",0.238841019731769,0.0581429734445231,0.0831100270061087,-0.184450738605642,-0.152830932817234,0.0876028083408232
"GOBP_MULTIVESICULAR_BODY_ORGANIZATION",0.212549395574132,-0.224495079846906,-0.0390197087189231,-0.130444178929069,-0.0489057830693373,0.188085629517132
"GOBP_RNA_CAPPING",-0.16352166256757,-0.109130480789814,-0.0474897235889677,0.162007121918538,-0.0922981086017267,0.255700609274068
"GOBP_7_METHYLGUANOSINE_CAP_HYPERMETHYLATION",0.649046713336829,-0.342651271571558,-0.28813388636558,0.037488519051466,-0.447632904273552,0.404108289737196
"GOBP_RNA_GUANINE_N7_METHYLATION",-0.642158742116114,-0.478442762470076,0.276797961429883,0.371946124916024,0.377579083618779,0.163122705029146
"GOBP_PEPTIDYL_SERINE_AUTOPHOSPHORYLATION",-0.122354408947175,-0.103366294946765,0.0175878282100834,0.354862025667496,0.234107075485877,-0.188153320387154
"GOBP_CELLULAR_RESPONSE_TO_INCREASED_OXYGEN_LEVELS",-0.349217185048902,-0.268771762522056,0.245760153466905,0.391755793226244,-0.162958406160981,0.0987876749406416
"GOBP_RESPONSE_TO_INCREASED_OXYGEN_LEVELS",0.228955515677187,-0.187770593459129,0.132923691712896,0.0148599553603371,-0.246497816102146,-0.132905209484119
"GOBP_INTERSTRAND_CROSS_LINK_REPAIR",-0.0316651418531609,-0.114833067979733,0.137618161737698,0.051514959369485,0.00206578563463813,-0.0433496383609173
"GOBP_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION",0.446946989121033,0.415764305318064,-0.395773827733968,0.312046780459017,-0.634497671550838,-0.114859609519726
"GOBP_ATRIOVENTRICULAR_CANAL_DEVELOPMENT",0.375952230556696,0.497907592447319,0.306970542174427,-0.393614645511735,-0.479010086500564,-0.369336037919182
"GOBP_LYMPH_VESSEL_MORPHOGENESIS",-0.150916605523118,0.409238044252653,-0.144025486256711,-0.197229734251865,0.0981832946495701,-0.138134755916233
"GOBP_AMELOBLAST_DIFFERENTIATION",0.863640413399851,-0.0111813970064288,-0.394606741311245,-0.647447230900336,-0.376298455978022,-0.15703417178337
"GOBP_RESPONSE_TO_STEROL",0.0700780532491551,0.4250432468998,0.4755141670794,-0.365641880703654,-0.194109847344394,-0.32094304730072
"GOBP_CELLULAR_RESPONSE_TO_STEROL",0.0684887321015541,0.502907856432132,0.529973251482552,-0.346550213562222,-0.514275084038918,-0.27790584477473
"GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_2_SIGNALING_PATHWAY",-0.566250950380474,-0.00129187455441909,-0.0836158885686564,0.140397398391692,0.430064004209023,0.218444454626011
"GOBP_INTESTINAL_STEM_CELL_HOMEOSTASIS",0.255875515017172,-0.0367256612429405,-0.121562662841291,-0.35865878240319,0.204253243392857,0.189384195497826
"GOBP_DENDRITIC_CELL_MIGRATION",0.251960908124143,-0.110279037982868,-0.234276187923159,-0.0667575711945459,-0.0830083913334624,0.24351007503804
"GOBP_FAS_SIGNALING_PATHWAY",0.513877668003035,-0.071295802923344,0.640300996067688,-0.357080663805528,-0.707896163112041,-0.581489693706191
"GOBP_POST_ANAL_TAIL_MORPHOGENESIS",-0.217895623257745,-0.0228169406892768,-0.0708235233503486,0.125414130344462,0.18518209297526,-0.082829000679097
"GOBP_PLATELET_MORPHOGENESIS",-0.0987200127162212,-0.152708364275279,-0.0303294500267121,0.0409829579519883,0.0691813018504501,0.292197775904126
"GOBP_HISTONE_H2A_K119_MONOUBIQUITINATION",0.133087169255209,-0.151020330657806,-0.403100110976563,-0.0570797274369964,0.269040169674442,-0.127129159909202
"GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATION",0.168229036016071,-0.409137682375534,0.193344964902031,-0.117787267739782,0.142496039902541,-0.263023329856033
"GOBP_TRANSCRIPTION_FACTOR_CATABOLIC_PROCESS",-0.0665996715754524,0.122210007234482,0.0134060458765757,0.00387768598128135,0.0345749121186725,-0.0153279027474045
"GOBP_SODIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE",-0.213442798059195,0.20032207010446,-0.398765740500147,-0.0768465749777972,0.374844437356873,-0.0476391156987384
"GOBP_MAINTENANCE_OF_LENS_TRANSPARENCY",0.00414327719857399,-0.348009118501215,0.106284899898761,0.38211022693805,-0.0398764587373202,0.107514486717201
"GOBP_CALCIUM_IMPORT_INTO_THE_MITOCHONDRION",0.0187511820265492,-0.0389637385772592,0.178949536913921,0.0825789620103832,0.0447860569939292,-0.2482087445114
"GOBP_MYOFIBROBLAST_DIFFERENTIATION",0.152180692297573,0.328692225997553,-0.147649871156221,-0.00412430767865607,-0.600136017957292,0.144538451267115
"GOBP_TRAIL_ACTIVATED_APOPTOTIC_SIGNALING_PATHWAY",-0.056738529735884,-0.134013584068166,-0.472833367274849,0.338633925174044,0.358985636675122,0.124949530537328
"GOBP_SYNAPTIC_VESICLE_RECYCLING",-0.117787915709454,0.0953391437059327,0.162642780709137,-0.286830451889682,0.00338582387941422,0.123949284346628
"GOBP_CELL_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS",0.300024221160862,-0.0572110287484912,-0.0755482999816559,0.0307702566315477,-0.0503190706363169,-0.237680116297946
"GOBP_CELL_DEATH_IN_RESPONSE_TO_HYDROGEN_PEROXIDE",-0.168056286462651,-0.2856132253168,0.043560799862989,0.190736155242968,0.0437742412170473,0.165024687231027
"GOBP_NEURON_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS",0.288072717672882,0.00672223783845965,-0.059617311312522,0.0141439926492394,-0.0612740081061265,-0.302855548527773
"GOBP_NEURON_DEATH_IN_RESPONSE_TO_HYDROGEN_PEROXIDE",-0.496926229508012,-0.749693781188807,0.224274500900941,0.521054171737432,0.261996552095267,0.570785816108398
"GOBP_NEURON_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS",0.243077060458876,-0.36872254356607,0.0663323609525581,0.126239538320601,0.107443615900024,-0.190263170967445
"GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_HYDROGEN_PEROXIDE",-0.17502845258166,-0.653114936897708,0.398267418857423,-0.0803264990742243,0.227379343913447,0.542493708345775
"GOBP_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",-0.439277986794604,-0.354962265307423,-0.278147997338687,0.656204370789629,0.0377856489483807,0.150227042552565
"GOBP_REGULATION_OF_TRANSLATION_INITIATION_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",-0.50878991645252,-0.51710448870806,-0.344224709831247,0.741642078460976,0.0344589599147185,0.309483345502095
"GOBP_POSITIVE_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",-0.396918302752298,-0.523140583083549,-0.0234985253306865,0.54994806951645,-0.0594286958191626,0.201849685570052
"GOBP_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE",-0.028911432439159,-0.136699165737088,-0.238028741928694,0.00915713598868151,0.119671147509644,0.205934148381986
"GOBP_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE",-0.210615175699193,-0.331548770102462,-0.176186514144268,0.279305078231871,0.225875147982518,0.135220268149243
"GOBP_ATF6_MEDIATED_UNFOLDED_PROTEIN_RESPONSE",0.0668186965059317,0.355315368726901,-0.163525375395526,-0.272737622454978,0.137719491986471,-0.00846555956772968
"GOBP_ERAD_PATHWAY",0.0205753749804583,-0.210178466833076,-0.0981070919175728,0.00670237332127241,0.0196559534615047,0.172488176974479
"GOBP_PROTEIN_DEMANNOSYLATION",0.287974822923239,0.0736834012819201,0.340740796429744,-0.229941232011288,-0.33856530975529,-0.184053763442294
"GOBP_PARACRINE_SIGNALING",-0.333238291488988,0.352394758061426,-0.176006771204385,-0.0976543862264739,-0.0263206333985671,-0.0377761938702425
"GOBP_G_PROTEIN_COUPLED_OPIOID_RECEPTOR_SIGNALING_PATHWAY",0.239590126131471,-0.214070299194998,0.278706475614822,-0.0329268491457361,-0.0225861026659633,-0.437580038803261
"GOBP_NETRIN_ACTIVATED_SIGNALING_PATHWAY",0.147606618977657,0.355143883770721,-0.0326820901394854,0.256177167951302,-0.378860412503638,-0.435484920638097
"GOBP_REELIN_MEDIATED_SIGNALING_PATHWAY",0.325084929091838,0.312781809427009,0.204414174385975,-0.0781795359655688,-0.496092490161369,-0.174752316620031
"GOBP_APOLIPOPROTEIN_A_I_MEDIATED_SIGNALING_PATHWAY",-0.125404353291702,-0.56194552086412,-0.600387591444382,0.642826429129778,0.554997938293798,0.409252430069629
"GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY_VIA_MAPK_CASCADE",0.164216950144571,0.380229460840759,0.516971596028155,-0.311458626497117,-0.355857837238155,-0.526675454107506
"GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS_BY_VEGF_ACTIVATED_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",-0.478133578747256,0.426405747500222,-0.157835671384035,0.0510886165241065,0.054969521567445,0.0210001107531695
