"","004-A","004-B","004-C","004-214-OE-A","004-214-OE-B","004-214-OE-C"
"GOBP_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE",0.0356257053026923,0.161023839540711,7.20873857812249e-05,-0.0801413592159575,-0.0936793864167085,-0.106048666095871
"GOBP_RESPONSE_TO_CAFFEINE",0.20688380362349,-0.301166833580465,0.464533242408304,-0.0908000973070987,-0.187940302157049,-0.238381731981137
"GOBP_PANCREAS_DEVELOPMENT",0.0531418576125224,-0.168227545041281,0.000167815783777697,-0.0572814916618029,0.0633072367480559,0.121853467165609
"GOBP_EXOCRINE_PANCREAS_DEVELOPMENT",-0.253108847582779,-0.495017726950138,0.322493749033008,0.0218277091377866,0.595919022158955,-0.32276321832143
"GOBP_ENDOCRINE_PANCREAS_DEVELOPMENT",-0.188911501722809,-0.15233505051364,0.00246433726215081,0.0602853349646128,0.116725836237848,0.24501499541833
"GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION",-0.0349031166600194,-0.146339861166742,0.0286054017963471,0.155733014768924,0.0873076939662741,-0.0135956226685916
"GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION",0.15869466137129,-0.132751564651249,0.101931658491204,-0.101085966725748,-0.0450843962955742,0.0378269873438217
"GOBP_MYOSIN_FILAMENT_ORGANIZATION",-0.296045324939179,0.194300298007356,-0.386385019948297,-0.755422410054847,0.388709143984068,-0.0547902044798894
"GOBP_RNA_MEDIATED_GENE_SILENCING",0.00688250471713028,-0.27284535613841,-0.111448029760468,0.209202793906825,0.219374496054899,0.0638506805536522
"GOBP_RNA_MEDIATED_HETEROCHROMATIN_FORMATION",-0.714457613166833,-0.376308153647027,-0.594065320567698,0.544905639049214,0.685562644684179,0.685961803548179
"GOBP_PRIMARY_MIRNA_PROCESSING",0.241936276523496,-0.171371047529572,0.00131566730775565,0.309364342035348,0.163007427632326,-0.137765529590367
"GOBP_PRE_MIRNA_PROCESSING",0.336529432146632,-0.668217377251126,-0.0669770191081863,0.457680912642066,0.35186743537125,0.0899015325157841
"GOBP_CHROMATIN_REMODELING_AT_CENTROMERE",-0.598381626569412,0.507896388022262,-0.646177780565315,0.276711867899335,0.36413774336079,0.362512075734574
"GOBP_REGULATION_OF_HISTONE_MODIFICATION",-0.186766550697334,-0.0254790959917282,-0.0440004718686462,0.16112263367195,0.0185929913930062,-0.00385839862526396
"GOBP_NEGATIVE_REGULATION_OF_HISTONE_MODIFICATION",-0.208199752018494,0.147221249148053,0.0643226685370908,0.158559838630791,-0.126574645760986,-0.142060011424489
"GOBP_POSITIVE_REGULATION_OF_HISTONE_MODIFICATION",-0.206690251782035,-0.0708158184063514,-0.130903269156057,0.242740223817517,-0.00100862304548949,0.100041357082972
"GOBP_REGULATION_OF_HISTONE_METHYLATION",-0.107226091706263,-0.158289441509354,-0.107856103850159,0.369199321732602,0.0196565685053652,-0.0647418805308969
"GOBP_NEGATIVE_REGULATION_OF_HISTONE_METHYLATION",0.014676369801926,-0.096224527264699,-0.241777510642531,0.495636990118597,0.0524185760689219,-0.159433348395875
"GOBP_POSITIVE_REGULATION_OF_HISTONE_METHYLATION",-0.0278451868621121,-0.18524784859578,-0.00612358537538851,0.371887809653843,-0.0221937870981342,-0.0924246919198947
"GOBP_REGULATION_OF_HISTONE_DEACETYLATION",-0.138597049165555,-0.173464288706619,-0.0478385248772481,0.276408841665005,0.0115378812631397,-0.136084479987511
"GOBP_NEGATIVE_REGULATION_OF_HISTONE_DEACETYLATION",0.0732795122226391,0.103399842252254,0.567511144430162,0.172448370564439,-0.785603147643011,-0.148752269128728
"GOBP_POSITIVE_REGULATION_OF_HISTONE_DEACETYLATION",-0.361661546240522,-0.22088665000173,0.112566946093091,0.198730505765669,0.188178435679916,-0.200134833557895
"GOBP_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT",0.053468855063242,-0.114142280656737,0.0288537936182182,-0.0431299549792789,-0.0450197475779266,0.272068032541414
"GOBP_POST_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT",-0.590910073210621,-0.244382443776018,-0.643149411975552,0.406343463370222,0.486403257129211,0.407066828591241
"GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_INDEPENDENT_DECAY",-0.459323623200648,-0.139440253974056,0.0933062004704133,-0.195678605113958,0.410449008045295,0.346134569541298
"GOBP_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE",0.156880131578923,-0.0094827368834858,0.156526180946245,-0.134388984655973,0.0111022594705086,-0.130803642943153
"GOBP_REGENERATION",-0.0823626672682105,0.0199456941196114,0.0739053643460698,-0.147442919551222,-0.0326286356828618,0.179373477994156
"GOBP_ANIMAL_ORGAN_REGENERATION",-0.131133206935743,-0.09740834418038,-0.144157279593196,-0.00533888984828973,0.195131745849286,0.229762685938828
"GOBP_NEURON_PROJECTION_REGENERATION",-0.0349167169224568,0.00545381883509147,0.0916472396435485,-0.188620676322762,0.00726574977867658,0.127939505315417
"GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION",0.0566956524644803,0.023170466066233,0.162698963209723,-0.0394245316192182,-0.157583228584194,-0.152877092245983
"GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION",0.0939763512933655,-0.0562673224913802,0.292056053827054,-0.125738602554449,-0.226546517535845,-0.163188939266922
"GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION",0.265092656813923,-0.136182333152024,0.382029521447457,-0.309652549315331,-0.226172388462551,-0.1801751071575
"GOBP_POSITIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION",-0.00869545221495838,-0.0908996940920689,0.18474051375838,0.0366579841963234,0.0291939158619856,-0.0171417122778678
"GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION",-0.0135445427373762,0.020440221572314,0.278023151643688,0.037290842382596,-0.0978841453724769,-0.226126340775387
"GOBP_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION",0.358624671218363,-0.290786948004713,0.387614453470277,-0.38550407758174,-0.276347099994088,0.0573223551077159
"GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION",0.0396733503332175,0.15361767030314,0.221022720615336,-0.136016647648811,-0.183145411783012,-0.371493303842464
"GOBP_RRNA_PSEUDOURIDINE_SYNTHESIS",-0.553630483841211,0.692693211586816,-0.14388785123206,-0.115397979731088,-0.101503234172694,0.192511859046838
"GOBP_TRNA_PSEUDOURIDINE_SYNTHESIS",-0.242698956196346,0.206331682284822,-0.675185849665129,0.176447916275557,0.429656714042484,0.232666864795327
"GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION",0.193345775720307,-0.0163122891056905,0.213369613360528,0.0640928995328538,-0.165962429321638,-0.210076088595957
"GOBP_RNA_3_END_PROCESSING",-0.184299259613159,-0.0633818295901351,-0.214508663235274,0.205071867838497,0.00129188793024926,0.104048329822459
"GOBP_MRNA_3_END_PROCESSING",-0.0781703216591626,-0.133421384766908,-0.140172712116015,0.168022739393073,-0.0484147191220096,0.206785159109979
"GOBP_RRNA_3_END_PROCESSING",-0.503466225004033,0.0486796385230924,-0.410653581295728,0.20328717714998,0.142642776961331,0.493840767249892
"GOBP_DEVELOPMENTAL_INDUCTION",0.0822238562203533,-0.195571015428928,0.169664635335146,0.0949931290398486,0.0605050308922983,-0.234774772023296
"GOBP_REGULATION_OF_AXON_DIAMETER",0.378130539715433,-0.354478448064701,0.382436057771242,0.107312156865417,-0.158540666986566,-0.209326895055317
"GOBP_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS",-0.149793176182767,0.396590699014783,-0.337411767440009,0.102975135980716,-0.149867149780097,0.299903190012278
"GOBP_SCF_DEPENDENT_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",0.108513793189251,0.128548806567947,0.193768535746815,-0.133225840312825,-0.103215828291387,-0.163857197039889
"GOBP_RRNA_METHYLATION",-0.507301949182942,0.297772415959107,-0.132156221405894,0.176558156686866,0.0294872789823333,0.280693040119457
"GOBP_PEPTIDE_MODIFICATION",0.546532390363877,-0.433161781408291,0.801095302619692,0.0424672905630371,-0.620721479196078,-0.659214092140638
"GOBP_POST_TRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE_TRANSLOCATION",0.230366209709865,0.608754894576525,0.375220202303882,-0.465877538975887,-0.419874485657509,-0.49321885548014
"GOBP_BIOMINERAL_TISSUE_DEVELOPMENT",0.0120258745264475,-0.0820291570683751,0.0897052119297655,-0.00491526409046381,0.0197659809281812,0.0327994045530874
"GOBP_PSEUDOPODIUM_ORGANIZATION",0.183613332339095,-0.173362435778785,-0.175702557028869,0.281811850084704,-0.144737810053069,0.0558599265743958
"GOBP_POSITIVE_REGULATION_OF_PSEUDOPODIUM_ASSEMBLY",0.0552611246268736,-0.104781686251996,-0.40685765866457,0.0750925312145466,0.240520780290313,0.131087137080152
"GOBP_NEGATIVE_REGULATION_OF_CYCLASE_ACTIVITY",0.159804484032085,-0.145788137929668,-0.236685223784071,0.238178307221215,-0.027965763083647,0.0695118086063057
"GOBP_POSITIVE_REGULATION_OF_CYCLASE_ACTIVITY",0.0205758804625292,0.0162382170937851,0.292422136352277,-0.166191089930793,-0.262930026453279,-0.110960691043882
"GOBP_REGULATION_OF_GUANYLATE_CYCLASE_ACTIVITY",-0.332002236791674,0.265796955227319,-0.0528964576230112,0.0496338998445438,-0.00560795752442134,-0.228173380526543
"GOBP_POSITIVE_REGULATION_OF_GUANYLATE_CYCLASE_ACTIVITY",-0.0906476666028364,-0.142245139139924,-0.0329873237170887,-0.165874765908822,0.268081982948565,-0.092995770880667
"GOBP_RETINAL_GANGLION_CELL_AXON_GUIDANCE",0.411448967064134,-0.41447910427732,0.15938629012123,0.15382440693448,-0.293670818421663,-0.194269334681961
"GOBP_MEMBRANE_PROTEIN_INTRACELLULAR_DOMAIN_PROTEOLYSIS",0.13469666455411,-0.0105232063929868,-0.21981977598261,0.358665478939209,0.139577750175902,-0.223832298868944
"GOBP_LYMPHOCYTE_COSTIMULATION",0.35371542485932,0.312369021111872,0.246719721112258,-0.241883822995661,-0.50064404158073,-0.365763082464473
"GOBP_REPLICATION_FORK_PROCESSING",0.0369181457188593,-0.295787968093195,-0.039669421862446,-0.0490296808805778,0.285545307263814,0.134433479770462
"GOBP_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS",0.0672331553848019,-0.0197724192992896,0.0887818934914416,-0.00841072732868856,-0.0568084754588784,-0.0900062920696325
"GOBP_NEGATIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS",-0.00909368528234111,-0.0822652082823837,0.0309983473617312,-0.00281685874904408,0.034022914093059,-0.0161179271032625
"GOBP_POSITIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS",0.0892049757490736,-0.074747352301276,0.0551968210683663,0.069510492330803,-0.0657677663334355,-0.0603101857344745
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY",0.110264876103753,0.137437693128667,0.30992715042714,-0.211639661850112,-0.171658865510393,-0.244820284982424
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY",0.0589811717334467,0.00726558001019115,0.193643201131502,-0.0621700960985546,-0.110186174428783,-0.127106239030406
"GOBP_REGULATION_OF_VESICLE_FUSION",-0.122207397666512,0.103768651462556,0.173955072043701,-0.0940768562702966,-0.056991945246382,-0.149081784128024
"GOBP_POSITIVE_REGULATION_OF_VESICLE_FUSION",0.277443248562131,0.0141090236306065,0.222756324954589,-0.191594908908236,-0.257278249134576,-0.226226022179862
"GOBP_REGULATION_OF_CELL_KILLING",0.189392861619743,0.200902062601678,0.169311557920837,-0.240131022829588,-0.013816257635519,-0.0891767902259488
"GOBP_NEGATIVE_REGULATION_OF_CELL_KILLING",0.0423403181607276,0.438833303349822,-0.098937095966262,-0.06111300892379,-0.255632068191158,-0.185420455049139
"GOBP_POSITIVE_REGULATION_OF_CELL_KILLING",0.300931579220912,0.103828483866506,0.0763582040824786,-0.162634628743462,-0.0104327555250731,-0.19167206850646
"GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION",0.124104161781513,-0.0835036827075997,0.176042091385376,-0.0796533028087163,-0.106516362484851,-0.0624616790414917
"GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION",0.088213738300884,-0.0513856843758076,0.18239362404219,-0.121227743436822,-0.108591153317359,-0.132167844433122
"GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION",0.236061582258144,-0.102463290149462,0.214001333212343,-0.122850254617749,-0.0903545844667358,-0.125782426239899
"GOBP_REGULATION_OF_DEFENSE_RESPONSE",0.0349671145872322,0.0192449240632436,0.0898823657734287,-0.044384973893089,-0.024975355202175,-0.102548746939238
"GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE",-0.0417760831150041,0.187498711524023,0.055599899244947,-0.0532210525317422,-0.0868147326944609,-0.160302326110268
"GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE",0.0932282388582947,-0.0651410576684144,0.159900091694788,-0.0440527840549888,0.022616681849444,-0.126519424031785
"GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION",-0.172027396001553,0.213789097265045,-0.0771897406775769,-0.0472804727025695,0.206528441045162,-0.166076142187998
"GOBP_NEGATIVE_REGULATION_OF_PROSTAGLANDIN_BIOSYNTHETIC_PROCESS",0.557074643695683,-0.625334814453003,-0.3170373715703,0.764705882352947,-0.331948321139458,-0.37693349892718
"GOBP_POSITIVE_REGULATION_OF_PROSTAGLANDIN_BIOSYNTHETIC_PROCESS",0.467317778758935,0.636557987428278,0.641554727106175,-0.925358366436258,-0.689133158317622,-0.193053394043568
"GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION",0.0972930350950181,0.165782290890419,0.102102403444953,-0.103914472845156,-0.229458163283543,-0.122228084223174
"GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS",0.0765522076387537,0.0496923787798978,0.114146908059793,-0.0730356042253914,-0.108976185600188,-0.103328980280845
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS",0.0624019359367231,0.137488787337319,0.128475581684287,-0.0831316815051497,-0.135231996784268,-0.193258254717082
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS",0.0763115104322992,0.0360845605145711,0.0898603742066033,-0.0703119112420617,-0.119942387503015,-0.031385546025362
"GOBP_KERATINIZATION",0.37522307528122,0.181380445951625,0.0296063422682841,-0.334608473689218,-0.114323931953839,-0.124402204835117
"GOBP_REGULATION_OF_MRNA_3_END_PROCESSING",-0.0303091650030595,-0.469154238809368,-0.172448539213879,0.3098394692147,-0.0224742042274013,0.23636608825244
"GOBP_POSITIVE_REGULATION_OF_MRNA_3_END_PROCESSING",0.0671723854149788,-0.320694168011229,0.195153779153332,0.201757495996185,-0.339835500543945,0.0419967674356434
"GOBP_REGULATION_OF_HETEROCHROMATIN_FORMATION",-0.122360777056547,-0.41027805462458,0.0855680568515562,0.422817360762126,0.27954564481932,-0.00711838454652824
"GOBP_NUCLEAR_MEMBRANE_REASSEMBLY",0.294031644456475,0.436043282397095,0.124304135747056,-0.107511449773358,-0.395157360406558,-0.38832871371367
"GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION",-0.0222498443348817,-0.00329056426157945,0.158827275038374,-0.0632272602268734,-0.0630314532426345,-0.0411537788081792
"GOBP_SUBTELOMERIC_HETEROCHROMATIN_FORMATION",-0.0433946040692937,-0.28889192765817,-0.199739231210255,0.428937272958082,0.197830906012703,-0.12201392455802
"GOBP_RUFFLE_ORGANIZATION",-0.104511274021931,0.303554004445771,-0.27012568293304,-0.0204531641109935,-0.163383215985584,0.160459606446138
"GOBP_ACTIN_CYTOSKELETON_REORGANIZATION",0.00755213184255607,-0.0377379793050442,0.110897304445046,-0.0168645098126108,-0.0548006865229619,0.0227954345724794
"GOBP_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_SIGNALING_PATHWAY",-0.0188029361942473,-0.413749386507867,0.403609990174415,-0.29334080684324,-0.190990903187714,0.291917978419382
"GOBP_DNA_INTEGRITY_CHECKPOINT_SIGNALING",-0.143008664590522,-0.265962019651019,-0.158256144411715,0.271269834746556,0.207513756759326,0.124518766226216
"GOBP_MITOTIC_INTRA_S_DNA_DAMAGE_CHECKPOINT_SIGNALING",0.206254613973278,-0.399268698329665,0.129465184598174,0.313431303996971,-0.0720812616674976,-0.0616494648082007
"GOBP_MEMBRANE_RAFT_ORGANIZATION",0.0448713309670324,0.238040074200107,-0.143363135550313,-0.145082596833884,-0.0805633103834175,0.0591206465651416
"GOBP_HEMIDESMOSOME_ASSEMBLY",0.0613231667696369,-0.439538859891744,0.0266500799924316,0.314598317415343,-0.017541963027345,-0.148160713204836
"GOBP_ACTIVATION_OF_PHOSPHOLIPASE_D_ACTIVITY",0.353960815312569,0.405881553827952,0.291960732667736,-0.44652665352501,-0.376273605357778,-0.45073683021807
"GOBP_REGULATION_OF_INOSITOL_1_4_5_TRISPHOSPHATE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY",0.638442500125991,-0.203953356410287,0.242996331706428,0.324720129805976,-0.454113931155854,-0.63729614318668
"GOBP_CELL_SUBSTRATE_ADHESION",0.154532821707943,-0.014656570354969,0.136290103537775,-0.0921887580622147,-0.0977708489113118,-0.109653233118522
"GOBP_WYBUTOSINE_METABOLIC_PROCESS",-0.00647112610294492,0.191687457359947,0.409137864537581,-0.43766012167556,0.178178118486955,-0.260168992706662
"GOBP_REGULATION_OF_FEVER_GENERATION",0.136912827461638,-0.459291313579487,0.449852817849511,0.0595076784101498,0.0403116531165701,0.303017940437957
"GOBP_POSITIVE_REGULATION_OF_FEVER_GENERATION",0.413571186632103,-0.778254487975309,0.501099977264997,-0.0834368296261221,0.0545975717697297,0.666593325239298
"GOBP_RECEPTOR_INTERNALIZATION",0.0482952072287116,0.0544531820749114,0.200178150677724,-0.127482531917474,-0.146865300134193,-0.176452340201318
"GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_FUSION_TO_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE",-0.00522449027771837,-0.0268494011086591,0.458139844986534,-0.19225397913977,-0.283641040744573,-0.104680234348688
"GOBP_ZYMOGEN_ACTIVATION",0.164884448866682,0.0492743885913084,0.175238250254801,-0.21459693820827,-0.233432034689192,-0.17861242644001
"GOBP_PLASMINOGEN_ACTIVATION",0.281822925210778,-0.0412752071934251,0.214424834451003,-0.289410621292898,-0.187318590338323,0.0751298173642749
"GOBP_KILLING_OF_CELLS_OF_ANOTHER_ORGANISM",-0.343816642504604,0.412868555412032,-0.479497914681981,-0.202501012478071,0.0167907397755894,0.199501815337839
"GOBP_REGULATION_OF_MYELINATION",-0.0271524144238493,-0.0716692869458092,0.0379613303097249,-0.0248041131573884,-0.152742164880788,0.044737486695254
"GOBP_NEGATIVE_REGULATION_OF_MYELINATION",0.256543417329054,-0.32815511502842,0.176525252621031,0.318295369407243,-0.312654593415511,-0.185990592351372
"GOBP_POSITIVE_REGULATION_OF_MYELINATION",0.144352094175499,-0.240423368540077,-0.145067070239992,0.333563673088384,0.134293650324863,-0.117955299952593
"GOBP_REGULATION_OF_NERVOUS_SYSTEM_PROCESS",0.212608159625201,-0.154565061002185,0.184636608174584,-0.0871262569434639,-0.121360898270063,0.11373991882055
"GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS",-0.0849016937209681,-0.40652807782793,0.153298689561639,0.295216535641012,0.0982686654808418,0.0650956449929916
"GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS",0.249316095726906,-0.211761394018908,0.339141066320441,-0.0931293703512722,0.00326352703607158,-0.0397284539103785
"GOBP_REGULATION_OF_PROTEIN_STABILITY",0.00732502862708212,0.172826552872036,0.0205724624706426,-0.0928730548079353,-0.078966008128586,-0.144869893456958
"GOBP_PROTEIN_DESTABILIZATION",0.139973655932361,-0.10430775382156,0.0964297376111488,0.0273941768781382,-0.0955439804840038,-0.0636095089602473
"GOBP_HEAT_GENERATION",0.371534749865843,-0.282365184826942,0.338619338265848,-0.224472058052055,-0.281048925491502,0.297018542586871
"GOBP_REGULATION_OF_HEAT_GENERATION",0.426058562724769,-0.390638118915614,0.360937192189173,-0.333211455685362,0.0403184821277435,0.350203423207103
"GOBP_POSITIVE_REGULATION_OF_HEAT_GENERATION",0.585012895260435,-0.411672097525891,0.346137548354881,-0.500020329483258,0.0120722897913321,0.637072647638131
"GOBP_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY",0.34575529669819,0.210010347724758,0.452310199502376,-0.347739341849904,-0.243635985545758,-0.420378004513669
"GOBP_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY",0.425503458333727,0.00116925796613712,0.40241955659609,-0.272767387399729,-0.142255576016761,-0.48136424814697
"GOBP_NEGATIVE_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY",-0.0188312489053504,0.209902450291727,-0.0438029581473547,-0.255956338005254,0.285079863681775,-0.450299466833371
"GOBP_POSITIVE_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY",0.714638039369601,-0.296223790680885,0.596015422697269,0.0908753827736029,-0.398893814084385,-0.456433658272617
"GOBP_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS",0.0906442347431096,-0.033836211639294,-0.00443143777468835,0.0765126992791518,-0.0368948922084759,0.0174495910842583
"GOBP_CELLULAR_RESPONSE_TO_NUTRIENT",0.000492628040008297,0.111590505459653,-0.0900880053039706,0.123818158298019,0.0210927222554689,-0.015303112388973
"GOBP_PROTECTION_FROM_NON_HOMOLOGOUS_END_JOINING_AT_TELOMERE",-0.520569494118402,0.462876941447045,-0.216035491827436,-0.168615671277646,-0.175687753614453,0.349022226879899
"GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_PLASTICITY",-0.260079109869456,0.160512676092754,0.218779628590961,0.296621409308906,-0.277164821769575,-0.00440448971180227
"GOBP_TOR_SIGNALING",0.0771333233917547,-0.0787079010485469,-0.0160896180191259,0.0179351011022428,0.131157692784537,-0.0904008712634393
"GOBP_REGULATION_OF_GLUCOCORTICOID_METABOLIC_PROCESS",0.130561040303373,0.398417014100506,0.357419908244753,-0.206822333906058,-0.584304644519981,-0.197064620558025
"GOBP_NEGATIVE_REGULATION_OF_GLUCOCORTICOID_METABOLIC_PROCESS",0.244989052320865,0.127999548303352,0.535877954235755,-0.206186935727125,-0.642347339726559,-0.128074024638625
"GOBP_REGULATION_OF_GLUCOCORTICOID_BIOSYNTHETIC_PROCESS",0.380275487050327,0.28741978565495,0.404652265992395,-0.156153472563052,-0.578122444852444,-0.239913270423485
"GOBP_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION",0.374689334939927,-0.0977706472145509,0.207295333185518,-0.221599758428199,-0.139087772862306,-0.194951558053576
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION",0.122156897766809,0.0377251934263256,-0.393216383519718,0.0634692777248381,-0.0794288332973895,0.330675435473652
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION",0.455462659422253,-0.151988884021507,0.352239594755334,-0.281689364016167,-0.244070992132957,-0.381506528781409
"GOBP_CORTICOSTEROID_RECEPTOR_SIGNALING_PATHWAY",-0.03571430714199,-0.0964917910861562,0.187433453483055,-0.0363478917560357,-0.0199081113629243,-0.124047640383093
"GOBP_RESPONSE_TO_CORTICOSTEROID",0.0459807987440678,0.0539706550885628,0.0619073626602269,-0.0838350908634768,-0.0614935261181862,-0.0511495927291472
"GOBP_LOCOMOTION_INVOLVED_IN_LOCOMOTORY_BEHAVIOR",0.0547577247736617,0.00729671018350259,0.0580111692483347,-0.0353552468090595,-0.058108012528396,0.0583296321704568
"GOBP_REGULATION_OF_FATTY_ACID_BETA_OXIDATION",-0.0752345966075831,-0.348372786769608,-0.176123984198919,0.171186346900151,0.371575317541749,0.268247704285813
"GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_BETA_OXIDATION",0.150104531591213,-0.26619919344608,0.201638802998833,-0.242946280915487,0.178417823248808,0.247579328462014
"GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_BETA_OXIDATION",0.0426643076803827,-0.412357329700199,-0.481330808145324,0.322524926648071,0.490721168862761,-0.0940967902197608
"GOBP_REGULATION_OF_TOR_SIGNALING",0.0715647043426647,-0.115111374598056,-0.0365849258188863,0.0496331355608943,0.156831803558492,-0.0673489008075317
"GOBP_NEGATIVE_REGULATION_OF_TOR_SIGNALING",0.043183549833318,-0.307198061919506,-0.308812805406464,0.25872130759358,0.18283332203838,0.206785062081945
"GOBP_POSITIVE_REGULATION_OF_TOR_SIGNALING",0.0493255571141541,0.0855667991515256,-0.0793689315222361,-0.144117430823409,0.112022651619293,-0.0703963065855445
"GOBP_ARF_PROTEIN_SIGNAL_TRANSDUCTION",0.240150777560655,-0.283733453360417,0.103142967748444,-0.286347089029399,0.255416714706473,0.201045176892272
"GOBP_ISG15_PROTEIN_CONJUGATION",-0.559392971107164,0.321576605387704,0.151982850314568,0.106766296981643,-0.169816744520252,0.228099521970692
"GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION",0.143189078877234,0.1900957443289,0.0405618889221762,-0.0379016101558407,-0.27085278555621,-0.178093679627163
"GOBP_RESPONSE_TO_COBALT_ION",0.150387061268463,0.0462449226220241,0.0279053817099816,0.201547982976707,-0.230552318967041,-0.216901822783492
"GOBP_RESPONSE_TO_MAGNESIUM_ION",0.319533501180127,-0.29113743671057,0.580726052506427,-0.100474475830141,-0.371093395920484,-0.264065517816919
"GOBP_MITOCHONDRIAL_DNA_METABOLIC_PROCESS",-0.268157925228369,-0.0891360697817785,-0.347108396572312,0.129084718379563,0.169576697610721,0.35962176313552
"GOBP_CARDIOLIPIN_METABOLIC_PROCESS",0.0059968083554113,0.0573377662033555,0.110470389724153,-0.213364778618506,0.0371557822599354,0.0526775453696908
"GOBP_CARDIOLIPIN_BIOSYNTHETIC_PROCESS",-0.188899096034864,0.31398123530888,0.00545618696639708,-0.297068394380626,0.112219762712924,0.125497353613272
"GOBP_CILIARY_BASAL_BODY_ORGANIZATION",-0.301567190585397,-0.636551565161116,-0.443412615392182,0.340924765898172,0.736015053004557,0.43863853845159
"GOBP_POSITIVE_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS",0.442163933247049,-0.159256641657708,0.353320325838704,-0.376611913957106,-0.381100438875304,-0.0741625724547502
"GOBP_BLEB_ASSEMBLY",0.309447040177624,-0.191753565256774,0.140194261589072,-0.356181112887478,-0.0118593143885347,-0.037884561882615
"GOBP_REGULATION_OF_NUCLEASE_ACTIVITY",-0.194976615818476,0.167230872091927,-0.0822964000120125,0.110321419319826,-0.0371007330266384,-0.15695956300901
"GOBP_REGULATION_OF_DEOXYRIBONUCLEASE_ACTIVITY",0.1552780411168,0.409246624893521,-0.0382899418308975,-0.232798755527393,-0.27631813353291,-0.0962356453363309
"GOBP_REGULATION_OF_ENDODEOXYRIBONUCLEASE_ACTIVITY",-0.141284092834181,0.52550730561558,0.131120840803789,-0.265407797593742,-0.0893368163965064,-0.287638232607815
